xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,cadence,cadence_type
104,104,1268.75,0.25,634.375,0.125,30450,6,73,1,n2626-2,,,,,,0
104,104,1268.75,0.25,634.375,0.125,30450,6,64,5,n2649-2,,,,,,0
104,104,1269.0,0.5,634.5,0.25,30456,12,76,1,n2627-2,,,,,,0
104,104,1269.0,0.25,634.5,0.125,30456,6,59,5,n2650-2,V43,0.5,6/8,,,0
104,104,1269.25,0.25,634.625,0.125,30462,6,64,5,n2651-2,,,,,,0
104,104,1269.5,0.25,634.75,0.125,30468,6,63,5,n2652-2,,,,,,0
104,104,1269.5,0.25,634.75,0.125,30468,6,74,1,n2628-2,,,,,,0
104,104,1269.75,0.25,634.875,0.125,30474,6,64,5,n2653-2,,,,,,0
104,104,1270.0,0.25,635.0,0.125,30480,6,56,5,n2654-2,V65,0.5,6/8,,,0
104,104,1270.0,0.5,635.0,0.25,30480,12,85,1,n2630-2,,,,,,0
104,104,1270.25,0.25,635.125,0.125,30486,6,64,5,n2655-2,,,,,,0
104,104,1270.5,0.25,635.25,0.125,30492,6,59,5,n2656-2,,,,,,0
104,104,1270.5,0.25,635.25,0.125,30492,6,86,1,n2631-2,,,,,,0
104,104,1270.75,0.25,635.375,0.125,30498,6,64,5,n2657-2,,,,,,0
104,104,1270.875,0.125,635.4375,0.0625,30501,3,74,1,n2633-2,,,,,,0
104,104,1271.0,0.25,635.5,0.125,30504,6,76,1,n2634-2,,,,,,0
104,104,1271.0,0.25,635.5,0.125,30504,6,52,5,n2658-2,V,0.5,6/8,,,0
104,104,1271.25,0.25,635.625,0.125,30510,6,64,5,n2659-2,,,,,,0
104,104,1271.25,0.25,635.625,0.125,30510,6,74,1,n2635-2,,,,,,0
104,104,1271.5,0.25,635.75,0.125,30516,6,56,5,n2660-2,,,,,,0
104,104,1271.5,0.25,635.75,0.125,30516,6,73,1,n2636-2,,,,,,0
104,104,1271.75,0.25,635.875,0.125,30522,6,71,1,n2637-2,,,,,,0
104,104,1271.75,0.25,635.875,0.125,30522,6,64,5,n2661-2,,,,,,0
105,105,1272.0,0.5,636.0,0.25,30528,12,71,1,n2662-2,,,,,,0
105,105,1272.0,0.25,636.0,0.125,30528,6,54,5,n2684-2,vi7,1.0,6/8,,,0
105,105,1272.25,0.25,636.125,0.125,30534,6,64,5,n2685-2,,,,,,0
105,105,1272.5,0.75,636.25,0.375,30540,18,69,1,n2663-2,,,,,,0
105,105,1272.5,0.25,636.25,0.125,30540,6,63,5,n2686-2,,,,,,0
105,105,1272.75,0.25,636.375,0.125,30546,6,64,5,n2687-2,,,,,,0
105,105,1273.0,0.25,636.5,0.125,30552,6,54,5,n2688-2,,,,,,0
105,105,1273.25,0.25,636.625,0.125,30558,6,69,1,n2665-2,,,,,,0
105,105,1273.25,0.25,636.625,0.125,30558,6,64,5,n2689-2,,,,,,0
105,105,1273.5,0.25,636.75,0.125,30564,6,74,1,n2666-2,,,,,,0
105,105,1273.5,0.25,636.75,0.125,30564,6,63,5,n2690-2,,,,,,0
105,105,1273.75,0.25,636.875,0.125,30570,6,73,1,n2667-2,,,,,,0
105,105,1273.75,0.25,636.875,0.125,30570,6,64,5,n2691-2,,,,,,0
105,105,1274.0,0.25,637.0,0.125,30576,6,56,5,n2692-2,V6,0.5,6/8,,,0
105,105,1274.0,0.25,637.0,0.125,30576,6,70,1,n2668-2,,,,,,0
105,105,1274.25,0.25,637.125,0.125,30582,6,71,1,n2669-2,,,,,,0
105,105,1274.25,0.25,637.125,0.125,30582,6,64,5,n2693-2,,,,,,0
105,105,1274.5,0.25,637.25,0.125,30588,6,63,5,n2694-2,,,,,,0
105,105,1274.5,0.25,637.25,0.125,30588,6,76,1,n2670-2,,,,,,0
105,105,1274.75,0.25,637.375,0.125,30594,6,64,5,n2695-2,,,,,,0
105,105,1274.75,0.25,637.375,0.125,30594,6,74,1,n2671-2,,,,,,0
105,105,1275.0,1.0,637.5,0.5,30600,24,57,5,n2696-2,I,1.0,6/8,,,0
105,105,1275.0,0.25,637.5,0.125,30600,6,72,1,n2672-2,,,,,,0
105,105,1275.25,0.25,637.625,0.125,30606,6,73,1,n2673-2,,,,,,0
105,105,1275.5,0.25,637.75,0.125,30612,6,81,1,n2674-2,,,,,,0
105,105,1275.75,0.25,637.875,0.125,30618,6,81,1,n2675-2,,,,,,0
105,105,1276.0,0.25,638.0,0.125,30624,6,81,1,n2676-2,,,,,,0
105,105,1276.25,0.25,638.125,0.125,30630,6,81,1,n2677-2,,,,,,0
105,105,1276.5,0.25,638.25,0.125,30636,6,81,1,n2678-2,,,,,,0
105,105,1276.75,0.25,638.375,0.125,30642,6,81,1,n2679-2,,,,,,0
105,105,1277.0,1.0,638.5,0.5,30648,24,54,5,n2699-2,,,,,,0
105,105,1277.0,1.0,638.5,0.5,30648,24,50,5,n2698-2,ii65,0.5,6/8,,,0
105,105,1277.0,0.25,638.5,0.125,30648,6,81,1,n2680-2,,,,,,0
105,105,1277.0,1.0,638.5,0.5,30648,24,59,5,n2700-2,,,,,,0
105,105,1277.25,0.25,638.625,0.125,30654,6,78,1,n2681-2,,,,,,0
105,105,1277.5,0.25,638.75,0.125,30660,6,74,1,n2682-2,,,,,,0
105,105,1277.75,0.25,638.875,0.125,30666,6,71,1,n2683-2,,,,,,0
106,106,1278.0,0.75,639.0,0.375,30672,18,76,1,n2701-2,,,,,,0
106,106,1278.0,2.0,639.0,1.0,30672,48,61,5,n2715-2,,,,,,0
106,106,1278.0,2.0,639.0,1.0,30672,48,57,5,n2714-2,,,,,,0
106,106,1278.0,3.0,639.0,1.5,30672,72,52,6,n2720-2,V(64),1.0,6/8,,,0
106,106,1278.75,0.0,639.375,0.0,30690,0,75,1,n2704-2,,,,,,0
106,106,1278.75,0.0,639.375,0.0,30690,0,76,1,n2703-2,,,,,,0
106,106,1278.75,0.0,639.375,0.0,30690,0,76,1,n2705-2,,,,,,0
106,106,1278.75,0.0,639.375,0.0,30690,0,78,1,n2702-2,,,,,,0
106,106,1278.75,0.25,639.375,0.125,30690,6,78,1,n2706-2,,,,,,0
106,106,1279.0,1.5,639.5,0.75,30696,36,69,1,n2707-2,,,,,,0
106,106,1280.0,1.0,640.0,0.5,30720,24,59,5,n2716-2,V7(4),0.25,6/8,,,0
106,106,1280.0,1.0,640.0,0.5,30720,24,62,5,n2717-2,,,,,,0
106,106,1280.5,0.5,640.25,0.25,30732,12,68,1,n2708c-2,V7,0.25,6/8,,,0
106,106,1280.5,0.5,640.25,0.25,30732,12,71,1,n2708-2,,,,,,0
106,106,1281.0,2.0,640.5,1.0,30744,48,68,2,n2712-2,,,,,,0
106,106,1281.0,3.0,640.5,1.5,30744,72,64,6,n2722-2,,,,,,0
106,106,1281.0,2.0,640.5,1.0,30744,48,62,5,n2718-2,,,,,,0
106,106,1281.0,3.0,640.5,1.5,30744,72,57,6,n2721-2,I(974)},1.0,6/8,,,0
106,106,1281.0,1.5,640.5,0.75,30744,36,71,1,n2709-2,,,,,,0
106,106,1282.5,0.5,641.25,0.25,30780,12,72,1,n2710-2,,,,,,0
106,106,1283.0,1.0,641.5,0.5,30792,24,61,5,n2719-2,I|IAC,1.5,6/8,,IAC,1
106,106,1283.0,1.0,641.5,0.5,30792,24,69,2,n2713-2,,,,,,0
106,106,1283.0,1.0,641.5,0.5,30792,24,73,1,n2711-2,,,,,,0
107,107,1284.0,0.25,642.0,0.125,30816,6,45,5,n2762-2,{,0.0,6/8,,,0
107,107,1284.0,1.1666666,642.0,0.5833333,30816,28,73,1,n2725-2,,,,,,0
107,107,1284.0,0.0,642.0,0.0,30816,0,69,1,n2724-2,,,,,,0
107,107,1284.0,0.0,642.0,0.0,30816,0,64,1,n2723-2,,,,,,0
107,107,1284.25,0.25,642.125,0.125,30822,6,49,5,n2763-2,,,,,,0
107,107,1284.5,0.25,642.25,0.125,30828,6,52,5,n2764-2,,,,,,0
107,107,1284.75,0.25,642.375,0.125,30834,6,57,5,n2765-2,,,,,,0
107,107,1285.0,0.25,642.5,0.125,30840,6,45,5,n2766-2,,,,,,0
107,107,1285.1666,0.16666667,642.5833,0.083333336,30844,4,76,1,n2727-2,,,,,,0
107,107,1285.25,0.25,642.625,0.125,30846,6,49,5,n2767-2,,,,,,0
107,107,1285.3334,0.16666667,642.6667,0.083333336,30848,4,74,1,n2728-2,,,,,,0
107,107,1285.5,0.16666667,642.75,0.083333336,30852,4,73,1,n2729-2,,,,,,0
107,107,1285.5,0.25,642.75,0.125,30852,6,52,5,n2768-2,,,,,,0
107,107,1285.6666,0.16666667,642.8333,0.083333336,30856,4,74,1,n2730-2,,,,,,0
107,107,1285.75,0.25,642.875,0.125,30858,6,57,5,n2769-2,,,,,,0
107,107,1285.8334,0.16666667,642.9167,0.083333336,30860,4,76,1,n2731-2,,,,,,0
107,107,1286.0,0.16666667,643.0,0.083333336,30864,4,74,1,n2732-2,,,,,,0
107,107,1286.0,0.25,643.0,0.125,30864,6,47,5,n2770-2,viio6,0.5,6/8,,,0
107,107,1286.1666,0.16666667,643.0833,0.083333336,30868,4,78,1,n2733-2,,,,,,0
107,107,1286.25,0.25,643.125,0.125,30870,6,50,5,n2771-2,,,,,,0
107,107,1286.3334,0.16666667,643.1667,0.083333336,30872,4,76,1,n2734-2,,,,,,0
107,107,1286.5,0.25,643.25,0.125,30876,6,56,5,n2772-2,,,,,,0
107,107,1286.5,0.16666667,643.25,0.083333336,30876,4,74,1,n2735-2,,,,,,0
107,107,1286.6666,0.16666667,643.3333,0.083333336,30880,4,76,1,n2736-2,,,,,,0
107,107,1286.75,0.25,643.375,0.125,30882,6,59,5,n2773-2,,,,,,0
107,107,1286.8334,0.16666667,643.4167,0.083333336,30884,4,78,1,n2737-2,,,,,,0
107,107,1287.0,3.0,643.5,1.5,30888,72,57,5,n2774-2,,,,,,0
107,107,1287.0,0.125,643.5,0.0625,30888,3,76,1,n2738-2,,,,,,0
107,107,1287.0,2.0,643.5,1.0,30888,48,49,6,n2775-2,I6,1.0,6/8,,,0
107,107,1287.125,0.125,643.5625,0.0625,30891,3,69,1,n2739-2,,,,,,0
107,107,1287.25,0.125,643.625,0.0625,30894,3,71,1,n2740-2,,,,,,0
107,107,1287.375,0.125,643.6875,0.0625,30897,3,73,1,n2741-2,,,,,,0
107,107,1287.5,0.125,643.75,0.0625,30900,3,74,1,n2742-2,,,,,,0
107,107,1287.625,0.125,643.8125,0.0625,30903,3,76,1,n2743-2,,,,,,0
107,107,1287.75,0.125,643.875,0.0625,30906,3,78,1,n2744-2,,,,,,0
107,107,1287.875,0.125,643.9375,0.0625,30909,3,80,1,n2745-2,,,,,,0
107,107,1288.0,0.125,644.0,0.0625,30912,3,81,1,n2746-2,,,,,,0
107,107,1288.125,0.125,644.0625,0.0625,30915,3,83,1,n2747-2,,,,,,0
107,107,1288.25,0.125,644.125,0.0625,30918,3,85,1,n2748-2,,,,,,0
107,107,1288.375,0.125,644.1875,0.0625,30921,3,83,1,n2749-2,,,,,,0
107,107,1288.5,0.125,644.25,0.0625,30924,3,81,1,n2750-2,,,,,,0
107,107,1288.625,0.125,644.3125,0.0625,30927,3,80,1,n2751-2,,,,,,0
107,107,1288.75,0.125,644.375,0.0625,30930,3,78,1,n2752-2,,,,,,0
107,107,1288.875,0.125,644.4375,0.0625,30933,3,77,1,n2753-2,,,,,,0
107,107,1289.0,1.0,644.5,0.5,30936,24,50,6,n2776-2,ii6,0.5,6/8,,,0
107,107,1289.0,0.125,644.5,0.0625,30936,3,78,1,n2754-2,,,,,,0
107,107,1289.125,0.125,644.5625,0.0625,30939,3,80,1,n2755-2,,,,,,0
107,107,1289.25,0.125,644.625,0.0625,30942,3,81,1,n2756-2,,,,,,0
107,107,1289.375,0.125,644.6875,0.0625,30945,3,80,1,n2757-2,,,,,,0
107,107,1289.5,0.125,644.75,0.0625,30948,3,83,1,n2758-2,,,,,,0
107,107,1289.625,0.125,644.8125,0.0625,30951,3,81,1,n2759-2,,,,,,0
107,107,1289.75,0.125,644.875,0.0625,30954,3,80,1,n2760-2,,,,,,0
107,107,1289.875,0.125,644.9375,0.0625,30957,3,78,1,n2761-2,,,,,,0
X2,108,1290.0,1.0,645.0,0.5,30960,24,61,5,n2830-1,,,,,,0
X2,108,1290.0,0.25,645.0,0.125,30960,6,76,1,n2813-1,,,,,,0
X2,108,1290.0,1.0,645.0,0.5,30960,24,52,5,n2829-1,V(64),1.0,6/8,2.0,,0
X2,108,1290.25,0.25,645.125,0.125,30966,6,88,1,n2814-1,,,,,,0
X2,108,1290.5,0.25,645.25,0.125,30972,6,85,1,n2815-1,,,,,,0
X2,108,1290.75,0.25,645.375,0.125,30978,6,81,1,n2816-1,,,,,,0
X2,108,1291.0,1.0,645.5,0.5,30984,24,52,5,n2831-1,,,,,,0
X2,108,1291.0,1.0,645.5,0.5,30984,24,61,5,n2832-1,,,,,,0
X2,108,1291.0,0.25,645.5,0.125,30984,6,76,1,n2817-1,,,,,,0
X2,108,1291.25,0.25,645.625,0.125,30990,6,81,1,n2818-1,,,,,,0
X2,108,1291.5,0.25,645.75,0.125,30996,6,76,1,n2819-1,,,,,,0
X2,108,1291.75,0.25,645.875,0.125,31002,6,73,1,n2820-1,,,,,,0
X2,108,1292.0,1.0,646.0,0.5,31008,24,52,5,n2833-1,V7,0.5,6/8,2.0,,0
X2,108,1292.0,1.0,646.0,0.5,31008,24,56,5,n2834-1,,,,,,0
X2,108,1292.0,1.0,646.0,0.5,31008,24,62,5,n2835-1,,,,,,0
X2,108,1292.0,0.25,646.0,0.125,31008,6,76,1,n2821-1,,,,,,0
X2,108,1292.25,0.25,646.125,0.125,31014,6,74,1,n2822-1,,,,,,0
X2,108,1292.5,0.25,646.25,0.125,31020,6,73,1,n2823-1,,,,,,0
X2,108,1292.75,0.25,646.375,0.125,31026,6,71,1,n2824-1,,,,,,0
X2,108,1293.0,2.0,646.5,1.0,31032,48,68,1,n2825-1,,,,,,0
X2,108,1293.0,3.0,646.5,1.5,31032,72,64,2,n2828-1,,,,,,0
X2,108,1293.0,2.0,646.5,1.0,31032,48,71,1,n2826-1,,,,,,0
X2,108,1293.0,3.0,646.5,1.5,31032,72,57,6,n2838-1,I(974)},1.0,6/8,2.0,,0
X2,108,1293.0,2.0,646.5,1.0,31032,48,62,5,n2836-1,,,,,,0
X2,108,1295.0,1.0,647.5,0.5,31080,24,61,5,n2837-1,I|PAC,1.5,6/8,2.0,PAC,1
X2,108,1295.0,1.0,647.5,0.5,31080,24,69,1,n2827-1,,,,,,0
109,109,1296.0,0.5,648.0,0.5,31104,24,57,5,n2849-1,{,0.0,4/4,,,0
109,109,1296.0,0.5,648.0,0.5,31104,24,73,1,n2839-1,,,,,,0
109,109,1296.5,0.5,648.5,0.5,31128,24,64,5,n2850-1,,,,,,0
109,109,1296.5,0.25,648.5,0.25,31128,12,73,1,n2841-1,,,,,,0
109,109,1296.5,0.0,648.5,0.0,31128,0,74,1,n2840-1,,,,,,0
109,109,1296.75,0.25,648.75,0.25,31140,12,71,1,n2842-1,,,,,,0
109,109,1297.0,0.5,649.0,0.5,31152,24,73,1,n2843-1,,,,,,0
109,109,1297.0,0.5,649.0,0.5,31152,24,59,5,n2851-1,V43,1.0,4/4,,,0
109,109,1297.5,0.5,649.5,0.5,31176,24,64,5,n2852-1,,,,,,0
109,109,1297.5,0.5,649.5,0.5,31176,24,74,1,n2844-1,,,,,,0
109,109,1298.0,0.5,650.0,0.5,31200,24,78,1,n2845-1,,,,,,0
109,109,1298.0,0.5,650.0,0.5,31200,24,61,5,n2853-1,I6,1.0,4/4,,,0
109,109,1298.5,0.5,650.5,0.5,31224,24,76,1,n2846-1,,,,,,0
109,109,1298.5,0.5,650.5,0.5,31224,24,64,5,n2854-1,,,,,,0
109,109,1299.0,0.5,651.0,0.5,31248,24,74,1,n2847-1,,,,,,0
109,109,1299.0,0.5,651.0,0.5,31248,24,57,5,n2855-1,I,1.0,4/4,,,0
109,109,1299.5,0.5,651.5,0.5,31272,24,73,1,n2848-1,,,,,,0
109,109,1299.5,0.5,651.5,0.5,31272,24,64,5,n2856-1,,,,,,0
110,110,1300.0,0.5,652.0,0.5,31296,24,71,1,n2857-1,,,,,,0
110,110,1300.0,0.5,652.0,0.5,31296,24,56,5,n2867-1,V6,1.0,4/4,,,0
110,110,1300.5,0.0,652.5,0.0,31320,0,73,1,n2858-1,,,,,,0
110,110,1300.5,0.25,652.5,0.25,31320,12,71,1,n2859-1,,,,,,0
110,110,1300.5,0.5,652.5,0.5,31320,24,64,5,n2868-1,,,,,,0
110,110,1300.75,0.25,652.75,0.25,31332,12,70,1,n2860-1,,,,,,0
110,110,1301.0,0.5,653.0,0.5,31344,24,71,1,n2861-1,,,,,,0
110,110,1301.0,0.5,653.0,0.5,31344,24,57,5,n2869-1,I,1.0,4/4,,,0
110,110,1301.5,0.5,653.5,0.5,31368,24,73,1,n2862-1,,,,,,0
110,110,1301.5,0.5,653.5,0.5,31368,24,64,5,n2870-1,,,,,,0
110,110,1302.0,0.5,654.0,0.5,31392,24,59,5,n2871-1,V43,1.0,4/4,,,0
110,110,1302.0,0.5,654.0,0.5,31392,24,76,1,n2863-1,,,,,,0
110,110,1302.5,0.5,654.5,0.5,31416,24,64,5,n2872-1,,,,,,0
110,110,1302.5,0.5,654.5,0.5,31416,24,74,1,n2864-1,,,,,,0
110,110,1303.0,0.5,655.0,0.5,31440,24,62,5,n2873-1,V2,1.0,4/4,,,0
110,110,1303.0,0.5,655.0,0.5,31440,24,73,1,n2865-1,,,,,,0
110,110,1303.5,0.5,655.5,0.5,31464,24,64,5,n2874-1,,,,,,0
110,110,1303.5,0.5,655.5,0.5,31464,24,71,1,n2866-1,,,,,,0
111,111,1304.0,0.5,656.0,0.5,31488,24,61,5,n2883-1,I6,2.0,4/4,,,0
111,111,1304.0,0.5,656.0,0.5,31488,24,68,1,n2875-1,,,,,,0
111,111,1304.5,0.5,656.5,0.5,31512,24,64,5,n2884-1,,,,,,0
111,111,1304.5,0.5,656.5,0.5,31512,24,69,1,n2876-1,,,,,,0
111,111,1305.0,0.5,657.0,0.5,31536,24,61,5,n2885-1,,,,,,0
111,111,1305.5,0.5,657.5,0.5,31560,24,64,5,n2886-1,,,,,,0
111,111,1305.5,0.5,657.5,0.5,31560,24,70,1,n2878-1,,,,,,0
111,111,1306.0,0.5,658.0,0.5,31584,24,56,5,n2887-1,V6,2.0,4/4,,,0
111,111,1306.5,0.5,658.5,0.5,31608,24,64,5,n2888-1,,,,,,0
111,111,1306.5,0.5,658.5,0.5,31608,24,71,1,n2880-1,,,,,,0
111,111,1307.0,0.5,659.0,0.5,31632,24,56,5,n2889-1,,,,,,0
111,111,1307.5,0.5,659.5,0.5,31656,24,72,1,n2882-1,,,,,,0
111,111,1307.5,0.5,659.5,0.5,31656,24,64,5,n2890-1,,,,,,0
112,112,1308.0,0.5,660.0,0.5,31680,24,73,1,n2892-1,,,,,,0
112,112,1308.0,0.5,660.0,0.5,31680,24,57,5,n2900-1,I,1.0,4/4,,,0
112,112,1308.0,0.0,660.0,0.0,31680,0,74,1,n2891-1,,,,,,0
112,112,1308.5,0.5,660.5,0.5,31704,24,73,1,n2893-1,,,,,,0
112,112,1308.5,0.5,660.5,0.5,31704,24,64,5,n2901-1,,,,,,0
112,112,1309.0,0.5,661.0,0.5,31728,24,59,5,n2902-1,ii6,1.0,4/4,,,0
112,112,1309.0,0.5,661.0,0.5,31728,24,74,1,n2895-1,,,,,,0
112,112,1309.0,0.0,661.0,0.0,31728,0,76,1,n2894-1,,,,,,0
112,112,1309.5,0.5,661.5,0.5,31752,24,64,5,n2903-1,,,,,,0
112,112,1309.5,0.5,661.5,0.5,31752,24,74,1,n2896-1,,,,,,0
112,112,1310.0,1.0,662.0,1.0,31776,48,57,5,n2904-1,,,,,,0
112,112,1310.0,1.0,662.0,1.0,31776,48,73,1,n2897-1,,,,,,0
112,112,1310.0,1.5,662.0,1.5,31776,72,52,6,n2907-1,V(64)},1.0,4/4,,,0
112,112,1311.0,0.5,663.0,0.5,31824,24,56,5,n2905-1,V|HC,1.0,4/4,,HC,2
112,112,1311.0,0.5,663.0,0.5,31824,24,71,1,n2898-1,,,,,,0
113,113,1312.0,1.0,664.0,1.0,31872,48,52,5,n2926-1,,,,,,0
113,113,1312.0,0.25,664.0,0.25,31872,12,73,1,n2908-1,,,,,,0
113,113,1312.0,1.0,664.0,1.0,31872,48,45,5,n2924-1,I{,4.0,4/4,,,0
113,113,1312.0,1.0,664.0,1.0,31872,48,57,5,n2927-1,,,,,,0
113,113,1312.0,1.0,664.0,1.0,31872,48,49,5,n2925-1,,,,,,0
113,113,1312.25,0.25,664.25,0.25,31884,12,69,1,n2909-1,,,,,,0
113,113,1312.5,0.25,664.5,0.25,31896,12,64,1,n2910-1,,,,,,0
113,113,1312.75,0.25,664.75,0.25,31908,12,69,1,n2911-1,,,,,,0
113,113,1313.0,0.25,665.0,0.25,31920,12,73,1,n2912-1,,,,,,0
113,113,1313.25,0.25,665.25,0.25,31932,12,69,1,n2913-1,,,,,,0
113,113,1313.5,0.25,665.5,0.25,31944,12,74,1,n2914-1,,,,,,0
113,113,1313.75,0.25,665.75,0.25,31956,12,71,1,n2915-1,,,,,,0
113,113,1314.0,1.0,666.0,1.0,31968,48,57,5,n2929-1,,,,,,0
113,113,1314.0,1.0,666.0,1.0,31968,48,69,5,n2932-1,,,,,,0
113,113,1314.0,1.0,666.0,1.0,31968,48,64,5,n2931-1,,,,,,0
113,113,1314.0,0.25,666.0,0.25,31968,12,76,1,n2916-1,,,,,,0
113,113,1314.0,1.0,666.0,1.0,31968,48,61,5,n2930-1,,,,,,0
113,113,1314.25,0.25,666.25,0.25,31980,12,73,1,n2917-1,,,,,,0
113,113,1314.5,0.25,666.5,0.25,31992,12,76,1,n2918-1,,,,,,0
113,113,1314.75,0.25,666.75,0.25,32004,12,73,1,n2919-1,,,,,,0
113,113,1315.0,0.25,667.0,0.25,32016,12,78,1,n2920-1,,,,,,0
113,113,1315.25,0.25,667.25,0.25,32028,12,76,1,n2921-1,,,,,,0
113,113,1315.5,0.25,667.5,0.25,32040,12,74,1,n2922-1,,,,,,0
113,113,1315.75,0.25,667.75,0.25,32052,12,73,1,n2923-1,,,,,,0
114,114,1316.0,0.25,668.0,0.25,32064,12,71,1,n2934-1,,,,,,0
114,114,1316.0,1.0,668.0,1.0,32064,48,52,5,n2953-1,,,,,,0
114,114,1316.0,1.0,668.0,1.0,32064,48,47,5,n2952-1,,,,,,0
114,114,1316.0,1.0,668.0,1.0,32064,48,44,5,n2951-1,,,,,,0
114,114,1316.0,1.0,668.0,1.0,32064,48,40,5,n2950-1,V,2.0,4/4,,,0
114,114,1316.25,0.25,668.25,0.25,32076,12,68,1,n2935-1,,,,,,0
114,114,1316.5,0.25,668.5,0.25,32088,12,64,1,n2936-1,,,,,,0
114,114,1316.75,0.25,668.75,0.25,32100,12,68,1,n2937-1,,,,,,0
114,114,1317.0,0.25,669.0,0.25,32112,12,71,1,n2938-1,,,,,,0
114,114,1317.25,0.25,669.25,0.25,32124,12,68,1,n2939-1,,,,,,0
114,114,1317.5,0.25,669.5,0.25,32136,12,73,1,n2940-1,,,,,,0
114,114,1317.75,0.25,669.75,0.25,32148,12,69,1,n2941-1,,,,,,0
114,114,1318.0,0.25,670.0,0.25,32160,12,74,1,n2942-1,,,,,,0
114,114,1318.0,1.0,670.0,1.0,32160,48,56,5,n2956-1,,,,,,0
114,114,1318.0,1.0,670.0,1.0,32160,48,59,5,n2957-1,,,,,,0
114,114,1318.0,1.0,670.0,1.0,32160,48,52,5,n2955-1,V7,2.0,4/4,,,0
114,114,1318.0,1.0,670.0,1.0,32160,48,64,5,n2958-1,,,,,,0
114,114,1318.25,0.25,670.25,0.25,32172,12,71,1,n2943-1,,,,,,0
114,114,1318.5,0.25,670.5,0.25,32184,12,74,1,n2944-1,,,,,,0
114,114,1318.75,0.25,670.75,0.25,32196,12,71,1,n2945-1,,,,,,0
114,114,1319.0,0.25,671.0,0.25,32208,12,76,1,n2946-1,,,,,,0
114,114,1319.25,0.25,671.25,0.25,32220,12,74,1,n2947-1,,,,,,0
114,114,1319.5,0.25,671.5,0.25,32232,12,73,1,n2948-1,,,,,,0
114,114,1319.75,0.25,671.75,0.25,32244,12,71,1,n2949-1,,,,,,0
115,115,1320.0,0.5,672.0,0.5,32256,24,42,5,n2976-1,vi,1.0,4/4,,,0
115,115,1320.0,0.25,672.0,0.25,32256,12,69,1,n2960-1,,,,,,0
115,115,1320.25,0.25,672.25,0.25,32268,12,73,1,n2961-1,,,,,,0
115,115,1320.5,0.25,672.5,0.25,32280,12,71,1,n2962-1,,,,,,0
115,115,1320.5,0.5,672.5,0.5,32280,24,54,5,n2977-1,,,,,,0
115,115,1320.75,0.25,672.75,0.25,32292,12,69,1,n2963-1,,,,,,0
115,115,1321.0,0.5,673.0,0.5,32304,24,44,5,n2978-1,viio,1.0,4/4,,,0
115,115,1321.0,0.25,673.0,0.25,32304,12,71,1,n2964-1,,,,,,0
115,115,1321.25,0.25,673.25,0.25,32316,12,74,1,n2965-1,,,,,,0
115,115,1321.5,0.5,673.5,0.5,32328,24,56,5,n2979-1,,,,,,0
115,115,1321.5,0.25,673.5,0.25,32328,12,73,1,n2966-1,,,,,,0
115,115,1321.75,0.25,673.75,0.25,32340,12,71,1,n2967-1,,,,,,0
115,115,1322.0,0.5,674.0,0.5,32352,24,57,5,n2980-1,I,1.0,4/4,,,0
115,115,1322.0,0.25,674.0,0.25,32352,12,73,1,n2968-1,,,,,,0
115,115,1322.25,0.25,674.25,0.25,32364,12,76,1,n2969-1,,,,,,0
115,115,1322.5,0.25,674.5,0.25,32376,12,81,1,n2970-1,,,,,,0
115,115,1322.5,0.5,674.5,0.5,32376,24,61,5,n2981-1,,,,,,0
115,115,1322.75,0.25,674.75,0.25,32388,12,76,1,n2971-1,,,,,,0
115,115,1323.0,0.25,675.0,0.25,32400,12,78,1,n2972-1,,,,,,0
115,115,1323.0,0.5,675.0,0.5,32400,24,62,5,n2982-1,IV,0.5,4/4,,,0
115,115,1323.25,0.25,675.25,0.25,32412,12,81,1,n2973-1,,,,,,0
115,115,1323.5,0.5,675.5,0.5,32424,24,56,5,n2983-1,viio,0.5,4/4,,,0
115,115,1323.5,0.25,675.5,0.25,32424,12,71,1,n2974-1,,,,,,0
115,115,1323.75,0.25,675.75,0.25,32436,12,74,1,n2975-1,,,,,,0
116,116,1324.0,0.25,676.0,0.25,32448,12,73,1,n2984-1,,,,,,0
116,116,1324.0,0.5,676.0,0.5,32448,24,57,5,n2997-1,I,0.5,4/4,,,0
116,116,1324.25,0.25,676.25,0.25,32460,12,76,1,n2985-1,,,,,,0
116,116,1324.5,0.25,676.5,0.25,32472,12,69,1,n2986-1,,,,,,0
116,116,1324.5,0.5,676.5,0.5,32472,24,54,5,n2998-1,vi,0.5,4/4,,,0
116,116,1324.75,0.25,676.75,0.25,32484,12,73,1,n2987-1,,,,,,0
116,116,1325.0,0.5,677.0,0.5,32496,24,50,5,n2999-1,ii6,0.5,4/4,,,0
116,116,1325.0,0.25,677.0,0.25,32496,12,71,1,n2988-1,,,,,,0
116,116,1325.25,0.25,677.25,0.25,32508,12,74,1,n2989-1,,,,,,0
116,116,1325.5,0.25,677.5,0.25,32520,12,68,1,n2990-1,,,,,,0
116,116,1325.5,0.5,677.5,0.5,32520,24,52,5,n3000-1,V,0.5,4/4,,,0
116,116,1325.75,0.25,677.75,0.25,32532,12,71,1,n2991-1,,,,,,0
116,116,1326.0,0.25,678.0,0.25,32544,12,69,1,n2992-1,,,,,,0
