onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,alt_label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
561.5,0.25,561.5,0.25,4492,2,66,5,n1957-1,90,90,0.5,4/4,I6,,D,I,I6,,I,,,M
561.5,0.5,561.5,0.5,4492,4,81,1,n1946-1,90,90,,,,,,,,,,,,
561.75,0.25,561.75,0.25,4494,2,69,5,n1958-1,90,90,,,,,,,,,,,,
562.0,0.25,562.0,0.25,4496,2,64,5,n1959-1,90,90,0.5,4/4,V43,,D,I,V43,,V,,,Mm7
562.0,0.5,562.0,0.5,4496,4,79,1,n1947-1,90,90,,,,,,,,,,,,
562.25,0.25,562.25,0.25,4498,2,69,5,n1960-1,90,90,,,,,,,,,,,,
562.5,0.25,562.5,0.25,4500,2,62,5,n1961-1,90,90,0.5,4/4,I,,D,I,I,,I,,,M
562.5,0.5,562.5,0.5,4500,4,78,1,n1948-1,90,90,,,,,,,,,,,,
562.75,0.25,562.75,0.25,4502,2,69,5,n1962-1,90,90,,,,,,,,,,,,
563.0,0.5,563.0,0.5,4504,4,76,1,n1949-1,90,90,,,,,,,,,,,,
563.0,0.25,563.0,0.25,4504,2,61,5,n1963-1,90,90,0.5,4/4,V6,,D,I,V6,,V,,,M
563.25,0.25,563.25,0.25,4506,2,69,5,n1964-1,90,90,,,,,,,,,,,,
563.5,0.25,563.5,0.25,4508,2,59,5,n1965-1,90,90,0.5,4/4,vi7,,D,I,vi7,,vi,,,mm7
563.5,0.5,563.5,0.5,4508,4,74,1,n1950-1,90,90,,,,,,,,,,,,
563.75,0.25,563.75,0.25,4510,2,69,5,n1966-1,90,90,,,,,,,,,,,,
564.0,0.25,564.0,0.25,4512,2,57,5,n1979-1,91,91,0.5,4/4,V,,D,I,V,,V,,,M
564.0,0.5,564.0,0.5,4512,4,73,1,n1967-1,91,91,,,,,,,,,,,,
564.25,0.25,564.25,0.25,4514,2,69,5,n1980-1,91,91,,,,,,,,,,,,
564.5,0.25,564.5,0.25,4516,2,59,5,n1981-1,91,91,0.5,4/4,vi7,,D,I,vi7,,vi,,,mm7
564.5,0.5,564.5,0.5,4516,4,74,1,n1968-1,91,91,,,,,,,,,,,,
564.75,0.25,564.75,0.25,4518,2,69,5,n1982-1,91,91,,,,,,,,,,,,
565.0,0.5,565.0,0.5,4520,4,76,1,n1969-1,91,91,,,,,,,,,,,,
565.0,0.25,565.0,0.25,4520,2,61,5,n1983-1,91,91,0.5,4/4,V6,,D,I,V6,,V,,,M
565.25,0.25,565.25,0.25,4522,2,69,5,n1984-1,91,91,,,,,,,,,,,,
565.5,0.25,565.5,0.25,4524,2,62,5,n1985-1,91,91,0.5,4/4,I,,D,I,I,,I,,,M
565.5,0.5,565.5,0.5,4524,4,78,1,n1970-1,91,91,,,,,,,,,,,,
565.75,0.25,565.75,0.25,4526,2,69,5,n1986-1,91,91,,,,,,,,,,,,
566.0,0.25,566.0,0.25,4528,2,64,5,n1987-1,91,91,0.5,4/4,V43,,D,I,V43,,V,,,Mm7
566.0,0.5,566.0,0.5,4528,4,79,1,n1972-1,91,91,,,,,,,,,,,,
566.0,0.0,566.0,0.0,4528,0,81,1,n1971-1,91,91,,,,,,,,,,,,
566.25,0.25,566.25,0.25,4530,2,69,5,n1988-1,91,91,,,,,,,,,,,,
566.5,0.25,566.5,0.25,4532,2,78,1,n1973-1,91,91,,,,,,,,,,,,
566.5,0.25,566.5,0.25,4532,2,61,5,n1989-1,91,91,0.5,4/4,V6,,D,I,V6,,V,,,M
566.75,0.25,566.75,0.25,4534,2,69,5,n1990-1,91,91,,,,,,,,,,,,
566.75,0.25,566.75,0.25,4534,2,76,1,n1974-1,91,91,,,,,,,,,,,,
567.0,0.25,567.0,0.25,4536,2,62,5,n1991-1,91,91,0.5,4/4,I,,D,I,I,,I,,,M
567.0,0.5,567.0,0.5,4536,4,78,1,n1976-1,91,91,,,,,,,,,,,,
567.0,0.0,567.0,0.0,4536,0,79,1,n1975-1,91,91,,,,,,,,,,,,
567.25,0.25,567.25,0.25,4538,2,69,5,n1992-1,91,91,,,,,,,,,,,,
567.5,0.25,567.5,0.25,4540,2,59,5,n1993-1,91,91,0.5,4/4,vi7,,D,I,vi7,,vi,,,mm7
567.5,0.25,567.5,0.25,4540,2,76,1,n1977-1,91,91,,,,,,,,,,,,
567.75,0.25,567.75,0.25,4542,2,74,1,n1978-1,91,91,,,,,,,,,,,,
567.75,0.25,567.75,0.25,4542,2,69,5,n1994-1,91,91,,,,,,,,,,,,
568.0,1.0,568.0,1.0,4544,8,57,5,n2004-1,92,92,8.0,4/4,V},,D,I,V,,V,,},M
568.0,1.0,568.0,1.0,4544,8,73,1,n1995-1,92,92,,,,,,,,,,,,
568.0,1.0,568.0,1.0,4544,8,76,1,n1996-1,92,92,,,,,,,,,,,,
568.0,1.0,568.0,1.0,4544,8,81,1,n1997-1,92,92,,,,,,,,,,,,
569.0,1.0,569.0,1.0,4552,8,57,5,n2005-1,92,92,,,,,,,,,,,,
569.0,1.0,569.0,1.0,4552,8,61,5,n2006-1,92,92,,,,,,,,,,,,
569.0,1.0,569.0,1.0,4552,8,64,5,n2007-1,92,92,,,,,,,,,,,,
569.0,0.25,569.0,0.25,4552,2,76,1,n1998-1,92,92,,,,,,,,,,,,
569.25,0.25,569.25,0.25,4554,2,73,1,n1999-1,92,92,,,,,,,,,,,,
569.5,0.25,569.5,0.25,4556,2,76,1,n2000-1,92,92,,,,,,,,,,,,
569.75,0.25,569.75,0.25,4558,2,73,1,n2001-1,92,92,,,,,,,,,,,,
570.0,1.0,570.0,1.0,4560,8,57,5,n2008-1,92,92,,,,,,,,,,,,
570.0,1.0,570.0,1.0,4560,8,61,5,n2009-1,92,92,,,,,,,,,,,,
570.0,1.0,570.0,1.0,4560,8,64,5,n2010-1,92,92,,,,,,,,,,,,
570.0,1.0,570.0,1.0,4560,8,69,1,n2002-1,92,92,,,,,,,,,,,,
572.0,1.0,572.0,1.0,4576,8,69,1,n2012-1,93,93,0.0,4/4,{,,D,I,,,,,{,
573.0,0.5,573.0,0.5,4584,4,74,1,n2013-1,93,93,,,,,,,,,,,,
573.5,0.5,573.5,0.5,4588,4,73,1,n2014-1,93,93,,,,,,,,,,,,
574.0,0.5,574.0,0.5,4592,4,76,1,n2015-1,93,93,,,,,,,,,,,,
574.5,0.5,574.5,0.5,4596,4,74,1,n2016-1,93,93,,,,,,,,,,,,
575.0,0.5,575.0,0.5,4600,4,73,1,n2017-1,93,93,,,,,,,,,,,,
575.5,0.5,575.5,0.5,4604,4,71,1,n2018-1,93,93,,,,,,,,,,,,
576.0,0.5,576.0,0.5,4608,4,61,5,n2028-1,94,94,0.5,4/4,V6(2),,D,I,V6(2),,V,,,M
576.0,0.5,576.0,0.5,4608,4,64,5,n2029-1,94,94,,,,,,,,,,,,
576.0,0.5,576.0,0.5,4608,4,71,1,n2020-1,94,94,,,,,,,,,,,,
576.5,0.5,576.5,0.5,4612,4,61,5,n2030-1,94,94,3.5,4/4,V6,,D,I,V6,,V,,,M
576.5,0.5,576.5,0.5,4612,4,64,5,n2031-1,94,94,,,,,,,,,,,,
576.5,0.5,576.5,0.5,4612,4,69,1,n2021-1,94,94,,,,,,,,,,,,
577.0,0.5,577.0,0.5,4616,4,61,5,n2032-1,94,94,,,,,,,,,,,,
577.0,0.5,577.0,0.5,4616,4,64,5,n2033-1,94,94,,,,,,,,,,,,
577.0,1.5,577.0,1.5,4616,12,69,1,n2022-1,94,94,,,,,,,,,,,,
577.5,0.5,577.5,0.5,4620,4,64,5,n2035-1,94,94,,,,,,,,,,,,
577.5,0.5,577.5,0.5,4620,4,61,5,n2034-1,94,94,,,,,,,,,,,,
578.0,0.5,578.0,0.5,4624,4,61,5,n2036-1,94,94,,,,,,,,,,,,
578.0,0.5,578.0,0.5,4624,4,64,5,n2037-1,94,94,,,,,,,,,,,,
578.5,0.5,578.5,0.5,4628,4,61,5,n2038-1,94,94,,,,,,,,,,,,
578.5,0.5,578.5,0.5,4628,4,64,5,n2039-1,94,94,,,,,,,,,,,,
578.5,0.25,578.5,0.25,4628,2,69,1,n2024-1,94,94,,,,,,,,,,,,
578.5,0.0,578.5,0.0,4628,0,71,1,n2023-1,94,94,,,,,,,,,,,,
578.75,0.25,578.75,0.25,4630,2,68,1,n2025-1,94,94,,,,,,,,,,,,
579.0,0.5,579.0,0.5,4632,4,64,5,n2041-1,94,94,,,,,,,,,,,,
579.0,0.5,579.0,0.5,4632,4,69,1,n2026-1,94,94,,,,,,,,,,,,
579.0,0.5,579.0,0.5,4632,4,61,5,n2040-1,94,94,,,,,,,,,,,,
579.5,0.5,579.5,0.5,4636,4,61,5,n2042-1,94,94,,,,,,,,,,,,
579.5,0.5,579.5,0.5,4636,4,64,5,n2043-1,94,94,,,,,,,,,,,,
579.5,0.5,579.5,0.5,4636,4,71,1,n2027-1,94,94,,,,,,,,,,,,
580.0,0.5,580.0,0.5,4640,4,59,5,n2050-1,95,95,0.5,4/4,IV6(2),,D,I,IV6(2),,IV,,,M
580.0,0.5,580.0,0.5,4640,4,62,5,n2051-1,95,95,,,,,,,,,,,,
580.0,0.5,580.0,0.5,4640,4,69,1,n2044-1,95,95,,,,,,,,,,,,
580.5,1.0,580.5,1.0,4644,8,67,1,n2045-1,95,95,,,,,,,,,,,,
580.5,0.5,580.5,0.5,4644,4,59,5,n2052-1,95,95,1.5,4/4,IV6,,D,I,IV6,,IV,,,M
580.5,0.5,580.5,0.5,4644,4,62,5,n2053-1,95,95,,,,,,,,,,,,
581.0,0.5,581.0,0.5,4648,4,62,5,n2055-1,95,95,,,,,,,,,,,,
581.0,0.5,581.0,0.5,4648,4,59,5,n2054-1,95,95,,,,,,,,,,,,
581.5,0.5,581.5,0.5,4652,4,59,5,n2056-1,95,95,,,,,,,,,,,,
581.5,0.5,581.5,0.5,4652,4,62,5,n2057-1,95,95,,,,,,,,,,,,
581.5,0.5,581.5,0.5,4652,4,71,1,n2046-1,95,95,,,,,,,,,,,,
582.0,0.5,582.0,0.5,4656,4,57,5,n2058-1,95,95,0.5,4/4,iii6(2),,D,I,iii6(2),,iii,,,m
582.0,0.5,582.0,0.5,4656,4,61,5,n2059-1,95,95,,,,,,,,,,,,
582.0,0.5,582.0,0.5,4656,4,67,1,n2047-1,95,95,,,,,,,,,,,,
582.5,0.5,582.5,0.5,4660,4,57,5,n2060-1,95,95,1.5,4/4,iii6,,D,I,iii6,,iii,,,m
582.5,0.5,582.5,0.5,4660,4,61,5,n2061-1,95,95,,,,,,,,,,,,
582.5,1.0,582.5,1.0,4660,8,66,1,n2048-1,95,95,,,,,,,,,,,,
583.0,0.5,583.0,0.5,4664,4,61,5,n2063-1,95,95,,,,,,,,,,,,
583.0,0.5,583.0,0.5,4664,4,57,5,n2062-1,95,95,,,,,,,,,,,,
583.5,0.5,583.5,0.5,4668,4,57,5,n2064-1,95,95,,,,,,,,,,,,
583.5,0.5,583.5,0.5,4668,4,61,5,n2065-1,95,95,,,,,,,,,,,,
583.5,0.5,583.5,0.5,4668,4,69,1,n2049-1,95,95,,,,,,,,,,,,
584.0,0.5,584.0,0.5,4672,4,55,5,n2082-1,96,96,2.0,4/4,ii6,,D,I,ii6,,ii,,,m
584.0,0.5,584.0,0.5,4672,4,59,5,n2083-1,96,96,,,,,,,,,,,,
584.0,0.25,584.0,0.25,4672,2,66,1,n2066-1,96,96,,,,,,,,,,,,
584.25,0.25,584.25,0.25,4674,2,64,1,n2067-1,96,96,,,,,,,,,,,,
584.5,0.5,584.5,0.5,4676,4,59,5,n2085-1,96,96,,,,,,,,,,,,
584.5,0.25,584.5,0.25,4676,2,67,1,n2068-1,96,96,,,,,,,,,,,,
584.5,0.5,584.5,0.5,4676,4,55,5,n2084-1,96,96,,,,,,,,,,,,
584.75,0.25,584.75,0.25,4678,2,66,1,n2069-1,96,96,,,,,,,,,,,,
585.0,0.5,585.0,0.5,4680,4,55,5,n2086-1,96,96,,,,,,,,,,,,
585.0,0.5,585.0,0.5,4680,4,59,5,n2087-1,96,96,,,,,,,,,,,,
585.0,0.25,585.0,0.25,4680,2,69,1,n2070-1,96,96,,,,,,,,,,,,
585.25,0.25,585.25,0.25,4682,2,67,1,n2071-1,96,96,,,,,,,,,,,,
585.5,0.5,585.5,0.5,4684,4,55,5,n2088-1,96,96,,,,,,,,,,,,
585.5,0.5,585.5,0.5,4684,4,59,5,n2089-1,96,96,,,,,,,,,,,,
585.5,0.25,585.5,0.25,4684,2,66,1,n2072-1,96,96,,,,,,,,,,,,
585.75,0.25,585.75,0.25,4686,2,64,1,n2073-1,96,96,,,,,,,,,,,,
586.0,0.25,586.0,0.25,4688,2,62,1,n2074-1,96,96,,,,,,,,,,,,
586.0,1.0,586.0,1.0,4688,8,54,5,n2090-1,96,96,2.0,4/4,I6,,D,I,I6,,I,,,M
586.0,1.0,586.0,1.0,4688,8,57,5,n2091-1,96,96,,,,,,,,,,,,
586.25,0.25,586.25,0.25,4690,2,64,1,n2075-1,96,96,,,,,,,,,,,,
586.5,0.25,586.5,0.25,4692,2,62,1,n2076-1,96,96,,,,,,,,,,,,
586.75,0.25,586.75,0.25,4694,2,61,1,n2077-1,96,96,,,,,,,,,,,,
587.0,0.25,587.0,0.25,4696,2,62,1,n2078-1,96,96,,,,,,,,,,,,
587.25,0.25,587.25,0.25,4698,2,64,1,n2079-1,96,96,,,,,,,,,,,,
587.5,0.25,587.5,0.25,4700,2,66,1,n2080-1,96,96,,,,,,,,,,,,
587.75,0.25,587.75,0.25,4702,2,67,1,n2081-1,96,96,,,,,,,,,,,,
588.0,0.25,588.0,0.25,4704,2,68,1,n2093-1,97,97,8.0,4/4,V,,D,I,V,,V,,,M
588.25,0.25,588.25,0.25,4706,2,69,1,n2094-1,97,97,,,,,,,,,,,,
588.5,0.25,588.5,0.25,4708,2,71,1,n2095-1,97,97,,,,,,,,,,,,
588.75,0.25,588.75,0.25,4710,2,69,1,n2096-1,97,97,,,,,,,,,,,,
589.0,0.25,589.0,0.25,4712,2,73,1,n2097-1,97,97,,,,,,,,,,,,
589.25,0.25,589.25,0.25,4714,2,71,1,n2098-1,97,97,,,,,,,,,,,,
589.5,0.25,589.5,0.25,4716,2,74,1,n2099-1,97,97,,,,,,,,,,,,
589.75,0.25,589.75,0.25,4718,2,73,1,n2100-1,97,97,,,,,,,,,,,,
590.0,0.25,590.0,0.25,4720,2,76,1,n2101-1,97,97,,,,,,,,,,,,
590.25,0.25,590.25,0.25,4722,2,74,1,n2102-1,97,97,,,,,,,,,,,,
590.5,0.25,590.5,0.25,4724,2,78,1,n2103-1,97,97,,,,,,,,,,,,
590.75,0.25,590.75,0.25,4726,2,76,1,n2104-1,97,97,,,,,,,,,,,,
591.0,0.25,591.0,0.25,4728,2,79,1,n2105-1,97,97,,,,,,,,,,,,
591.25,0.25,591.25,0.25,4730,2,78,1,n2106-1,97,97,,,,,,,,,,,,
591.5,0.25,591.5,0.25,4732,2,81,1,n2107-1,97,97,,,,,,,,,,,,
591.75,0.25,591.75,0.25,4734,2,79,1,n2108-1,97,97,,,,,,,,,,,,
592.0,0.25,592.0,0.25,4736,2,80,1,n2110-1,98,98,,,,,,,,,,,,
592.25,0.25,592.25,0.25,4738,2,81,1,n2111-1,98,98,,,,,,,,,,,,
592.5,0.25,592.5,0.25,4740,2,83,1,n2112-1,98,98,,,,,,,,,,,,
592.75,0.25,592.75,0.25,4742,2,81,1,n2113-1,98,98,,,,,,,,,,,,
593.0,0.25,593.0,0.25,4744,2,85,1,n2114-1,98,98,,,,,,,,,,,,
593.25,0.25,593.25,0.25,4746,2,83,1,n2115-1,98,98,,,,,,,,,,,,
593.5,0.25,593.5,0.25,4748,2,86,1,n2116-1,98,98,,,,,,,,,,,,
593.75,0.25,593.75,0.25,4750,2,85,1,n2117-1,98,98,,,,,,,,,,,,
594.0,0.5,594.0,0.5,4752,4,88,1,n2118-1,98,98,,,,,,,,,,,,
594.5,0.5,594.5,0.5,4756,4,86,1,n2119-1,98,98,,,,,,,,,,,,
595.0,0.5,595.0,0.5,4760,4,85,1,n2120-1,98,98,,,,,,,,,,,,
595.5,0.5,595.5,0.5,4764,4,83,1,n2121-1,98,98,,,,,,,,,,,,
596.0,0.5,596.0,0.5,4768,4,73,5,n2133-1,99,99,0.75,4/4,V6(#7),,D,I,V6(#7),,V,,,M
596.0,0.5,596.0,0.5,4768,4,76,5,n2134-1,99,99,,,,,,,,,,,,
596.0,0.5,596.0,0.5,4768,4,80,1,n2123-1,99,99,,,,,,,,,,,,
596.5,0.5,596.5,0.5,4772,4,76,5,n2136-1,99,99,,,,,,,,,,,,
596.5,0.25,596.5,0.25,4772,2,83,1,n2124-1,99,99,,,,,,,,,,,,
596.5,0.5,596.5,0.5,4772,4,73,5,n2135-1,99,99,,,,,,,,,,,,
596.75,0.25,596.75,0.25,4774,2,81,1,n2125-1,99,99,3.25,4/4,V6,,D,I,V6,,V,,,M
597.0,0.5,597.0,0.5,4776,4,73,5,n2137-1,99,99,,,,,,,,,,,,
597.0,0.5,597.0,0.5,4776,4,76,5,n2138-1,99,99,,,,,,,,,,,,
597.0,1.25,597.0,1.25,4776,10,81,1,n2126-1,99,99,,,,,,,,,,,,
597.5,0.5,597.5,0.5,4780,4,73,5,n2139-1,99,99,,,,,,,,,,,,
597.5,0.5,597.5,0.5,4780,4,76,5,n2140-1,99,99,,,,,,,,,,,,
598.0,0.5,598.0,0.5,4784,4,73,5,n2141-1,99,99,,,,,,,,,,,,
598.0,0.5,598.0,0.5,4784,4,76,5,n2142-1,99,99,,,,,,,,,,,,
598.25,0.25,598.25,0.25,4786,2,83,1,n2128-1,99,99,,,,,,,,,,,,
598.5,0.5,598.5,0.5,4788,4,76,5,n2144-1,99,99,,,,,,,,,,,,
598.5,0.25,598.5,0.25,4788,2,81,1,n2129-1,99,99,,,,,,,,,,,,
598.5,0.5,598.5,0.5,4788,4,73,5,n2143-1,99,99,,,,,,,,,,,,
598.75,0.25,598.75,0.25,4790,2,80,1,n2130-1,99,99,,,,,,,,,,,,
599.0,0.5,599.0,0.5,4792,4,73,5,n2145-1,99,99,,,,,,,,,,,,
599.0,0.5,599.0,0.5,4792,4,76,5,n2146-1,99,99,,,,,,,,,,,,
599.0,0.5,599.0,0.5,4792,4,81,1,n2131-1,99,99,,,,,,,,,,,,
599.5,0.5,599.5,0.5,4796,4,73,5,n2147-1,99,99,,,,,,,,,,,,
599.5,0.5,599.5,0.5,4796,4,76,5,n2148-1,99,99,,,,,,,,,,,,
599.5,1.0,599.5,1.0,4796,8,81,1,n2132-1,99,99,,,,,,,,,,,,
600.0,0.5,600.0,0.5,4800,4,71,5,n2154-1,100,100,0.5,4/4,IV6(2),,D,I,IV6(2),,IV,,,M
600.0,0.5,600.0,0.5,4800,4,74,5,n2155-1,100,100,,,,,,,,,,,,
600.5,1.0,600.5,1.0,4804,8,78,1,n2150-1,100,100,,,,,,,,,,,,
600.5,0.5,600.5,0.5,4804,4,71,5,n2156-1,100,100,1.0,4/4,IV6(7),,D,I,IV6(7),,IV,,,M
600.5,0.5,600.5,0.5,4804,4,74,5,n2157-1,100,100,,,,,,,,,,,,
601.0,0.5,601.0,0.5,4808,4,71,5,n2158-1,100,100,,,,,,,,,,,,
601.0,0.5,601.0,0.5,4808,4,74,5,n2159-1,100,100,,,,,,,,,,,,
601.5,0.5,601.5,0.5,4812,4,71,5,n2160-1,100,100,0.5,4/4,IV6,,D,I,IV6,,IV,,,M
601.5,0.5,601.5,0.5,4812,4,74,5,n2161-1,100,100,,,,,,,,,,,,
601.5,1.0,601.5,1.0,4812,8,79,1,n2151-1,100,100,,,,,,,,,,,,
602.0,0.5,602.0,0.5,4816,4,73,5,n2163-1,100,100,,,,,,,,,,,,
602.0,0.5,602.0,0.5,4816,4,69,5,n2162-1,100,100,0.5,4/4,iii6(2),,D,I,iii6(2),,iii,,,m
602.5,1.0,602.5,1.0,4820,8,77,1,n2152-1,100,100,,,,,,,,,,,,
602.5,0.5,602.5,0.5,4820,4,69,5,n2164-1,100,100,1.0,4/4,iii6(#7),,D,I,iii6(#7),,iii,,,m
602.5,0.5,602.5,0.5,4820,4,73,5,n2165-1,100,100,,,,,,,,,,,,
603.0,0.5,603.0,0.5,4824,4,69,5,n2166-1,100,100,,,,,,,,,,,,
603.0,0.5,603.0,0.5,4824,4,73,5,n2167-1,100,100,,,,,,,,,,,,
603.5,0.5,603.5,0.5,4828,4,69,5,n2168-1,100,100,0.5,4/4,iii6,,D,I,iii6,,iii,,,m
603.5,0.5,603.5,0.5,4828,4,73,5,n2169-1,100,100,,,,,,,,,,,,
603.5,1.0,603.5,1.0,4828,8,78,1,n2153-1,100,100,,,,,,,,,,,,
604.0,0.5,604.0,0.5,4832,4,67,5,n2181-1,101,101,0.5,4/4,ii6(2),,D,I,ii6(2),,ii,,,m
604.0,0.5,604.0,0.5,4832,4,71,5,n2182-1,101,101,,,,,,,,,,,,
604.5,0.5,604.5,0.5,4836,4,71,5,n2184-1,101,101,,,,,,,,,,,,
604.5,1.0,604.5,1.0,4836,8,75,1,n2171-1,101,101,,,,,,,,,,,,
604.5,0.5,604.5,0.5,4836,4,67,5,n2183-1,101,101,1.0,4/4,ii6(#7),,D,I,ii6(#7),,ii,,,m
605.0,0.5,605.0,0.5,4840,4,67,5,n2185-1,101,101,,,,,,,,,,,,
605.0,0.5,605.0,0.5,4840,4,71,5,n2186-1,101,101,,,,,,,,,,,,
605.5,0.5,605.5,0.5,4844,4,67,5,n2187-1,101,101,0.5,4/4,ii6,,D,I,ii6,,ii,,,m
605.5,0.5,605.5,0.5,4844,4,71,5,n2188-1,101,101,,,,,,,,,,,,
605.5,0.75,605.5,0.75,4844,6,76,1,n2172-1,101,101,,,,,,,,,,,,
606.0,1.0,606.0,1.0,4848,8,66,5,n2189-1,101,101,0.75,4/4,I6(2),,D,I,I6(2),,I,,,M
606.0,1.0,606.0,1.0,4848,8,69,5,n2190-1,101,101,,,,,,,,,,,,
606.25,0.25,606.25,0.25,4850,2,73,1,n2174-1,101,101,,,,,,,,,,,,
606.5,0.25,606.5,0.25,4852,2,76,1,n2175-1,101,101,,,,,,,,,,,,
606.75,0.25,606.75,0.25,4854,2,74,1,n2176-1,101,101,1.25,4/4,I6,,D,I,I6,,I,,,M
607.0,0.5,607.0,0.5,4856,4,81,1,n2178-1,101,101,,,,,,,,,,,,
607.0,0.0,607.0,0.0,4856,0,83,1,n2177-1,101,101,,,,,,,,,,,,
607.5,0.25,607.5,0.25,4860,2,79,1,n2179-1,101,101,,,,,,,,,,,,
607.75,0.25,607.75,0.25,4862,2,78,1,n2180-1,101,101,,,,,,,,,,,,
608.0,0.5,608.0,0.5,4864,4,43,5,n2208-1,102,102,4.0,4/4,ii65,,D,I,ii65,,ii,,,mm7
608.0,0.5,608.0,0.5,4864,4,55,5,n2209-1,102,102,,,,,,,,,,,,
608.0,0.25,608.0,0.25,4864,2,76,1,n2192-1,102,102,,,,,,,,,,,,
608.25,0.25,608.25,0.25,4866,2,86,1,n2193-1,102,102,,,,,,,,,,,,
608.5,0.5,608.5,0.5,4868,4,54,5,n2211-1,102,102,,,,,,,,,,,,
608.5,0.25,608.5,0.25,4868,2,75,1,n2194-1,102,102,,,,,,,,,,,,
608.5,0.5,608.5,0.5,4868,4,42,5,n2210-1,102,102,,,,,,,,,,,,
608.75,0.25,608.75,0.25,4870,2,86,1,n2195-1,102,102,,,,,,,,,,,,
609.0,0.5,609.0,0.5,4872,4,43,5,n2212-1,102,102,,,,,,,,,,,,
609.0,0.5,609.0,0.5,4872,4,55,5,n2213-1,102,102,,,,,,,,,,,,
609.0,0.25,609.0,0.25,4872,2,76,1,n2196-1,102,102,,,,,,,,,,,,
609.25,0.25,609.25,0.25,4874,2,86,1,n2197-1,102,102,,,,,,,,,,,,
609.5,0.5,609.5,0.5,4876,4,42,5,n2214-1,102,102,,,,,,,,,,,,
609.5,0.5,609.5,0.5,4876,4,54,5,n2215-1,102,102,,,,,,,,,,,,
609.5,0.25,609.5,0.25,4876,2,75,1,n2198-1,102,102,,,,,,,,,,,,
609.75,0.25,609.75,0.25,4878,2,86,1,n2199-1,102,102,,,,,,,,,,,,
610.0,0.25,610.0,0.25,4880,2,76,1,n2200-1,102,102,,,,,,,,,,,,
610.0,1.0,610.0,1.0,4880,8,43,5,n2216-1,102,102,,,,,,,,,,,,
610.0,1.0,610.0,1.0,4880,8,55,5,n2217-1,102,102,,,,,,,,,,,,
610.25,0.25,610.25,0.25,4882,2,79,1,n2201-1,102,102,,,,,,,,,,,,
610.5,0.25,610.5,0.25,4884,2,83,1,n2202-1,102,102,,,,,,,,,,,,
610.75,0.25,610.75,0.25,4886,2,81,1,n2203-1,102,102,,,,,,,,,,,,
611.0,0.5,611.0,0.5,4888,4,83,1,n2205-1,102,102,,,,,,,,,,,,
611.0,0.0,611.0,0.0,4888,0,84,1,n2204-1,102,102,,,,,,,,,,,,
611.5,0.25,611.5,0.25,4892,2,81,1,n2206-1,102,102,,,,,,,,,,,,
611.75,0.25,611.75,0.25,4894,2,79,1,n2207-1,102,102,,,,,,,,,,,,
612.0,0.5,612.0,0.5,4896,4,57,5,n2236-1,103,103,,,,,,,,,,,,
612.0,0.5,612.0,0.5,4896,4,45,5,n2235-1,103,103,4.0,4/4,V43/IV,,D,I,V43/IV,,V,,,Mm7
612.0,0.25,612.0,0.25,4896,2,78,1,n2219-1,103,103,,,,,,,,,,,,
612.25,0.25,612.25,0.25,4898,2,86,1,n2220-1,103,103,,,,,,,,,,,,
612.5,0.5,612.5,0.5,4900,4,44,5,n2237-1,103,103,,,,,,,,,,,,
612.5,0.5,612.5,0.5,4900,4,56,5,n2238-1,103,103,,,,,,,,,,,,
612.5,0.25,612.5,0.25,4900,2,77,1,n2221-1,103,103,,,,,,,,,,,,
612.75,0.25,612.75,0.25,4902,2,86,1,n2222-1,103,103,,,,,,,,,,,,
613.0,0.5,613.0,0.5,4904,4,57,5,n2240-1,103,103,,,,,,,,,,,,
613.0,0.5,613.0,0.5,4904,4,45,5,n2239-1,103,103,,,,,,,,,,,,
613.0,0.25,613.0,0.25,4904,2,78,1,n2223-1,103,103,,,,,,,,,,,,
613.25,0.25,613.25,0.25,4906,2,86,1,n2224-1,103,103,,,,,,,,,,,,
613.5,0.5,613.5,0.5,4908,4,56,5,n2242-1,103,103,,,,,,,,,,,,
613.5,0.25,613.5,0.25,4908,2,77,1,n2225-1,103,103,,,,,,,,,,,,
613.5,0.5,613.5,0.5,4908,4,44,5,n2241-1,103,103,,,,,,,,,,,,
613.75,0.25,613.75,0.25,4910,2,86,1,n2226-1,103,103,,,,,,,,,,,,
614.0,1.0,614.0,1.0,4912,8,45,5,n2243-1,103,103,,,,,,,,,,,,
614.0,1.0,614.0,1.0,4912,8,57,5,n2244-1,103,103,,,,,,,,,,,,
614.0,0.25,614.0,0.25,4912,2,78,1,n2227-1,103,103,,,,,,,,,,,,
614.25,0.25,614.25,0.25,4914,2,81,1,n2228-1,103,103,,,,,,,,,,,,
614.5,0.25,614.5,0.25,4916,2,84,1,n2229-1,103,103,,,,,,,,,,,,
614.75,0.25,614.75,0.25,4918,2,83,1,n2230-1,103,103,,,,,,,,,,,,
615.0,0.5,615.0,0.5,4920,4,84,1,n2232-1,103,103,,,,,,,,,,,,
615.0,0.0,615.0,0.0,4920,0,86,1,n2231-1,103,103,,,,,,,,,,,,
615.5,0.25,615.5,0.25,4924,2,83,1,n2233-1,103,103,,,,,,,,,,,,
615.75,0.25,615.75,0.25,4926,2,81,1,n2234-1,103,103,,,,,,,,,,,,
