xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,globalkey,localkey,chord,numeral,chord_type,chord_label
60,60,246.0,0.0,246.0,0.0,1976,0,40,5,n781-2,V|HC,2.0,2/4,,a,I,V,V,M,1
60,60,246.0,0.0,246.0,0.0,1976,0,44,5,n782-2,,,,,,,,,,0
60,60,246.0,0.5,246.0,0.5,1976,4,80,1,n774-2,,,,,,,,,,0
60,60,246.0,0.5,246.0,0.5,1976,4,68,1,n773-2,,,,,,,,,,0
60,60,246.0,0.0,246.0,0.0,1976,0,47,5,n783-2,,,,,,,,,,0
60,60,246.0,0.5,246.0,0.5,1976,4,52,5,n784-2,,,,,,,,,,0
60,60,246.5,0.5,246.5,0.5,1980,4,76,1,n776-2,,,,,,,,,,0
60,60,246.5,0.5,246.5,0.5,1980,4,64,1,n775-2,,,,,,,,,,0
60,60,246.5,0.5,246.5,0.5,1980,4,52,5,n785-2,,,,,,,,,,0
60,60,247.0,0.5,247.0,0.5,1984,4,69,1,n777-2,,,,,,,,,,0
60,60,247.0,0.5,247.0,0.5,1984,4,52,5,n786-2,,,,,,,,,,0
60,60,247.0,0.5,247.0,0.5,1984,4,81,1,n778-2,,,,,,,,,,0
60,60,247.5,0.5,247.5,0.5,1988,4,71,1,n779-2,,,,,,,,,,0
60,60,247.5,0.5,247.5,0.5,1988,4,52,5,n787-2,,,,,,,,,,0
60,60,247.5,0.5,247.5,0.5,1988,4,83,1,n780-2,,,,,,,,,,0
61,61,248.0,0.5,248.0,0.5,1992,4,57,5,n797-2,,,,,,,,,,0
61,61,248.0,0.0,248.0,0.0,1992,0,49,5,n795-2,,,,,,,,,,0
61,61,248.0,0.0,248.0,0.0,1992,0,52,5,n796-2,,,,,,,,,,0
61,61,248.0,0.0,248.0,0.0,1992,0,45,5,n794-2,I,4.0,2/4,,a,I,I,I,M,1
61,61,248.0,1.0,248.0,1.0,1992,8,73,1,n788-2,,,,,,,,,,0
61,61,248.0,1.0,248.0,1.0,1992,8,85,1,n789-2,,,,,,,,,,0
61,61,248.5,0.5,248.5,0.5,1996,4,57,5,n798-2,,,,,,,,,,0
61,61,249.0,0.5,249.0,0.5,2000,4,57,5,n799-2,,,,,,,,,,0
61,61,249.0,0.5,249.0,0.5,2000,4,69,1,n790-2,,,,,,,,,,0
61,61,249.0,0.5,249.0,0.5,2000,4,81,1,n791-2,,,,,,,,,,0
61,61,249.5,0.5,249.5,0.5,2004,4,83,1,n793-2,,,,,,,,,,0
61,61,249.5,0.5,249.5,0.5,2004,4,71,1,n792-2,,,,,,,,,,0
61,61,249.5,0.5,249.5,0.5,2004,4,57,5,n800-2,,,,,,,,,,0
62,62,250.0,0.0,250.0,0.0,2008,0,49,5,n810-2,,,,,,,,,,0
62,62,250.0,0.5,250.0,0.5,2008,4,73,1,n801-2,,,,,,,,,,0
62,62,250.0,0.0,250.0,0.0,2008,0,45,5,n809-2,,,,,,,,,,0
62,62,250.0,0.5,250.0,0.5,2008,4,85,1,n802-2,,,,,,,,,,0
62,62,250.0,0.5,250.0,0.5,2008,4,57,5,n812-2,,,,,,,,,,0
62,62,250.0,0.0,250.0,0.0,2008,0,52,5,n811-2,,,,,,,,,,0
62,62,250.5,0.5,250.5,0.5,2012,4,71,1,n803-2,,,,,,,,,,0
62,62,250.5,0.5,250.5,0.5,2012,4,57,5,n813-2,,,,,,,,,,0
62,62,250.5,0.5,250.5,0.5,2012,4,83,1,n804-2,,,,,,,,,,0
62,62,251.0,0.5,251.0,0.5,2016,4,57,5,n814-2,,,,,,,,,,0
62,62,251.0,0.5,251.0,0.5,2016,4,69,1,n805-2,,,,,,,,,,0
62,62,251.0,0.5,251.0,0.5,2016,4,81,1,n806-2,,,,,,,,,,0
62,62,251.5,0.5,251.5,0.5,2020,4,57,5,n815-2,,,,,,,,,,0
62,62,251.5,0.5,251.5,0.5,2020,4,80,1,n808-2,,,,,,,,,,0
62,62,251.5,0.5,251.5,0.5,2020,4,68,1,n807-2,,,,,,,,,,0
63,63,252.0,0.5,252.0,0.5,2024,4,78,1,n817-2,,,,,,,,,,0
63,63,252.0,0.5,252.0,0.5,2024,4,66,1,n816-2,,,,,,,,,,0
63,63,252.0,0.0,252.0,0.0,2024,0,38,5,n824-2,ii65,1.0,2/4,,a,I,ii65,ii,mm7,1
63,63,252.0,0.0,252.0,0.0,2024,0,42,5,n825-2,,,,,,,,,,0
63,63,252.0,0.0,252.0,0.0,2024,0,45,5,n826-2,,,,,,,,,,0
63,63,252.0,0.5,252.0,0.5,2024,4,50,5,n827-2,,,,,,,,,,0
63,63,252.5,0.5,252.5,0.5,2028,4,83,1,n819-2,,,,,,,,,,0
63,63,252.5,0.5,252.5,0.5,2028,4,71,1,n818-2,,,,,,,,,,0
63,63,252.5,0.5,252.5,0.5,2028,4,50,5,n828-2,,,,,,,,,,0
63,63,253.0,0.0,253.0,0.0,2032,0,44,5,n830-2,,,,,,,,,,0
63,63,253.0,0.0,253.0,0.0,2032,0,40,5,n829-2,V,1.0,2/4,,a,I,V,V,M,1
63,63,253.0,0.5,253.0,0.5,2032,4,80,1,n821-2,,,,,,,,,,0
63,63,253.0,0.5,253.0,0.5,2032,4,68,1,n820-2,,,,,,,,,,0
63,63,253.0,0.5,253.0,0.5,2032,4,52,5,n832-2,,,,,,,,,,0
63,63,253.0,0.0,253.0,0.0,2032,0,47,5,n831-2,,,,,,,,,,0
63,63,253.5,0.5,253.5,0.5,2036,4,64,1,n822-2,,,,,,,,,,0
63,63,253.5,0.5,253.5,0.5,2036,4,76,1,n823-2,,,,,,,,,,0
63,63,253.5,0.5,253.5,0.5,2036,4,52,5,n833-2,,,,,,,,,,0
64,64,254.0,1.0,254.0,1.0,2040,8,45,5,n836-2,I|PAC},1.0,2/4,,a,I,I,I,M,1
64,64,254.0,1.0,254.0,1.0,2040,8,69,1,n834-2,,,,,,,,,,0
64,64,254.0,1.0,254.0,1.0,2040,8,81,1,n835-2,,,,,,,,,,0
X6,64,255.0,0.5,255.0,0.5,2048,4,69,1,n838-1,i.i{,9.0,2/4,,a,i,i,i,m,1
X6,64,255.0,0.0,255.0,0.0,2048,0,71,1,n837-1,,,,,,,,,,0
X6,64,255.5,0.25,255.5,0.25,2052,2,68,1,n839-1,,,,,,,,,,0
X6,64,255.75,0.25,255.75,0.25,2054,2,69,1,n840-1,,,,,,,,,,0
65,65,256.0,0.5,256.0,0.5,2056,4,72,1,n842-1,,,,,,,,,,0
65,65,256.0,0.5,256.0,0.5,2056,4,57,5,n848-1,,,,,,,,,,0
65,65,256.5,0.5,256.5,0.5,2060,4,64,5,n850-1,,,,,,,,,,0
65,65,256.5,0.5,256.5,0.5,2060,4,60,5,n849-1,,,,,,,,,,0
65,65,257.0,0.5,257.0,0.5,2064,4,72,1,n845-1,,,,,,,,,,0
65,65,257.0,0.5,257.0,0.5,2064,4,64,5,n852-1,,,,,,,,,,0
65,65,257.0,0.5,257.0,0.5,2064,4,60,5,n851-1,,,,,,,,,,0
65,65,257.0,0.0,257.0,0.0,2064,0,74,1,n844-1,,,,,,,,,,0
65,65,257.5,0.5,257.5,0.5,2068,4,60,5,n853-1,,,,,,,,,,0
65,65,257.5,0.25,257.5,0.25,2068,2,71,1,n846-1,,,,,,,,,,0
65,65,257.5,0.5,257.5,0.5,2068,4,64,5,n854-1,,,,,,,,,,0
65,65,257.75,0.25,257.75,0.25,2070,2,72,1,n847-1,,,,,,,,,,0
66,66,258.0,0.5,258.0,0.5,2072,4,76,1,n855-1,,,,,,,,,,0
66,66,258.0,0.5,258.0,0.5,2072,4,57,5,n861-1,,,,,,,,,,0
66,66,258.5,0.5,258.5,0.5,2076,4,60,5,n862-1,,,,,,,,,,0
66,66,258.5,0.5,258.5,0.5,2076,4,64,5,n863-1,,,,,,,,,,0
66,66,259.0,0.5,259.0,0.5,2080,4,76,1,n858-1,,,,,,,,,,0
66,66,259.0,0.5,259.0,0.5,2080,4,64,5,n865-1,,,,,,,,,,0
66,66,259.0,0.0,259.0,0.0,2080,0,77,1,n857-1,,,,,,,,,,0
66,66,259.0,0.5,259.0,0.5,2080,4,60,5,n864-1,,,,,,,,,,0
66,66,259.5,0.5,259.5,0.5,2084,4,60,5,n866-1,,,,,,,,,,0
66,66,259.5,0.5,259.5,0.5,2084,4,64,5,n867-1,,,,,,,,,,0
66,66,259.5,0.25,259.5,0.25,2084,2,75,1,n859-1,,,,,,,,,,0
66,66,259.75,0.25,259.75,0.25,2086,2,76,1,n860-1,,,,,,,,,,0
67,67,260.0,0.5,260.0,0.5,2088,4,57,5,n876-1,,,,,,,,,,0
67,67,260.0,0.0,260.0,0.0,2088,0,83,1,n868-1,,,,,,,,,,0
67,67,260.0,0.5,260.0,0.5,2088,4,81,1,n869-1,,,,,,,,,,0
67,67,260.5,0.25,260.5,0.25,2092,2,80,1,n870-1,,,,,,,,,,0
67,67,260.5,0.5,260.5,0.5,2092,4,60,5,n877-1,,,,,,,,,,0
67,67,260.5,0.5,260.5,0.5,2092,4,64,5,n878-1,,,,,,,,,,0
67,67,260.75,0.25,260.75,0.25,2094,2,81,1,n871-1,,,,,,,,,,0
67,67,261.0,0.0,261.0,0.0,2096,0,83,1,n872-1,,,,,,,,,,0
67,67,261.0,0.5,261.0,0.5,2096,4,81,1,n873-1,,,,,,,,,,0
67,67,261.0,0.5,261.0,0.5,2096,4,57,5,n879-1,,,,,,,,,,0
67,67,261.5,0.25,261.5,0.25,2100,2,80,1,n874-1,,,,,,,,,,0
67,67,261.5,0.5,261.5,0.5,2100,4,64,5,n881-1,,,,,,,,,,0
67,67,261.5,0.5,261.5,0.5,2100,4,60,5,n880-1,,,,,,,,,,0
67,67,261.75,0.25,261.75,0.25,2102,2,81,1,n875-1,,,,,,,,,,0
68,68,262.0,0.5,262.0,0.5,2104,4,57,5,n885-1,,,,,,,,,,0
68,68,262.0,1.0,262.0,1.0,2104,8,84,1,n882-1,,,,,,,,,,0
68,68,262.5,0.5,262.5,0.5,2108,4,64,5,n887-1,,,,,,,,,,0
68,68,262.5,0.5,262.5,0.5,2108,4,60,5,n886-1,,,,,,,,,,0
68,68,263.0,0.5,263.0,0.5,2112,4,81,1,n883-1,,,,,,,,,,0
68,68,263.0,0.5,263.0,0.5,2112,4,64,5,n889-1,,,,,,,,,,0
68,68,263.0,0.5,263.0,0.5,2112,4,60,5,n888-1,,,,,,,,,,0
68,68,263.5,0.5,263.5,0.5,2116,4,84,1,n884-1,,,,,,,,,,0
68,68,263.5,0.5,263.5,0.5,2116,4,64,5,n891-1,,,,,,,,,,0
68,68,263.5,0.5,263.5,0.5,2116,4,60,5,n890-1,,,,,,,,,,0
69,69,264.0,0.5,264.0,0.5,2120,4,83,1,n894-1,,,,,,,,,,0
69,69,264.0,0.0,264.0,0.0,2120,0,81,1,n893-1,,,,,,,,,,0
69,69,264.0,0.0,264.0,0.0,2120,0,79,1,n892-1,,,,,,,,,,0
69,69,264.0,0.5,264.0,0.5,2120,4,52,5,n901-1,v.i,5.0,2/4,,a,v,i,i,m,1
69,69,264.5,0.5,264.5,0.5,2124,4,59,5,n902-1,,,,,,,,,,0
69,69,264.5,0.5,264.5,0.5,2124,4,78,1,n895-1,,,,,,,,,,0
69,69,264.5,0.5,264.5,0.5,2124,4,81,1,n896-1,,,,,,,,,,0
69,69,264.5,0.5,264.5,0.5,2124,4,64,5,n903-1,,,,,,,,,,0
69,69,265.0,0.5,265.0,0.5,2128,4,59,5,n904-1,,,,,,,,,,0
69,69,265.0,0.5,265.0,0.5,2128,4,64,5,n905-1,,,,,,,,,,0
69,69,265.0,0.5,265.0,0.5,2128,4,76,1,n897-1,,,,,,,,,,0
69,69,265.0,0.5,265.0,0.5,2128,4,79,1,n898-1,,,,,,,,,,0
69,69,265.5,0.5,265.5,0.5,2132,4,59,5,n906-1,,,,,,,,,,0
69,69,265.5,0.5,265.5,0.5,2132,4,64,5,n907-1,,,,,,,,,,0
69,69,265.5,0.5,265.5,0.5,2132,4,78,1,n899-1,,,,,,,,,,0
69,69,265.5,0.5,265.5,0.5,2132,4,81,1,n900-1,,,,,,,,,,0
70,70,266.0,0.0,266.0,0.0,2136,0,81,1,n909-1,,,,,,,,,,0
70,70,266.0,0.5,266.0,0.5,2136,4,83,1,n910-1,,,,,,,,,,0
70,70,266.0,0.5,266.0,0.5,2136,4,52,5,n917-1,,,,,,,,,,0
70,70,266.0,0.0,266.0,0.0,2136,0,79,1,n908-1,,,,,,,,,,0
70,70,266.5,0.5,266.5,0.5,2140,4,59,5,n918-1,,,,,,,,,,0
70,70,266.5,0.5,266.5,0.5,2140,4,64,5,n919-1,,,,,,,,,,0
70,70,266.5,0.5,266.5,0.5,2140,4,78,1,n911-1,,,,,,,,,,0
70,70,266.5,0.5,266.5,0.5,2140,4,81,1,n912-1,,,,,,,,,,0
70,70,267.0,0.5,267.0,0.5,2144,4,76,1,n913-1,,,,,,,,,,0
70,70,267.0,0.5,267.0,0.5,2144,4,59,5,n920-1,,,,,,,,,,0
70,70,267.0,0.5,267.0,0.5,2144,4,64,5,n921-1,,,,,,,,,,0
70,70,267.0,0.5,267.0,0.5,2144,4,79,1,n914-1,,,,,,,,,,0
70,70,267.5,0.5,267.5,0.5,2148,4,81,1,n916-1,,,,,,,,,,0
70,70,267.5,0.5,267.5,0.5,2148,4,59,5,n922-1,,,,,,,,,,0
70,70,267.5,0.5,267.5,0.5,2148,4,78,1,n915-1,,,,,,,,,,0
70,70,267.5,0.5,267.5,0.5,2148,4,64,5,n923-1,,,,,,,,,,0
71,71,268.0,0.5,268.0,0.5,2152,4,83,1,n926-1,,,,,,,,,,0
71,71,268.0,0.0,268.0,0.0,2152,0,81,1,n925-1,,,,,,,,,,0
71,71,268.0,0.5,268.0,0.5,2152,4,52,5,n933-1,,,,,,,,,,0
71,71,268.0,0.0,268.0,0.0,2152,0,79,1,n924-1,,,,,,,,,,0
71,71,268.5,0.5,268.5,0.5,2156,4,64,5,n935-1,,,,,,,,,,0
71,71,268.5,0.5,268.5,0.5,2156,4,81,1,n928-1,,,,,,,,,,0
71,71,268.5,0.5,268.5,0.5,2156,4,78,1,n927-1,,,,,,,,,,0
71,71,268.5,0.5,268.5,0.5,2156,4,59,5,n934-1,,,,,,,,,,0
71,71,269.0,0.5,269.0,0.5,2160,4,79,1,n930-1,,,,,,,,,,0
71,71,269.0,0.5,269.0,0.5,2160,4,47,5,n936-1,V(64),0.5,2/4,,a,v,V(64),V,M,1
71,71,269.0,0.5,269.0,0.5,2160,4,76,1,n929-1,,,,,,,,,,0
71,71,269.5,0.5,269.5,0.5,2164,4,78,1,n932-1,,,,,,,,,,0
71,71,269.5,0.5,269.5,0.5,2164,4,75,1,n931-1,,,,,,,,,,0
71,71,269.5,0.5,269.5,0.5,2164,4,59,5,n937-1,V,0.5,2/4,,a,v,V,V,M,1
72,72,270.0,1.0,270.0,1.0,2168,8,76,1,n938-1,,,,,,,,,,0
72,72,270.0,1.0,270.0,1.0,2168,8,52,5,n939-1,i|PAC},1.0,2/4,,a,v,i,i,m,1
X6,64,271.0,0.5,271.0,0.5,2176,4,69,1,n838-2,i.i{,9.0,2/4,,a,i,i,i,m,1
X6,64,271.0,0.0,271.0,0.0,2176,0,71,1,n837-2,,,,,,,,,,0
X6,64,271.5,0.25,271.5,0.25,2180,2,68,1,n839-2,,,,,,,,,,0
X6,64,271.75,0.25,271.75,0.25,2182,2,69,1,n840-2,,,,,,,,,,0
65,65,272.0,0.5,272.0,0.5,2184,4,72,1,n842-2,,,,,,,,,,0
65,65,272.0,0.5,272.0,0.5,2184,4,57,5,n848-2,,,,,,,,,,0
65,65,272.5,0.5,272.5,0.5,2188,4,60,5,n849-2,,,,,,,,,,0
65,65,272.5,0.5,272.5,0.5,2188,4,64,5,n850-2,,,,,,,,,,0
65,65,273.0,0.5,273.0,0.5,2192,4,64,5,n852-2,,,,,,,,,,0
65,65,273.0,0.5,273.0,0.5,2192,4,72,1,n845-2,,,,,,,,,,0
65,65,273.0,0.5,273.0,0.5,2192,4,60,5,n851-2,,,,,,,,,,0
65,65,273.0,0.0,273.0,0.0,2192,0,74,1,n844-2,,,,,,,,,,0
65,65,273.5,0.5,273.5,0.5,2196,4,60,5,n853-2,,,,,,,,,,0
65,65,273.5,0.5,273.5,0.5,2196,4,64,5,n854-2,,,,,,,,,,0
65,65,273.5,0.25,273.5,0.25,2196,2,71,1,n846-2,,,,,,,,,,0
65,65,273.75,0.25,273.75,0.25,2198,2,72,1,n847-2,,,,,,,,,,0
66,66,274.0,0.5,274.0,0.5,2200,4,57,5,n861-2,,,,,,,,,,0
66,66,274.0,0.5,274.0,0.5,2200,4,76,1,n855-2,,,,,,,,,,0
66,66,274.5,0.5,274.5,0.5,2204,4,64,5,n863-2,,,,,,,,,,0
66,66,274.5,0.5,274.5,0.5,2204,4,60,5,n862-2,,,,,,,,,,0
66,66,275.0,0.0,275.0,0.0,2208,0,77,1,n857-2,,,,,,,,,,0
66,66,275.0,0.5,275.0,0.5,2208,4,76,1,n858-2,,,,,,,,,,0
66,66,275.0,0.5,275.0,0.5,2208,4,64,5,n865-2,,,,,,,,,,0
66,66,275.0,0.5,275.0,0.5,2208,4,60,5,n864-2,,,,,,,,,,0
66,66,275.5,0.5,275.5,0.5,2212,4,64,5,n867-2,,,,,,,,,,0
66,66,275.5,0.5,275.5,0.5,2212,4,60,5,n866-2,,,,,,,,,,0
66,66,275.5,0.25,275.5,0.25,2212,2,75,1,n859-2,,,,,,,,,,0
66,66,275.75,0.25,275.75,0.25,2214,2,76,1,n860-2,,,,,,,,,,0
67,67,276.0,0.0,276.0,0.0,2216,0,83,1,n868-2,,,,,,,,,,0
67,67,276.0,0.5,276.0,0.5,2216,4,81,1,n869-2,,,,,,,,,,0
67,67,276.0,0.5,276.0,0.5,2216,4,57,5,n876-2,,,,,,,,,,0
67,67,276.5,0.5,276.5,0.5,2220,4,64,5,n878-2,,,,,,,,,,0
67,67,276.5,0.5,276.5,0.5,2220,4,60,5,n877-2,,,,,,,,,,0
67,67,276.5,0.25,276.5,0.25,2220,2,80,1,n870-2,,,,,,,,,,0
67,67,276.75,0.25,276.75,0.25,2222,2,81,1,n871-2,,,,,,,,,,0
67,67,277.0,0.5,277.0,0.5,2224,4,57,5,n879-2,,,,,,,,,,0
67,67,277.0,0.5,277.0,0.5,2224,4,81,1,n873-2,,,,,,,,,,0
67,67,277.0,0.0,277.0,0.0,2224,0,83,1,n872-2,,,,,,,,,,0
67,67,277.5,0.25,277.5,0.25,2228,2,80,1,n874-2,,,,,,,,,,0
67,67,277.5,0.5,277.5,0.5,2228,4,60,5,n880-2,,,,,,,,,,0
67,67,277.5,0.5,277.5,0.5,2228,4,64,5,n881-2,,,,,,,,,,0
67,67,277.75,0.25,277.75,0.25,2230,2,81,1,n875-2,,,,,,,,,,0
68,68,278.0,0.5,278.0,0.5,2232,4,57,5,n885-2,,,,,,,,,,0
68,68,278.0,1.0,278.0,1.0,2232,8,84,1,n882-2,,,,,,,,,,0
68,68,278.5,0.5,278.5,0.5,2236,4,60,5,n886-2,,,,,,,,,,0
68,68,278.5,0.5,278.5,0.5,2236,4,64,5,n887-2,,,,,,,,,,0
68,68,279.0,0.5,279.0,0.5,2240,4,60,5,n888-2,,,,,,,,,,0
68,68,279.0,0.5,279.0,0.5,2240,4,64,5,n889-2,,,,,,,,,,0
68,68,279.0,0.5,279.0,0.5,2240,4,81,1,n883-2,,,,,,,,,,0
68,68,279.5,0.5,279.5,0.5,2244,4,60,5,n890-2,,,,,,,,,,0
68,68,279.5,0.5,279.5,0.5,2244,4,64,5,n891-2,,,,,,,,,,0
68,68,279.5,0.5,279.5,0.5,2244,4,84,1,n884-2,,,,,,,,,,0
69,69,280.0,0.0,280.0,0.0,2248,0,81,1,n893-2,,,,,,,,,,0
69,69,280.0,0.5,280.0,0.5,2248,4,83,1,n894-2,,,,,,,,,,0
69,69,280.0,0.5,280.0,0.5,2248,4,52,5,n901-2,v.i,5.0,2/4,,a,v,i,i,m,1
69,69,280.0,0.0,280.0,0.0,2248,0,79,1,n892-2,,,,,,,,,,0
69,69,280.5,0.5,280.5,0.5,2252,4,59,5,n902-2,,,,,,,,,,0
69,69,280.5,0.5,280.5,0.5,2252,4,64,5,n903-2,,,,,,,,,,0
69,69,280.5,0.5,280.5,0.5,2252,4,78,1,n895-2,,,,,,,,,,0
69,69,280.5,0.5,280.5,0.5,2252,4,81,1,n896-2,,,,,,,,,,0
69,69,281.0,0.5,281.0,0.5,2256,4,76,1,n897-2,,,,,,,,,,0
69,69,281.0,0.5,281.0,0.5,2256,4,59,5,n904-2,,,,,,,,,,0
69,69,281.0,0.5,281.0,0.5,2256,4,79,1,n898-2,,,,,,,,,,0
69,69,281.0,0.5,281.0,0.5,2256,4,64,5,n905-2,,,,,,,,,,0
69,69,281.5,0.5,281.5,0.5,2260,4,64,5,n907-2,,,,,,,,,,0
69,69,281.5,0.5,281.5,0.5,2260,4,59,5,n906-2,,,,,,,,,,0
69,69,281.5,0.5,281.5,0.5,2260,4,78,1,n899-2,,,,,,,,,,0
69,69,281.5,0.5,281.5,0.5,2260,4,81,1,n900-2,,,,,,,,,,0
70,70,282.0,0.0,282.0,0.0,2264,0,81,1,n909-2,,,,,,,,,,0
70,70,282.0,0.5,282.0,0.5,2264,4,52,5,n917-2,,,,,,,,,,0
70,70,282.0,0.0,282.0,0.0,2264,0,79,1,n908-2,,,,,,,,,,0
70,70,282.0,0.5,282.0,0.5,2264,4,83,1,n910-2,,,,,,,,,,0
70,70,282.5,0.5,282.5,0.5,2268,4,81,1,n912-2,,,,,,,,,,0
70,70,282.5,0.5,282.5,0.5,2268,4,78,1,n911-2,,,,,,,,,,0
70,70,282.5,0.5,282.5,0.5,2268,4,59,5,n918-2,,,,,,,,,,0
70,70,282.5,0.5,282.5,0.5,2268,4,64,5,n919-2,,,,,,,,,,0
70,70,283.0,0.5,283.0,0.5,2272,4,79,1,n914-2,,,,,,,,,,0
70,70,283.0,0.5,283.0,0.5,2272,4,76,1,n913-2,,,,,,,,,,0
70,70,283.0,0.5,283.0,0.5,2272,4,64,5,n921-2,,,,,,,,,,0
70,70,283.0,0.5,283.0,0.5,2272,4,59,5,n920-2,,,,,,,,,,0
70,70,283.5,0.5,283.5,0.5,2276,4,64,5,n923-2,,,,,,,,,,0
70,70,283.5,0.5,283.5,0.5,2276,4,78,1,n915-2,,,,,,,,,,0
70,70,283.5,0.5,283.5,0.5,2276,4,59,5,n922-2,,,,,,,,,,0
70,70,283.5,0.5,283.5,0.5,2276,4,81,1,n916-2,,,,,,,,,,0
71,71,284.0,0.5,284.0,0.5,2280,4,83,1,n926-2,,,,,,,,,,0
71,71,284.0,0.0,284.0,0.0,2280,0,81,1,n925-2,,,,,,,,,,0
71,71,284.0,0.0,284.0,0.0,2280,0,79,1,n924-2,,,,,,,,,,0
71,71,284.0,0.5,284.0,0.5,2280,4,52,5,n933-2,,,,,,,,,,0
71,71,284.5,0.5,284.5,0.5,2284,4,64,5,n935-2,,,,,,,,,,0
71,71,284.5,0.5,284.5,0.5,2284,4,81,1,n928-2,,,,,,,,,,0
71,71,284.5,0.5,284.5,0.5,2284,4,59,5,n934-2,,,,,,,,,,0
71,71,284.5,0.5,284.5,0.5,2284,4,78,1,n927-2,,,,,,,,,,0
71,71,285.0,0.5,285.0,0.5,2288,4,47,5,n936-2,V(64),0.5,2/4,,a,v,V(64),V,M,1
71,71,285.0,0.5,285.0,0.5,2288,4,76,1,n929-2,,,,,,,,,,0
71,71,285.0,0.5,285.0,0.5,2288,4,79,1,n930-2,,,,,,,,,,0
71,71,285.5,0.5,285.5,0.5,2292,4,78,1,n932-2,,,,,,,,,,0
71,71,285.5,0.5,285.5,0.5,2292,4,59,5,n937-2,V,0.5,2/4,,a,v,V,V,M,1
71,71,285.5,0.5,285.5,0.5,2292,4,75,1,n931-2,,,,,,,,,,0
72,72,286.0,1.0,286.0,1.0,2296,8,52,5,n939-2,i|PAC},1.0,2/4,,a,v,i,i,m,1
72,72,286.0,1.0,286.0,1.0,2296,8,76,1,n938-2,,,,,,,,,,0
X7,72,287.0,0.5,287.0,0.5,2304,4,72,1,n940-1,i.III{,2.0,2/4,,a,i,III,III,M,1
X7,72,287.0,0.5,287.0,0.5,2304,4,76,1,n941-1,,,,,,,,,,0
X7,72,287.5,0.5,287.5,0.5,2308,4,74,1,n942-1,,,,,,,,,,0
X7,72,287.5,0.5,287.5,0.5,2308,4,77,1,n943-1,,,,,,,,,,0
73,73,288.0,0.5,288.0,0.5,2312,4,76,1,n945-1,,,,,,,,,,0
73,73,288.0,0.5,288.0,0.5,2312,4,79,1,n946-1,,,,,,,,,,0
73,73,288.0,0.5,288.0,0.5,2312,4,48,5,n953-1,,,,,,,,,,0
73,73,288.5,0.5,288.5,0.5,2316,4,79,1,n948-1,,,,,,,,,,0
73,73,288.5,0.5,288.5,0.5,2316,4,76,1,n947-1,,,,,,,,,,0
73,73,288.5,0.5,288.5,0.5,2316,4,60,5,n954-1,,,,,,,,,,0
73,73,289.0,0.0,289.0,0.0,2320,0,81,1,n949-1,,,,,,,,,,0
73,73,289.0,0.5,289.0,0.5,2320,4,79,1,n950-1,,,,,,,,,,0
73,73,289.0,0.5,289.0,0.5,2320,4,52,5,n955-1,III6,1.0,2/4,,a,i,III6,III,M,1
73,73,289.5,0.25,289.5,0.25,2324,2,77,1,n951-1,,,,,,,,,,0
73,73,289.5,0.5,289.5,0.5,2324,4,64,5,n956-1,,,,,,,,,,0
73,73,289.75,0.25,289.75,0.25,2326,2,76,1,n952-1,,,,,,,,,,0
74,74,290.0,1.0,290.0,1.0,2328,8,74,1,n957-1,,,,,,,,,,0
74,74,290.0,0.5,290.0,0.5,2328,4,71,2,n962-1,,,,,,,,,,0
74,74,290.0,1.0,290.0,1.0,2328,8,55,5,n964-1,V/III|HC,1.0,2/4,,a,i,V/III,V,M,1
74,74,290.5,0.5,290.5,0.5,2332,4,67,2,n963-1,,,,,,,,,,0
74,74,291.0,0.5,291.0,0.5,2336,4,72,1,n958-1,III,2.0,2/4,,a,i,III,III,M,1
74,74,291.0,0.5,291.0,0.5,2336,4,76,1,n959-1,,,,,,,,,,0
74,74,291.5,0.5,291.5,0.5,2340,4,77,1,n961-1,,,,,,,,,,0
74,74,291.5,0.5,291.5,0.5,2340,4,74,1,n960-1,,,,,,,,,,0
75,75,292.0,0.5,292.0,0.5,2344,4,76,1,n966-1,,,,,,,,,,0
75,75,292.0,0.5,292.0,0.5,2344,4,48,5,n974-1,,,,,,,,,,0
75,75,292.0,0.5,292.0,0.5,2344,4,79,1,n967-1,,,,,,,,,,0
75,75,292.5,0.5,292.5,0.5,2348,4,76,1,n968-1,,,,,,,,,,0
75,75,292.5,0.5,292.5,0.5,2348,4,60,5,n975-1,,,,,,,,,,0
75,75,292.5,0.5,292.5,0.5,2348,4,79,1,n969-1,,,,,,,,,,0
75,75,293.0,0.5,293.0,0.5,2352,4,52,5,n976-1,III6,1.0,2/4,,a,i,III6,III,M,1
75,75,293.0,0.5,293.0,0.5,2352,4,79,1,n971-1,,,,,,,,,,0
75,75,293.0,0.0,293.0,0.0,2352,0,81,1,n970-1,,,,,,,,,,0
75,75,293.5,0.5,293.5,0.5,2356,4,64,5,n977-1,,,,,,,,,,0
75,75,293.5,0.25,293.5,0.25,2356,2,77,1,n972-1,,,,,,,,,,0
75,75,293.75,0.25,293.75,0.25,2358,2,76,1,n973-1,,,,,,,,,,0
76,76,294.0,1.0,294.0,1.0,2360,8,71,1,n978-1,,,,,,,,,,0
76,76,294.0,1.0,294.0,1.0,2360,8,74,1,n979-1,,,,,,,,,,0
