xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,phraseend,phrase_type
22,22,208.0,1.0,208.0,1.0,1664,8,73,1,n224-2,,,,,,0
22,22,208.5,0.5,208.5,0.5,1668,4,61,5,n230-2,,,,,,0
22,22,209.0,0.5,209.0,0.5,1672,4,59,5,n231-2,,,,,,0
22,22,209.5,0.5,209.5,0.5,1676,4,58,5,n232-2,,,,,,0
22,22,209.75,0.25,209.75,0.25,1678,2,73,1,n226-2,,,,,,0
23,23,210.0,1.0,210.0,1.0,1680,8,59,5,n239-2,ii,,,,,0
23,23,210.0,0.5,210.0,0.5,1680,4,76,1,n233-2,,,,,,0
23,23,210.5,0.5,210.5,0.5,1684,4,74,1,n234-2,,,,,,0
23,23,211.0,0.5,211.0,0.5,1688,4,77,1,n235-2,iio,,,,,0
23,23,211.5,0.5,211.5,0.5,1692,4,76,1,n236-2,,,,,,0
23,23,212.0,0.5,212.0,0.5,1696,4,79,1,n237-2,,,,,,0
23,23,212.5,0.5,212.5,0.5,1700,4,77,1,n238-2,,,,,,0
24,24,213.0,0.5,213.0,0.5,1704,4,52,5,n246-2,V(4),,,,,0
24,24,213.0,1.0,213.0,1.0,1704,8,69,1,n242-2,,,,,,0
24,24,213.5,0.5,213.5,0.5,1708,4,59,5,n247-2,,,,,,0
24,24,214.0,1.0,214.0,1.0,1712,8,68,1,n243-2,,,,,,0
24,24,214.0,0.5,214.0,0.5,1712,4,64,5,n248-2,V,,,,,0
24,24,214.5,0.5,214.5,0.5,1716,4,62,5,n249-2,,,,,,0
24,24,215.0,0.5,215.0,0.5,1720,4,60,5,n250-2,,,,,,0
24,24,215.5,0.5,215.5,0.5,1724,4,59,5,n251-2,,,,,,0
24,24,215.75,0.25,215.75,0.25,1726,2,68,1,n245-2,,,,,,0
25,25,216.0,0.5,216.0,0.5,1728,4,52,5,n256-2,V(64),,,,,0
25,25,216.0,1.0,216.0,1.0,1728,8,71,1,n252-2,,,,,,0
25,25,216.5,0.5,216.5,0.5,1732,4,60,5,n257-2,,,,,,0
25,25,217.0,1.0,217.0,1.0,1736,8,69,1,n253-2,,,,,,0
25,25,217.0,0.5,217.0,0.5,1736,4,64,5,n258-2,,,,,,0
25,25,217.5,0.5,217.5,0.5,1740,4,60,5,n259-2,,,,,,0
25,25,218.0,0.5,218.0,0.5,1744,4,59,5,n260-2,,,,,,0
25,25,218.5,0.5,218.5,0.5,1748,4,57,5,n261-2,,,,,,0
25,25,218.75,0.25,218.75,0.25,1750,2,69,1,n255-2,,,,,,0
26,26,219.0,1.0,219.0,1.0,1752,8,72,1,n262-2,,,,,,0
26,26,219.0,0.5,219.0,0.5,1752,4,52,5,n266-2,V7(6),,,,,0
26,26,219.5,0.5,219.5,0.5,1756,4,56,5,n267-2,,,,,,0
26,26,220.0,0.5,220.0,0.5,1760,4,62,5,n268-2,V7,,,,,0
26,26,220.0,1.0,220.0,1.0,1760,8,71,1,n263-2,,,,,,0
26,26,220.5,0.5,220.5,0.5,1764,4,59,5,n269-2,,,,,,0
26,26,221.0,0.5,221.0,0.5,1768,4,57,5,n270-2,,,,,,0
26,26,221.5,0.5,221.5,0.5,1772,4,56,5,n271-2,,,,,,0
26,26,221.75,0.25,221.75,0.25,1774,2,71,1,n265-2,,,,,,0
27,27,222.0,0.5,222.0,0.5,1776,4,74,1,n272-2,,,,,,0
27,27,222.0,2.0,222.0,2.0,1776,16,57,5,n278-2,i,,,,,0
27,27,222.5,0.5,222.5,0.5,1780,4,72,1,n273-2,,,,,,0
27,27,223.0,0.5,223.0,0.5,1784,4,71,1,n274-2,,,,,,0
27,27,223.5,0.5,223.5,0.5,1788,4,69,1,n275-2,,,,,,0
27,27,224.0,1.0,224.0,1.0,1792,8,55,5,n280-2,,,,,,0
27,27,224.0,1.0,224.0,1.0,1792,8,43,5,n279-2,i2,,,,,0
27,27,224.0,0.5,224.0,0.5,1792,4,81,1,n276-2,,,,,,0
27,27,224.5,0.5,224.5,0.5,1796,4,81,1,n277-2,,,,,,0
28,28,225.0,3.0,225.0,3.0,1800,24,53,5,n288-2,,,,,,0
28,28,225.0,0.5,225.0,0.5,1800,4,83,1,n281-2,,,,,,0
28,28,225.0,3.0,225.0,3.0,1800,24,41,5,n287-2,Ger6,,,,,0
28,28,225.5,0.5,225.5,0.5,1804,4,81,1,n282-2,,,,,,0
28,28,226.0,0.5,226.0,0.5,1808,4,79,1,n283-2,,,,,,0
28,28,226.5,0.5,226.5,0.5,1812,4,77,1,n284-2,,,,,,0
28,28,227.0,0.5,227.0,0.5,1816,4,76,1,n285-2,,,,,,0
28,28,227.5,0.5,227.5,0.5,1820,4,75,1,n286-2,,,,,,0
29,29,228.0,0.5,228.0,0.5,1824,4,57,5,n291-2,,,,,,0
29,29,228.0,3.0,228.0,3.0,1824,24,53,6,n297-2,,,,,,0
29,29,228.0,2.0,228.0,2.0,1824,16,84,1,n289-2,,,,,,0
29,29,228.5,0.5,228.5,0.5,1828,4,56,5,n292-2,,,,,,0
29,29,229.0,0.5,229.0,0.5,1832,4,57,5,n293-2,,,,,,0
29,29,229.5,0.5,229.5,0.5,1836,4,60,5,n294-2,,,,,,0
29,29,230.0,1.0,230.0,1.0,1840,8,75,1,n290-2,,,,,,0
29,29,230.0,0.5,230.0,0.5,1840,4,59,5,n295-2,,,,,,0
29,29,230.5,0.5,230.5,0.5,1844,4,57,5,n296-2,,,,,,0
30,30,231.0,1.5,231.0,1.5,1848,12,76,1,n298-2,,,,,,0
30,30,231.0,1.0,231.0,1.0,1848,8,52,6,n306-2,V|HC},3.0,3/4,,},3
30,30,231.0,1.0,231.0,1.0,1848,8,56,5,n305-2,,,,,,0
30,30,232.5,0.25,232.5,0.25,1860,2,78,1,n299-2,,,,,,0
30,30,232.75,0.25,232.75,0.25,1862,2,76,1,n300-2,,,,,,0
30,30,233.0,0.5,233.0,0.5,1864,4,74,1,n302-2,,,,,,0
30,30,233.0,0.0,233.0,0.0,1864,0,76,1,n301-2,,,,,,0
30,30,233.5,0.25,233.5,0.25,1868,2,73,1,n303-2,,,,,,0
30,30,233.75,0.25,233.75,0.25,1870,2,71,1,n304-2,,,,,,0
31,31,234.0,2.0,234.0,2.0,1872,16,69,1,n309-2,,,,,,0
31,31,234.0,2.0,234.0,2.0,1872,16,57,5,n312-2,,,,,,0
31,31,234.0,2.0,234.0,2.0,1872,16,45,5,n311-2,I{,8.0,3/4,,{,1
31,31,234.0,0.0,234.0,0.0,1872,0,64,1,n308-2,,,,,,0
31,31,234.0,0.0,234.0,0.0,1872,0,61,1,n307-2,,,,,,0
31,31,236.0,1.0,236.0,1.0,1888,8,40,5,n313-2,,,,,,0
31,31,236.0,1.0,236.0,1.0,1888,8,52,5,n314-2,,,,,,0
31,31,236.0,1.0,236.0,1.0,1888,8,64,1,n310-2,,,,,,0
32,32,237.0,1.0,237.0,1.0,1896,8,61,5,n321-2,,,,,,0
32,32,237.0,0.5,237.0,0.5,1896,4,73,1,n315-2,,,,,,0
32,32,237.0,1.0,237.0,1.0,1896,8,49,5,n320-2,,,,,,0
32,32,237.5,0.25,237.5,0.25,1900,2,74,1,n316-2,,,,,,0
32,32,237.75,0.25,237.75,0.25,1902,2,71,1,n317-2,,,,,,0
32,32,238.0,1.0,238.0,1.0,1904,8,45,5,n322-2,,,,,,0
32,32,238.0,1.0,238.0,1.0,1904,8,57,5,n323-2,,,,,,0
32,32,238.0,1.0,238.0,1.0,1904,8,69,1,n318-2,,,,,,0
33,33,240.0,0.5,240.0,0.5,1920,4,76,1,n325-2,,,,,,0
33,33,240.5,0.25,240.5,0.25,1924,2,78,1,n326-2,,,,,,0
33,33,240.75,0.25,240.75,0.25,1926,2,74,1,n327-2,,,,,,0
33,33,241.0,1.0,241.0,1.0,1928,8,73,1,n328-2,,,,,,0
33,33,242.0,1.0,242.0,1.0,1936,8,57,5,n332-2,vi6,,,,,0
33,33,242.0,1.0,242.0,1.0,1936,8,85,1,n329-2,,,,,,0
33,33,242.0,1.0,242.0,1.0,1936,8,66,5,n333-2,,,,,,0
34,34,243.0,1.0,243.0,1.0,1944,8,75,1,n334-2,,,,,,0
34,34,243.0,1.0,243.0,1.0,1944,8,69,5,n338-2,,,,,,0
34,34,243.0,1.0,243.0,1.0,1944,8,59,5,n337-2,V7/V,,,,,0
34,34,244.0,1.0,244.0,1.0,1952,8,68,5,n340-2,,,,,,0
34,34,244.0,1.5,244.0,1.5,1952,12,76,1,n335-2,,,,,,0
34,34,244.0,1.0,244.0,1.0,1952,8,64,5,n339-2,V|HC,,,,,0
34,34,245.5,0.5,245.5,0.5,1964,4,77,1,n336-2,,,,,,0
35,35,246.0,0.5,246.0,0.5,1968,4,80,1,n342-2,,,,,,0
35,35,246.5,0.5,246.5,0.5,1972,4,78,1,n343-2,,,,,,0
35,35,247.0,0.5,247.0,0.5,1976,4,76,1,n344-2,,,,,,0
35,35,247.5,0.5,247.5,0.5,1980,4,74,1,n345-2,,,,,,0
35,35,248.0,0.5,248.0,0.5,1984,4,73,1,n346-2,,,,,,0
35,35,248.5,0.5,248.5,0.5,1988,4,71,1,n347-2,,,,,,0
36,36,249.0,0.5,249.0,0.5,1992,4,52,5,n354-2,V7,,,,,0
36,36,249.0,0.5,249.0,0.5,1992,4,69,1,n349-2,,,,,,0
36,36,249.5,0.5,249.5,0.5,1996,4,62,5,n355-2,,,,,,0
36,36,249.5,0.5,249.5,0.5,1996,4,68,1,n350-2,,,,,,0
36,36,250.0,0.5,250.0,0.5,2000,4,59,5,n356-2,,,,,,0
36,36,250.0,0.5,250.0,0.5,2000,4,76,1,n351-2,,,,,,0
36,36,250.5,0.5,250.5,0.5,2004,4,62,5,n357-2,,,,,,0
36,36,250.5,0.5,250.5,0.5,2004,4,74,1,n352-2,,,,,,0
36,36,251.0,0.5,251.0,0.5,2008,4,59,5,n358-2,,,,,,0
36,36,251.5,0.5,251.5,0.5,2012,4,62,5,n359-2,,,,,,0
37,37,252.0,0.5,252.0,0.5,2016,4,52,5,n365-2,V(64),,,,,0
37,37,252.0,0.5,252.0,0.5,2016,4,71,1,n360-2,,,,,,0
37,37,252.5,0.5,252.5,0.5,2020,4,61,5,n366-2,,,,,,0
37,37,252.5,0.5,252.5,0.5,2020,4,69,1,n361-2,,,,,,0
37,37,253.0,0.5,253.0,0.5,2024,4,57,5,n367-2,,,,,,0
37,37,253.0,0.5,253.0,0.5,2024,4,78,1,n362-2,,,,,,0
37,37,253.5,0.5,253.5,0.5,2028,4,61,5,n368-2,,,,,,0
37,37,253.5,0.5,253.5,0.5,2028,4,76,1,n363-2,,,,,,0
37,37,254.0,0.5,254.0,0.5,2032,4,57,5,n369-2,,,,,,0
37,37,254.5,0.5,254.5,0.5,2036,4,61,5,n370-2,,,,,,0
38,38,255.0,0.5,255.0,0.5,2040,4,71,1,n371-2,,,,,,0
38,38,255.0,0.5,255.0,0.5,2040,4,52,5,n376-2,,,,,,0
38,38,255.5,0.5,255.5,0.5,2044,4,61,5,n377-2,,,,,,0
38,38,255.5,0.5,255.5,0.5,2044,4,69,1,n372-2,,,,,,0
38,38,256.0,0.5,256.0,0.5,2048,4,81,1,n373-2,,,,,,0
38,38,256.0,0.5,256.0,0.5,2048,4,57,5,n378-2,V43/IV,,,,,0
38,38,256.5,0.5,256.5,0.5,2052,4,61,5,n379-2,,,,,,0
38,38,256.5,0.5,256.5,0.5,2052,4,79,1,n374-2,,,,,,0
38,38,257.0,0.5,257.0,0.5,2056,4,57,5,n380-2,,,,,,0
38,38,257.5,0.5,257.5,0.5,2060,4,61,5,n381-2,,,,,,0
39,39,258.0,1.0,258.0,1.0,2064,8,57,5,n389-2,,,,,,0
39,39,258.0,1.0,258.0,1.0,2064,8,62,5,n390-2,,,,,,0
39,39,258.0,0.5,258.0,0.5,2064,4,79,1,n382-2,,,,,,0
39,39,258.0,1.0,258.0,1.0,2064,8,50,5,n388-2,IV,,,,,0
39,39,258.5,0.5,258.5,0.5,2068,4,78,1,n383-2,,,,,,0
39,39,259.0,0.5,259.0,0.5,2072,4,76,1,n384-2,,,,,,0
39,39,259.5,0.5,259.5,0.5,2076,4,74,1,n385-2,,,,,,0
39,39,260.0,0.5,260.0,0.5,2080,4,73,1,n386-2,,,,,,0
39,39,260.5,0.5,260.5,0.5,2084,4,71,1,n387-2,,,,,,0
40,40,261.0,0.75,261.0,0.75,2088,6,49,5,n401-2,I6,,,,,0
40,40,261.0,0.75,261.0,0.75,2088,6,76,1,n393-2,,,,,,0
40,40,261.75,0.25,261.75,0.25,2094,2,78,1,n398-2,,,,,,0
40,40,261.75,0.0,261.75,0.0,2094,0,76,1,n397-2,,,,,,0
40,40,261.75,0.25,261.75,0.25,2094,2,50,5,n402-2,IV,,,,,0
40,40,261.75,0.0,261.75,0.0,2094,0,74,1,n396-2,,,,,,0
40,40,261.75,0.0,261.75,0.0,2094,0,78,1,n394-2,,,,,,0
40,40,261.75,0.0,261.75,0.0,2094,0,76,1,n395-2,,,,,,0
40,40,262.0,2.0,262.0,2.0,2096,16,52,6,n405-2,V(64)},1.0,3/4,,},3
40,40,262.0,1.0,262.0,1.0,2096,8,61,5,n403-2,,,,,,0
40,40,262.0,1.0,262.0,1.0,2096,8,69,1,n399-2,,,,,,0
40,40,263.0,1.0,263.0,1.0,2104,8,59,5,n404-2,V,,,,,0
40,40,263.0,1.0,263.0,1.0,2104,8,68,1,n400-2,,,,,,0
41,41,264.0,0.5,264.0,0.5,2112,4,57,5,n410-2,I|EC{,3.0,3/4,,{,1
41,41,264.0,0.0,264.0,0.0,2112,0,69,1,n406-2,,,,,,0
41,41,264.0,0.0,264.0,0.0,2112,0,73,1,n407-2,,,,,,0
41,41,264.0,1.0,264.0,1.0,2112,8,76,1,n408-2,,,,,,0
41,41,264.5,0.5,264.5,0.5,2116,4,61,5,n411-2,,,,,,0
41,41,265.0,2.0,265.0,2.0,2120,16,76,1,n409-2,,,,,,0
41,41,265.0,0.5,265.0,0.5,2120,4,64,5,n412-2,,,,,,0
41,41,265.5,0.5,265.5,0.5,2124,4,61,5,n413-2,,,,,,0
41,41,266.0,0.5,266.0,0.5,2128,4,59,5,n414-2,,,,,,0
41,41,266.5,0.5,266.5,0.5,2132,4,57,5,n415-2,,,,,,0
42,42,267.0,0.5,267.0,0.5,2136,4,56,5,n428-2,V7,,,,,0
42,42,267.0,0.25,267.0,0.25,2136,2,76,1,n416-2,,,,,,0
42,42,267.25,0.25,267.25,0.25,2138,2,74,1,n417-2,,,,,,0
42,42,267.5,0.5,267.5,0.5,2140,4,57,5,n429-2,,,,,,0
42,42,267.5,0.25,267.5,0.25,2140,2,73,1,n418-2,,,,,,0
42,42,267.75,0.25,267.75,0.25,2142,2,71,1,n419-2,,,,,,0
42,42,268.0,0.5,268.0,0.5,2144,4,59,5,n430-2,,,,,,0
42,42,268.0,0.25,268.0,0.25,2144,2,71,1,n420-2,,,,,,0
42,42,268.25,0.25,268.25,0.25,2146,2,69,1,n421-2,,,,,,0
42,42,268.5,0.5,268.5,0.5,2148,4,52,5,n431-2,,,,,,0
42,42,268.5,0.25,268.5,0.25,2148,2,68,1,n422-2,,,,,,0
42,42,268.75,0.25,268.75,0.25,2150,2,66,1,n423-2,,,,,,0
42,42,269.0,0.5,269.0,0.5,2152,4,54,5,n432-2,,,,,,0
42,42,269.0,0.25,269.0,0.25,2152,2,64,1,n424-2,,,,,,0
42,42,269.25,0.25,269.25,0.25,2154,2,62,1,n425-2,,,,,,0
42,42,269.5,0.5,269.5,0.5,2156,4,56,5,n433-2,,,,,,0
42,42,269.5,0.25,269.5,0.25,2156,2,61,1,n426-2,,,,,,0
42,42,269.75,0.25,269.75,0.25,2158,2,62,1,n427-2,,,,,,0
43,43,270.0,0.25,270.0,0.25,2160,2,61,1,n434-2,,,,,,0
43,43,270.0,0.5,270.0,0.5,2160,4,57,5,n440-2,I,,,,,0
43,43,270.25,0.25,270.25,0.25,2162,2,64,1,n435-2,,,,,,0
43,43,270.5,0.5,270.5,0.5,2164,4,61,5,n441-2,,,,,,0
43,43,270.5,0.25,270.5,0.25,2164,2,69,1,n436-2,,,,,,0
43,43,270.75,0.25,270.75,0.25,2166,2,73,1,n437-2,,,,,,0
43,43,271.0,0.5,271.0,0.5,2168,4,64,5,n442-2,,,,,,0
43,43,271.0,1.5,271.0,1.5,2168,12,76,1,n438-2,,,,,,0
43,43,271.5,0.5,271.5,0.5,2172,4,61,5,n443-2,,,,,,0
43,43,272.0,0.5,272.0,0.5,2176,4,59,5,n444-2,,,,,,0
43,43,272.5,0.5,272.5,0.5,2180,4,88,1,n439-2,,,,,,0
43,43,272.5,0.5,272.5,0.5,2180,4,57,5,n445-2,,,,,,0
44,44,273.0,0.5,273.0,0.5,2184,4,56,5,n458-2,V7,,,,,0
44,44,273.0,0.25,273.0,0.25,2184,2,88,1,n446-2,,,,,,0
44,44,273.25,0.25,273.25,0.25,2186,2,86,1,n447-2,,,,,,0
44,44,273.5,0.5,273.5,0.5,2188,4,57,5,n459-2,,,,,,0
44,44,273.5,0.25,273.5,0.25,2188,2,85,1,n448-2,,,,,,0
44,44,273.75,0.25,273.75,0.25,2190,2,83,1,n449-2,,,,,,0
44,44,274.0,0.5,274.0,0.5,2192,4,59,5,n460-2,,,,,,0
44,44,274.0,0.25,274.0,0.25,2192,2,83,1,n450-2,,,,,,0
44,44,274.25,0.25,274.25,0.25,2194,2,81,1,n451-2,,,,,,0
44,44,274.5,0.5,274.5,0.5,2196,4,52,5,n461-2,,,,,,0
44,44,274.5,0.25,274.5,0.25,2196,2,80,1,n452-2,,,,,,0
44,44,274.75,0.25,274.75,0.25,2198,2,78,1,n453-2,,,,,,0
44,44,275.0,0.5,275.0,0.5,2200,4,54,5,n462-2,,,,,,0
44,44,275.0,0.25,275.0,0.25,2200,2,76,1,n454-2,,,,,,0
44,44,275.25,0.25,275.25,0.25,2202,2,74,1,n455-2,,,,,,0
44,44,275.5,0.5,275.5,0.5,2204,4,56,5,n463-2,,,,,,0
44,44,275.5,0.25,275.5,0.25,2204,2,73,1,n456-2,,,,,,0
44,44,275.75,0.25,275.75,0.25,2206,2,74,1,n457-2,,,,,,0
45,45,276.0,1.0,276.0,1.0,2208,8,57,5,n476-2,I,,,,,0
45,45,276.0,0.25,276.0,0.25,2208,2,73,1,n464-2,,,,,,0
45,45,276.25,0.25,276.25,0.25,2210,2,76,1,n465-2,,,,,,0
45,45,276.5,0.25,276.5,0.25,2212,2,74,1,n466-2,,,,,,0
45,45,276.75,0.25,276.75,0.25,2214,2,73,1,n467-2,,,,,,0
45,45,277.0,1.0,277.0,1.0,2216,8,54,5,n477-2,IV6,,,,,0
45,45,277.0,1.0,277.0,1.0,2216,8,57,5,n478-2,,,,,,0
45,45,277.0,0.25,277.0,0.25,2216,2,74,1,n468-2,,,,,,0
45,45,277.25,0.25,277.25,0.25,2218,2,76,1,n469-2,,,,,,0
45,45,277.5,0.25,277.5,0.25,2220,2,78,1,n470-2,,,,,,0
45,45,277.75,0.25,277.75,0.25,2222,2,80,1,n471-2,,,,,,0
45,45,278.0,1.0,278.0,1.0,2224,8,50,5,n479-2,IV,,,,,0
45,45,278.0,1.0,278.0,1.0,2224,8,57,5,n481-2,,,,,,0
45,45,278.0,1.0,278.0,1.0,2224,8,54,5,n480-2,,,,,,0
45,45,278.0,0.25,278.0,0.25,2224,2,81,1,n472-2,,,,,,0
45,45,278.25,0.25,278.25,0.25,2226,2,83,1,n473-2,,,,,,0
45,45,278.5,0.25,278.5,0.25,2228,2,85,1,n474-2,,,,,,0
45,45,278.75,0.25,278.75,0.25,2230,2,86,1,n475-2,,,,,,0
46,46,279.0,0.25,279.0,0.25,2232,2,88,1,n482-2,,,,,,0
46,46,279.0,1.0,279.0,1.0,2232,8,57,5,n496-2,,,,,,0
46,46,279.0,1.0,279.0,1.0,2232,8,52,5,n495-2,,,,,,0
46,46,279.0,1.0,279.0,1.0,2232,8,49,5,n494-2,I6,,,,,0
46,46,279.25,0.25,279.25,0.25,2234,2,86,1,n483-2,,,,,,0
46,46,279.5,0.25,279.5,0.25,2236,2,85,1,n484-2,,,,,,0
46,46,279.75,0.25,279.75,0.25,2238,2,83,1,n485-2,,,,,,0
46,46,280.0,0.25,280.0,0.25,2240,2,81,1,n486-2,,,,,,0
46,46,280.25,0.25,280.25,0.25,2242,2,80,1,n487-2,,,,,,0
46,46,280.5,0.25,280.5,0.25,2244,2,78,1,n488-2,,,,,,0
46,46,280.75,0.25,280.75,0.25,2246,2,76,1,n489-2,,,,,,0
46,46,281.0,0.25,281.0,0.25,2248,2,74,1,n490-2,,,,,,0
46,46,281.25,0.25,281.25,0.25,2250,2,73,1,n491-2,,,,,,0
46,46,281.5,0.25,281.5,0.25,2252,2,71,1,n492-2,,,,,,0
46,46,281.75,0.25,281.75,0.25,2254,2,69,1,n493-2,,,,,,0
47,47,282.0,0.75,282.0,0.75,2256,6,78,1,n499-2,,,,,,0
47,47,282.0,1.0,282.0,1.0,2256,8,50,6,n509-2,IV,,,,,0
47,47,282.0,1.0,282.0,1.0,2256,8,59,5,n506-2,,,,,,0
47,47,282.75,0.125,282.75,0.125,2262,1,80,1,n500-2,,,,,,0
47,47,282.875,0.125,282.875,0.125,2263,1,81,1,n501-2,,,,,,0
47,47,283.0,2.0,283.0,2.0,2264,16,52,6,n510-2,V(64),,,,,0
47,47,283.0,1.0,283.0,1.0,2264,8,69,1,n502-2,,,,,,0
47,47,283.0,1.0,283.0,1.0,2264,8,61,5,n507-2,,,,,,0
47,47,284.0,1.0,284.0,1.0,2272,8,71,1,n505-2,,,,,,0
47,47,284.0,0.0,284.0,0.0,2272,0,73,1,n503-2,,,,,,0
47,47,284.0,1.0,284.0,1.0,2272,8,62,5,n508-2,V7,,,,,0
47,47,284.0,1.0,284.0,1.0,2272,8,68,1,n504-2,,,,,,0
48,48,285.0,1.0,285.0,1.0,2280,8,57,5,n514-2,I|PAC},3.0,3/4,,},3
48,48,285.0,1.0,285.0,1.0,2280,8,61,5,n515-2,,,,,,0
48,48,285.0,1.0,285.0,1.0,2280,8,69,1,n511-2,,,,,,0
48,48,286.0,1.0,286.0,1.0,2288,8,45,5,n516-2,,,,,,0
49,49,288.0,4.0,288.0,4.0,2304,32,38,5,n527-1,IV.I[I{,2.0,3/4,,{,1
49,49,288.0,4.0,288.0,4.0,2304,32,50,5,n528-1,,,,,,0
49,49,288.0,0.5,288.0,0.5,2304,4,66,1,n518-1,,,,,,0
49,49,288.0,0.5,288.0,0.5,2304,4,69,1,n519-1,,,,,,0
49,49,288.5,0.5,288.5,0.5,2308,4,57,1,n520-1,,,,,,0
49,49,289.0,0.5,289.0,0.5,2312,4,66,1,n522-1,,,,,,0
49,49,289.0,0.5,289.0,0.5,2312,4,62,1,n521-1,,,,,,0
49,49,289.5,0.5,289.5,0.5,2316,4,57,1,n523-1,,,,,,0
49,49,290.0,0.5,290.0,0.5,2320,4,64,1,n524-1,V7,,,,,0
49,49,290.0,0.5,290.0,0.5,2320,4,67,1,n525-1,,,,,,0
49,49,290.5,0.5,290.5,0.5,2324,4,57,1,n526-1,,,,,,0
50,50,291.0,0.5,291.0,0.5,2328,4,69,1,n530-1,,,,,,0
50,50,291.0,0.5,291.0,0.5,2328,4,66,1,n529-1,I,,,,,0
50,50,291.5,0.5,291.5,0.5,2332,4,57,1,n531-1,,,,,,0
50,50,292.0,0.5,292.0,0.5,2336,4,66,1,n533-1,,,,,,0
50,50,292.0,0.5,292.0,0.5,2336,4,62,1,n532-1,,,,,,0
50,50,292.5,0.5,292.5,0.5,2340,4,61,1,n534-1,,,,,,0
50,50,292.5,0.5,292.5,0.5,2340,4,64,1,n535-1,,,,,,0
50,50,293.0,0.5,293.0,0.5,2344,4,62,1,n536-1,,,,,,0
50,50,293.0,0.5,293.0,0.5,2344,4,66,1,n537-1,,,,,,0
50,50,293.5,0.5,293.5,0.5,2348,4,64,1,n538-1,,,,,,0
50,50,293.5,0.5,293.5,0.5,2348,4,67,1,n539-1,,,,,,0
51,51,294.0,0.5,294.0,0.5,2352,4,69,1,n545-1,,,,,,0
51,51,294.0,0.5,294.0,0.5,2352,4,66,1,n544-1,,,,,,0
51,51,294.5,0.5,294.5,0.5,2356,4,62,1,n546-1,,,,,,0
51,51,295.0,0.5,295.0,0.5,2360,4,71,1,n548-1,,,,,,0
51,51,295.0,0.5,295.0,0.5,2360,4,67,1,n547-1,IV],,,,,0
51,51,295.5,0.5,295.5,0.5,2364,4,62,1,n549-1,,,,,,0
51,51,296.0,0.5,296.0,0.5,2368,4,73,1,n551-1,,,,,,0
51,51,296.0,1.0,296.0,1.0,2368,8,57,5,n556-1,,,,,,0
51,51,296.0,1.0,296.0,1.0,2368,8,45,5,n555-1,V7,,,,,0
51,51,296.0,0.5,296.0,0.5,2368,4,67,1,n550-1,,,,,,0
51,51,296.5,0.5,296.5,0.5,2372,4,64,1,n552-1,,,,,,0
52,52,297.0,0.5,297.0,0.5,2376,4,74,1,n558-1,,,,,,0
52,52,297.0,0.5,297.0,0.5,2376,4,66,1,n557-1,,,,,,0
52,52,297.0,1.0,297.0,1.0,2376,8,38,5,n568-1,I|PAC,,,,,0
52,52,297.0,1.0,297.0,1.0,2376,8,50,5,n569-1,,,,,,0
52,52,297.5,0.5,297.5,0.5,2380,4,69,1,n559-1,,,,,,0
52,52,298.0,0.5,298.0,0.5,2384,4,62,1,n560-1,,,,,,0
52,52,298.0,0.5,298.0,0.5,2384,4,66,1,n561-1,,,,,,0
52,52,298.0,0.5,298.0,0.5,2384,4,78,5,n570-1,,,,,,0
52,52,298.5,0.5,298.5,0.5,2388,4,76,5,n571-1,,,,,,0
52,52,298.5,0.5,298.5,0.5,2388,4,64,1,n563-1,,,,,,0
52,52,298.5,0.5,298.5,0.5,2388,4,61,1,n562-1,,,,,,0
52,52,299.0,0.5,299.0,0.5,2392,4,78,5,n572-1,,,,,,0
52,52,299.0,0.5,299.0,0.5,2392,4,66,1,n565-1,,,,,,0
52,52,299.0,0.5,299.0,0.5,2392,4,62,1,n564-1,,,,,,0
52,52,299.5,0.5,299.5,0.5,2396,4,67,1,n567-1,,,,,,0
52,52,299.5,0.5,299.5,0.5,2396,4,64,1,n566-1,,,,,,0
52,52,299.5,0.5,299.5,0.5,2396,4,79,5,n573-1,,,,,,0
53,53,300.0,0.5,300.0,0.5,2400,4,66,1,n574-1,,,,,,0
53,53,300.0,0.5,300.0,0.5,2400,4,69,1,n575-1,,,,,,0
53,53,300.0,1.0,300.0,1.0,2400,8,81,5,n583-1,,,,,,0
53,53,300.5,0.5,300.5,0.5,2404,4,62,1,n576-1,,,,,,0
53,53,301.0,0.5,301.0,0.5,2408,4,71,1,n578-1,,,,,,0
53,53,301.0,1.0,301.0,1.0,2408,8,83,5,n584-1,,,,,,0
53,53,301.0,0.5,301.0,0.5,2408,4,67,1,n577-1,IV64,,,,,0
53,53,301.5,0.5,301.5,0.5,2412,4,62,1,n579-1,,,,,,0
53,53,302.0,1.0,302.0,1.0,2416,8,85,5,n585-1,,,,,,0
53,53,302.0,0.5,302.0,0.5,2416,4,73,1,n581-1,,,,,,0
53,53,302.0,0.5,302.0,0.5,2416,4,67,1,n580-1,viio6,,,,,0
53,53,302.5,0.5,302.5,0.5,2420,4,64,1,n582-1,,,,,,0
54,54,303.0,0.5,303.0,0.5,2424,4,66,1,n586-1,I6,,,,,0
54,54,303.0,1.0,303.0,1.0,2424,8,86,5,n597-1,,,,,,0
54,54,303.0,0.5,303.0,0.5,2424,4,74,1,n587-1,,,,,,0
54,54,303.5,0.5,303.5,0.5,2428,4,69,1,n588-1,,,,,,0
