onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,alt_label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
575.3333,0.16666667,1150.6666,0.33333334,13820,4,60,5,n2625-1,186,186,,,,,,,,,,,,
575.5,0.16666667,1151.0,0.33333334,13824,4,59,5,n2626-1,186,186,1.0,2/2,viio7/V,,F,I,viio7/V,,vii,,,o7
575.5,0.5,1151.0,1.0,13824,12,68,2,n2617-1,186,186,,,,,,,,,,,,
575.5,1.0,1151.0,2.0,13824,24,77,1,n2616-1,186,186,,,,,,,,,,,,
575.6667,0.16666667,1151.3334,0.33333334,13828,4,62,5,n2627-1,186,186,,,,,,,,,,,,
575.8333,0.16666667,1151.6666,0.33333334,13832,4,59,5,n2628-1,186,186,,,,,,,,,,,,
576.0,0.16666667,1152.0,0.33333334,13836,4,62,5,n2636-1,187,187,1.0,2/2,V(4),,F,I,V(4),,V,,,M
576.0,1.0,1152.0,2.0,13836,24,67,2,n2634-1,187,187,,,,,,,,,,,,
576.1667,0.16666667,1152.3334,0.33333334,13840,4,60,5,n2637-1,187,187,,,,,,,,,,,,
576.3333,0.16666667,1152.6666,0.33333334,13844,4,57,5,n2638-1,187,187,,,,,,,,,,,,
576.5,0.16666667,1153.0,0.33333334,13848,4,60,5,n2639-1,187,187,1.0,2/2,V43,,F,I,V43,,V,,,Mm7
576.5,0.5,1153.0,1.0,13848,12,76,1,n2630-1,187,187,,,,,,,,,,,,
576.6667,0.16666667,1153.3334,0.33333334,13852,4,58,5,n2640-1,187,187,,,,,,,,,,,,
576.8333,0.16666667,1153.6666,0.33333334,13856,4,55,5,n2641-1,187,187,,,,,,,,,,,,
577.0,0.16666667,1154.0,0.33333334,13860,4,58,5,n2642-1,187,187,1.0,2/2,I,,F,I,I,,I,,,M
577.0,1.0,1154.0,2.0,13860,24,72,2,n2635-1,187,187,,,,,,,,,,,,
577.0,0.5,1154.0,1.0,13860,12,77,1,n2631-1,187,187,,,,,,,,,,,,
577.1667,0.16666667,1154.3334,0.33333334,13864,4,57,5,n2643-1,187,187,,,,,,,,,,,,
577.3333,0.16666667,1154.6666,0.33333334,13868,4,53,5,n2644-1,187,187,,,,,,,,,,,,
577.5,0.5,1155.0,1.0,13872,12,79,1,n2633-1,187,187,,,,,,,,,,,,
577.5,0.5,1155.0,1.0,13872,12,70,1,n2632-1,187,187,,,,,,,,,,,,
577.5,0.16666667,1155.0,0.33333334,13872,4,57,5,n2645-1,187,187,1.0,2/2,V65,,F,I,V65,,V,,,Mm7
577.6667,0.16666667,1155.3334,0.33333334,13876,4,55,5,n2646-1,187,187,,,,,,,,,,,,
577.8333,0.16666667,1155.6666,0.33333334,13880,4,52,5,n2647-1,187,187,,,,,,,,,,,,
578.0,0.5,1156.0,1.0,13884,12,53,5,n2660-1,188,188,3.0,2/2,I},,F,I,I,,I,,},M
578.0,0.5,1156.0,1.0,13884,12,69,1,n2648-1,188,188,,,,,,,,,,,,
578.0,0.5,1156.0,1.0,13884,12,72,1,n2649-1,188,188,,,,,,,,,,,,
578.0,0.5,1156.0,1.0,13884,12,81,1,n2650-1,188,188,,,,,,,,,,,,
578.5,0.16666667,1157.0,0.33333334,13896,4,84,1,n2651-1,188,188,0.0,2/2,{,,F,I,,,,,{,
578.6667,0.16666667,1157.3334,0.33333334,13900,4,82,1,n2652-1,188,188,,,,,,,,,,,,
578.8333,0.16666667,1157.6666,0.33333334,13904,4,81,1,n2653-1,188,188,,,,,,,,,,,,
579.0,0.16666667,1158.0,0.33333334,13908,4,79,1,n2654-1,188,188,,,,,,,,,,,,
579.1667,0.16666667,1158.3334,0.33333334,13912,4,77,1,n2655-1,188,188,,,,,,,,,,,,
579.3333,0.16666667,1158.6666,0.33333334,13916,4,76,1,n2656-1,188,188,,,,,,,,,,,,
579.5,1.0,1159.0,2.0,13920,24,65,5,n2664-1,188,188,,,,,,,,,,,,
579.5,0.16666667,1159.0,0.33333334,13920,4,77,1,n2657-1,188,188,,,,,,,,,,,,
579.5,0.5,1159.0,1.0,13920,12,57,5,n2663-1,188,188,1.0,2/2,V+65/IV,,F,I,V+65/IV,,V,,,+7
579.6667,0.16666667,1159.3334,0.33333334,13924,4,75,1,n2658-1,188,188,,,,,,,,,,,,
579.8333,0.16666667,1159.6666,0.33333334,13928,4,73,1,n2659-1,188,188,,,,,,,,,,,,
580.0,0.5,1160.0,1.0,13932,12,58,5,n2670-1,189,189,1.0,2/2,IV,,F,I,IV,,IV,,,M
580.0,0.5,1160.0,1.0,13932,12,74,1,n2665-1,189,189,,,,,,,,,,,,
580.5,0.16666667,1161.0,0.33333334,13944,4,74,5,n2672-1,189,189,2.0,2/2,ii,,F,I,ii,,ii,,,m
580.6667,0.16666667,1161.3334,0.33333334,13948,4,72,5,n2673-1,189,189,,,,,,,,,,,,
580.8333,0.16666667,1161.6666,0.33333334,13952,4,70,5,n2674-1,189,189,,,,,,,,,,,,
581.0,0.16666667,1162.0,0.33333334,13956,4,69,5,n2675-1,189,189,,,,,,,,,,,,
581.1667,0.16666667,1162.3334,0.33333334,13960,4,67,5,n2676-1,189,189,,,,,,,,,,,,
581.3333,0.16666667,1162.6666,0.33333334,13964,4,66,5,n2677-1,189,189,,,,,,,,,,,,
581.5,0.16666667,1163.0,0.33333334,13968,4,67,5,n2678-1,189,189,1.0,2/2,V+43/V,,F,I,V+43/V,,V,,,+7
581.5,1.0,1163.0,2.0,13968,24,79,1,n2668-1,189,189,,,,,,,,,,,,
581.5,0.5,1163.0,1.0,13968,12,83,1,n2669-1,189,189,,,,,,,,,,,,
581.6667,0.16666667,1163.3334,0.33333334,13972,4,65,5,n2679-1,189,189,,,,,,,,,,,,
581.8333,0.16666667,1163.6666,0.33333334,13976,4,63,5,n2680-1,189,189,,,,,,,,,,,,
582.0,0.5,1164.0,1.0,13980,12,84,1,n2681-1,190,190,,,,,,,,,,,,
582.0,0.5,1164.0,1.0,13980,12,64,5,n2692-1,190,190,1.0,2/2,V6,,F,I,V6,,V,,,M
582.5,0.16666667,1165.0,0.33333334,13992,4,60,1,n2682-1,190,190,2.0,2/2,V,,F,I,V,,V,,,M
582.6667,0.16666667,1165.3334,0.33333334,13996,4,64,1,n2683-1,190,190,,,,,,,,,,,,
582.8333,0.16666667,1165.6666,0.33333334,14000,4,67,1,n2684-1,190,190,,,,,,,,,,,,
583.0,0.16666667,1166.0,0.33333334,14004,4,72,1,n2685-1,190,190,,,,,,,,,,,,
583.1667,0.16666667,1166.3334,0.33333334,14008,4,76,1,n2686-1,190,190,,,,,,,,,,,,
583.3333,0.16666667,1166.6666,0.33333334,14012,4,79,1,n2687-1,190,190,,,,,,,,,,,,
583.5,0.5,1167.0,1.0,14016,12,53,5,n2695-1,190,190,1.0,2/2,V2/V,,F,I,V2/V,,V,,,Mm7
583.5,0.5,1167.0,1.0,14016,12,55,5,n2696-1,190,190,,,,,,,,,,,,
583.5,0.16666667,1167.0,0.33333334,14016,4,77,1,n2688-1,190,190,,,,,,,,,,,,
583.6667,0.16666667,1167.3334,0.33333334,14020,4,74,1,n2689-1,190,190,,,,,,,,,,,,
583.8333,0.16666667,1167.6666,0.33333334,14024,4,71,1,n2690-1,190,190,,,,,,,,,,,,
584.0,0.5,1168.0,1.0,14028,12,55,5,n2708-1,191,191,,,,,,,,,,,,
584.0,0.5,1168.0,1.0,14028,12,52,5,n2707-1,191,191,3.0,2/2,V,,F,I,V,,V,,,M
584.0,0.5,1168.0,1.0,14028,12,72,1,n2697-1,191,191,,,,,,,,,,,,
584.5,0.16666667,1169.0,0.33333334,14040,4,60,1,n2698-1,191,191,,,,,,,,,,,,
584.6667,0.16666667,1169.3334,0.33333334,14044,4,64,1,n2699-1,191,191,,,,,,,,,,,,
584.8333,0.16666667,1169.6666,0.33333334,14048,4,67,1,n2700-1,191,191,,,,,,,,,,,,
585.0,0.16666667,1170.0,0.33333334,14052,4,72,1,n2701-1,191,191,,,,,,,,,,,,
585.1667,0.16666667,1170.3334,0.33333334,14056,4,76,1,n2702-1,191,191,,,,,,,,,,,,
585.3333,0.16666667,1170.6666,0.33333334,14060,4,79,1,n2703-1,191,191,,,,,,,,,,,,
585.5,0.5,1171.0,1.0,14064,12,50,6,n2710-1,191,191,1.0,2/2,V43/V,,F,I,V43/V,,V,,,Mm7
585.5,0.5,1171.0,1.0,14064,12,53,6,n2711-1,191,191,,,,,,,,,,,,
585.5,0.5,1171.0,1.0,14064,12,55,5,n2709-1,191,191,,,,,,,,,,,,
585.5,0.16666667,1171.0,0.33333334,14064,4,77,1,n2704-1,191,191,,,,,,,,,,,,
585.6667,0.16666667,1171.3334,0.33333334,14068,4,74,1,n2705-1,191,191,,,,,,,,,,,,
585.8333,0.16666667,1171.6666,0.33333334,14072,4,71,1,n2706-1,191,191,,,,,,,,,,,,
586.0,1.0,1172.0,2.0,14076,24,55,5,n2724-1,192,192,,,,,,,,,,,,
586.0,0.16666667,1172.0,0.33333334,14076,4,72,1,n2712-1,192,192,,,,,,,,,,,,
586.0,0.5,1172.0,1.0,14076,12,48,6,n2726-1,192,192,1.0,2/2,V,,F,I,V,,V,,,M
586.0,0.5,1172.0,1.0,14076,12,52,6,n2727-1,192,192,,,,,,,,,,,,
586.1667,0.16666667,1172.3334,0.33333334,14080,4,76,1,n2713-1,192,192,,,,,,,,,,,,
586.3333,0.16666667,1172.6666,0.33333334,14084,4,79,1,n2714-1,192,192,,,,,,,,,,,,
586.5,0.5,1173.0,1.0,14088,12,50,6,n2728-1,192,192,1.0,2/2,V43/V,,F,I,V43/V,,V,,,Mm7
586.5,0.5,1173.0,1.0,14088,12,53,6,n2729-1,192,192,,,,,,,,,,,,
586.5,0.16666667,1173.0,0.33333334,14088,4,77,1,n2715-1,192,192,,,,,,,,,,,,
586.6667,0.16666667,1173.3334,0.33333334,14092,4,74,1,n2716-1,192,192,,,,,,,,,,,,
586.8333,0.16666667,1173.6666,0.33333334,14096,4,71,1,n2717-1,192,192,,,,,,,,,,,,
587.0,0.5,1174.0,1.0,14100,12,48,6,n2730-1,192,192,1.0,2/2,V,,F,I,V,,V,,,M
587.0,0.5,1174.0,1.0,14100,12,52,6,n2731-1,192,192,,,,,,,,,,,,
587.0,1.0,1174.0,2.0,14100,24,55,5,n2725-1,192,192,,,,,,,,,,,,
587.0,0.16666667,1174.0,0.33333334,14100,4,72,1,n2718-1,192,192,,,,,,,,,,,,
587.1667,0.16666667,1174.3334,0.33333334,14104,4,76,1,n2719-1,192,192,,,,,,,,,,,,
587.3333,0.16666667,1174.6666,0.33333334,14108,4,79,1,n2720-1,192,192,,,,,,,,,,,,
587.5,0.5,1175.0,1.0,14112,12,53,6,n2733-1,192,192,,,,,,,,,,,,
587.5,0.16666667,1175.0,0.33333334,14112,4,77,1,n2721-1,192,192,,,,,,,,,,,,
587.5,0.5,1175.0,1.0,14112,12,50,6,n2732-1,192,192,1.0,2/2,V43/V,,F,I,V43/V,,V,,,Mm7
587.6667,0.16666667,1175.3334,0.33333334,14116,4,74,1,n2722-1,192,192,,,,,,,,,,,,
587.8333,0.16666667,1175.6666,0.33333334,14120,4,71,1,n2723-1,192,192,,,,,,,,,,,,
588.0,0.5,1176.0,1.0,14124,12,48,6,n2741-1,193,193,4.0,2/2,V},,F,I,V,,V,,},M
588.0,0.5,1176.0,1.0,14124,12,52,6,n2742-1,193,193,,,,,,,,,,,,
588.0,0.5,1176.0,1.0,14124,12,55,5,n2737-1,193,193,,,,,,,,,,,,
588.0,0.5,1176.0,1.0,14124,12,72,1,n2734-1,193,193,,,,,,,,,,,,
588.5,0.5,1177.0,1.0,14136,12,36,5,n2738-1,193,193,0.0,2/2,{,,F,I,,,,,{,
589.0,0.5,1178.0,1.0,14148,12,38,5,n2739-1,193,193,,,,,,,,,,,,
589.5,0.5,1179.0,1.0,14160,12,40,5,n2740-1,193,193,,,,,,,,,,,,
590.0,0.5,1180.0,1.0,14172,12,41,5,n2744-1,194,194,2.0,2/2,I,,F,I,I,,I,,,M
590.5,0.5,1181.0,1.0,14184,12,45,5,n2745-1,194,194,,,,,,,,,,,,
591.0,0.5,1182.0,1.0,14196,12,46,5,n2746-1,194,194,2.0,2/2,IV,,F,I,IV,,IV,,,M
591.5,0.5,1183.0,1.0,14208,12,49,5,n2747-1,194,194,,,,,,,,,,,,
592.0,0.25,1184.0,0.5,14220,6,50,5,n2749-1,195,195,2.0,2/2,vi,,F,I,vi,,vi,,,m
592.25,0.25,1184.5,0.5,14226,6,53,5,n2750-1,195,195,,,,,,,,,,,,
592.5,0.25,1185.0,0.5,14232,6,52,5,n2751-1,195,195,,,,,,,,,,,,
592.75,0.25,1185.5,0.5,14238,6,50,5,n2752-1,195,195,,,,,,,,,,,,
593.0,0.25,1186.0,0.5,14244,6,52,5,n2753-1,195,195,2.0,2/2,V6,,F,I,V6,,V,,,M
593.25,0.25,1186.5,0.5,14250,6,53,5,n2754-1,195,195,,,,,,,,,,,,
593.5,0.25,1187.0,0.5,14256,6,50,5,n2755-1,195,195,,,,,,,,,,,,
593.75,0.25,1187.5,0.5,14262,6,52,5,n2756-1,195,195,,,,,,,,,,,,
594.0,0.5,1188.0,1.0,14268,12,53,5,n2758-1,196,196,3.0,2/2,vi,,F,I,vi,,vi,,,m
594.5,0.5,1189.0,1.0,14280,12,50,5,n2759-1,196,196,,,,,,,,,,,,
595.0,0.5,1190.0,1.0,14292,12,45,5,n2760-1,196,196,,,,,,,,,,,,
595.5,0.25,1191.0,0.5,14304,6,47,5,n2761-1,196,196,1.0,2/2,V6/V,,F,I,V6/V,,V,,,M
595.75,0.125,1191.5,0.25,14310,3,45,5,n2762-1,196,196,,,,,,,,,,,,
595.875,0.125,1191.75,0.25,14313,3,47,5,n2763-1,196,196,,,,,,,,,,,,
596.0,8.5,1192.0,17.0,14316,204,48,6,n2772-1,197,197,1.0,2/2,V[V}{,,F,I,V,,V,,}{,M
596.5,0.5,1193.0,1.0,14328,12,60,1,n2765-1,197,197,,,,,,,,,,,,
596.5,0.5,1193.0,1.0,14328,12,57,5,n2769-1,197,197,1.0,2/2,I6,,F,I,I6,,I,,,M
597.0,0.5,1194.0,1.0,14340,12,58,5,n2770-1,197,197,1.0,2/2,IV,,F,I,IV,,IV,,,M
597.0,0.5,1194.0,1.0,14340,12,62,1,n2766-1,197,197,,,,,,,,,,,,
597.5,0.5,1195.0,1.0,14352,12,55,5,n2771-1,197,197,1.0,2/2,V,,F,I,V,,V,,,M
597.5,0.5,1195.0,1.0,14352,12,64,1,n2767-1,197,197,,,,,,,,,,,,
598.0,0.5,1196.0,1.0,14364,12,57,5,n2777-1,198,198,1.0,2/2,I6,,F,I,I6,,I,,,M
598.0,0.5,1196.0,1.0,14364,12,65,1,n2773-1,198,198,,,,,,,,,,,,
598.5,0.5,1197.0,1.0,14376,12,54,5,n2778-1,198,198,1.0,2/2,#viio/ii,,F,I,#viio/ii,,#vii,,,o
598.5,0.5,1197.0,1.0,14376,12,69,1,n2774-1,198,198,,,,,,,,,,,,
599.0,0.5,1198.0,1.0,14388,12,55,5,n2779-1,198,198,1.0,2/2,V7,,F,I,V7,,V,,,Mm7
599.0,0.5,1198.0,1.0,14388,12,70,1,n2775-1,198,198,,,,,,,,,,,,
599.5,0.5,1199.0,1.0,14400,12,73,1,n2776-1,198,198,,,,,,,,,,,,
599.5,0.5,1199.0,1.0,14400,12,57,5,n2780-1,198,198,1.0,2/2,V+6/IV,,F,I,V+6/IV,,V,,,+
600.0,0.25,1200.0,0.5,14412,6,74,1,n2782-1,199,199,,,,,,,,,,,,
600.0,2.0,1200.0,4.0,14412,48,58,5,n2790-1,199,199,2.0,2/2,IV,,F,I,IV,,IV,,,M
600.25,0.25,1200.5,0.5,14418,6,77,1,n2783-1,199,199,,,,,,,,,,,,
600.5,0.25,1201.0,0.5,14424,6,76,1,n2784-1,199,199,,,,,,,,,,,,
600.75,0.25,1201.5,0.5,14430,6,74,1,n2785-1,199,199,,,,,,,,,,,,
601.0,0.25,1202.0,0.5,14436,6,76,1,n2786-1,199,199,2.0,2/2,V7,,F,I,V7,,V,,,Mm7
601.25,0.25,1202.5,0.5,14442,6,77,1,n2787-1,199,199,,,,,,,,,,,,
601.5,0.25,1203.0,0.5,14448,6,74,1,n2788-1,199,199,,,,,,,,,,,,
601.75,0.25,1203.5,0.5,14454,6,76,1,n2789-1,199,199,,,,,,,,,,,,
602.0,0.25,1204.0,0.5,14460,6,57,5,n2798-1,200,200,1.0,2/2,I6,,F,I,I6,,I,,,M
602.0,0.5,1204.0,1.0,14460,12,77,1,n2792-1,200,200,,,,,,,,,,,,
602.25,0.25,1204.5,0.5,14466,6,55,5,n2799-1,200,200,,,,,,,,,,,,
602.5,0.5,1205.0,1.0,14472,12,74,1,n2793-1,200,200,,,,,,,,,,,,
602.5,0.25,1205.0,0.5,14472,6,53,5,n2800-1,200,200,1.0,2/2,vi6,,F,I,vi6,,vi,,,m
602.75,0.25,1205.5,0.5,14478,6,52,5,n2801-1,200,200,,,,,,,,,,,,
603.0,0.5,1206.0,1.0,14484,12,69,1,n2794-1,200,200,,,,,,,,,,,,
603.0,0.25,1206.0,0.5,14484,6,53,5,n2802-1,200,200,1.0,2/2,vi,,F,I,vi,,vi,,,m
603.25,0.25,1206.5,0.5,14490,6,50,5,n2803-1,200,200,,,,,,,,,,,,
603.5,0.25,1207.0,0.5,14496,6,71,1,n2795-1,200,200,,,,,,,,,,,,
603.5,0.25,1207.0,0.5,14496,6,55,5,n2804-1,200,200,1.0,2/2,V2/V,,F,I,V2/V,,V,,,Mm7
603.75,0.125,1207.5,0.25,14502,3,69,1,n2796-1,200,200,,,,,,,,,,,,
603.75,0.25,1207.5,0.5,14502,6,53,5,n2805-1,200,200,,,,,,,,,,,,
603.875,0.125,1207.75,0.25,14505,3,71,1,n2797-1,200,200,,,,,,,,,,,,
604.0,0.5,1208.0,1.0,14508,12,52,5,n2810-1,201,201,2.0,2/2,V]},,F,I,V,,V,,},M
604.0,0.5,1208.0,1.0,14508,12,72,1,n2807-1,201,201,,,,,,,,,,,,
604.5,0.5,1209.0,1.0,14520,12,36,5,n2811-1,201,201,,,,,,,,,,,,
605.0,0.5,1210.0,1.0,14532,12,38,5,n2812-1,201,201,2.0,2/2,V6{,,F,I,V6,,V,,{,M
605.0,1.0,1210.0,2.0,14532,24,72,1,n2809-1,201,201,,,,,,,,,,,,
605.5,0.5,1211.0,1.0,14544,12,40,5,n2813-1,201,201,,,,,,,,,,,,
606.0,0.5,1212.0,1.0,14556,12,41,5,n2823-1,202,202,1.0,2/2,I,,F,I,I,,I,,,M
606.0,0.25,1212.0,0.5,14556,6,70,1,n2815-1,202,202,,,,,,,,,,,,
606.25,0.25,1212.5,0.5,14562,6,69,1,n2816-1,202,202,,,,,,,,,,,,
606.5,0.5,1213.0,1.0,14568,12,45,5,n2824-1,202,202,1.0,2/2,I6,,F,I,I6,,I,,,M
606.5,0.25,1213.0,0.5,14568,6,67,1,n2817-1,202,202,,,,,,,,,,,,
606.75,0.25,1213.5,0.5,14574,6,65,1,n2818-1,202,202,,,,,,,,,,,,
607.0,0.5,1214.0,1.0,14580,12,46,5,n2825-1,202,202,1.0,2/2,ii6,,F,I,ii6,,ii,,,m
607.0,0.25,1214.0,0.5,14580,6,69,1,n2819-1,202,202,,,,,,,,,,,,
607.25,0.25,1214.5,0.5,14586,6,67,1,n2820-1,202,202,,,,,,,,,,,,
607.5,0.5,1215.0,1.0,14592,12,49,5,n2826-1,202,202,1.0,2/2,#viio7/vi,,F,I,#viio7/vi,,#vii,,,o7
607.5,0.25,1215.0,0.5,14592,6,70,1,n2821-1,202,202,,,,,,,,,,,,
607.75,0.25,1215.5,0.5,14598,6,64,1,n2822-1,202,202,,,,,,,,,,,,
608.0,0.25,1216.0,0.5,14604,6,50,5,n2830-1,203,203,1.0,2/2,vi,,F,I,vi,,vi,,,m
608.0,0.5,1216.0,1.0,14604,12,65,1,n2827-1,203,203,,,,,,,,,,,,
608.25,0.25,1216.5,0.5,14610,6,53,5,n2831-1,203,203,,,,,,,,,,,,
608.5,0.25,1217.0,0.5,14616,6,52,5,n2832-1,203,203,3.0,2/2,V6,,F,I,V6,,V,,,M
608.5,0.5,1217.0,1.0,14616,12,60,1,n2828-1,203,203,,,,,,,,,,,,
608.75,0.25,1217.5,0.5,14622,6,50,5,n2833-1,203,203,,,,,,,,,,,,
609.0,0.25,1218.0,0.5,14628,6,52,5,n2834-1,203,203,,,,,,,,,,,,
609.0,1.0,1218.0,2.0,14628,24,84,1,n2829-1,203,203,,,,,,,,,,,,
609.25,0.25,1218.5,0.5,14634,6,53,5,n2835-1,203,203,,,,,,,,,,,,
609.5,0.25,1219.0,0.5,14640,6,50,5,n2836-1,203,203,,,,,,,,,,,,
609.75,0.25,1219.5,0.5,14646,6,52,5,n2837-1,203,203,,,,,,,,,,,,
610.0,0.25,1220.0,0.5,14652,6,82,1,n2838-1,204,204,,,,,,,,,,,,
610.0,0.5,1220.0,1.0,14652,12,53,5,n2846-1,204,204,1.0,2/2,I,,F,I,I,,I,,,M
610.25,0.25,1220.5,0.5,14658,6,81,1,n2839-1,204,204,,,,,,,,,,,,
610.5,0.5,1221.0,1.0,14664,12,57,5,n2847-1,204,204,1.0,2/2,I6,,F,I,I6,,I,,,M
610.5,0.25,1221.0,0.5,14664,6,79,1,n2840-1,204,204,,,,,,,,,,,,
610.75,0.25,1221.5,0.5,14670,6,77,1,n2841-1,204,204,,,,,,,,,,,,
611.0,0.5,1222.0,1.0,14676,12,58,5,n2848-1,204,204,1.0,2/2,ii6,,F,I,ii6,,ii,,,m
611.0,0.25,1222.0,0.5,14676,6,81,1,n2842-1,204,204,,,,,,,,,,,,
611.25,0.25,1222.5,0.5,14682,6,79,1,n2843-1,204,204,,,,,,,,,,,,
611.5,0.5,1223.0,1.0,14688,12,61,5,n2849-1,204,204,1.0,2/2,#viio7/vi,,F,I,#viio7/vi,,#vii,,,o7
611.5,0.25,1223.0,0.5,14688,6,82,1,n2844-1,204,204,,,,,,,,,,,,
611.75,0.25,1223.5,0.5,14694,6,76,1,n2845-1,204,204,,,,,,,,,,,,
612.0,0.25,1224.0,0.5,14700,6,62,5,n2853-1,205,205,1.0,2/2,vi,,F,I,vi,,vi,,,m
612.0,0.5,1224.0,1.0,14700,12,77,1,n2850-1,205,205,,,,,,,,,,,,
612.25,0.25,1224.5,0.5,14706,6,65,5,n2854-1,205,205,,,,,,,,,,,,
612.5,0.5,1225.0,1.0,14712,12,72,1,n2851-1,205,205,,,,,,,,,,,,
612.5,0.25,1225.0,0.5,14712,6,64,5,n2855-1,205,205,3.0,2/2,V6,,F,I,V6,,V,,,M
612.75,0.25,1225.5,0.5,14718,6,62,5,n2856-1,205,205,,,,,,,,,,,,
613.0,0.25,1226.0,0.5,14724,6,64,5,n2857-1,205,205,,,,,,,,,,,,
613.0,1.0,1226.0,2.0,14724,24,84,1,n2852-1,205,205,,,,,,,,,,,,
613.25,0.25,1226.5,0.5,14730,6,65,5,n2858-1,205,205,,,,,,,,,,,,
613.5,0.25,1227.0,0.5,14736,6,62,5,n2859-1,205,205,,,,,,,,,,,,
613.75,0.25,1227.5,0.5,14742,6,64,5,n2860-1,205,205,,,,,,,,,,,,
614.0,0.5,1228.0,1.0,14748,12,65,5,n2866-1,206,206,1.0,2/2,I,,F,I,I,,I,,,M
614.0,0.25,1228.0,0.5,14748,6,82,1,n2861-1,206,206,,,,,,,,,,,,
614.25,0.25,1228.5,0.5,14754,6,81,1,n2862-1,206,206,,,,,,,,,,,,
614.5,0.5,1229.0,1.0,14760,12,62,5,n2867-1,206,206,1.0,2/2,vi,,F,I,vi,,vi,,,m
614.5,0.25,1229.0,0.5,14760,6,79,1,n2863-1,206,206,,,,,,,,,,,,
614.75,0.25,1229.5,0.5,14766,6,77,1,n2864-1,206,206,,,,,,,,,,,,
615.0,0.5,1230.0,1.0,14772,12,57,5,n2868-1,206,206,1.0,2/2,I6,,F,I,I6,,I,,,M
615.0,1.25,1230.0,2.5,14772,30,89,1,n2865-1,206,206,,,,,,,,,,,,
615.5,0.5,1231.0,1.0,14784,12,59,5,n2869-1,206,206,1.0,2/2,viio/V,,F,I,viio/V,,vii,,,o
616.0,3.75,1232.0,7.5,14796,90,60,6,n2878-1,207,207,1.0,2/2,V[V(4),,F,I,V(4),,V,,,M
616.25,0.25,1232.5,0.5,14802,6,87,1,n2871-1,207,207,,,,,,,,,,,,
616.5,0.75,1233.0,1.5,14808,18,88,1,n2872-1,207,207,1.0,2/2,V,,F,I,V,,V,,,M
616.75,0.25,1233.5,0.5,14814,6,69,5,n2875-1,207,207,,,,,,,,,,,,
617.0,0.75,1234.0,1.5,14820,18,70,5,n2876-1,207,207,1.0,2/2,IV(4),,F,I,IV(4),,IV,,,M
617.25,0.25,1234.5,0.5,14826,6,85,1,n2873-1,207,207,,,,,,,,,,,,
617.5,0.75,1235.0,1.5,14832,18,86,1,n2874-1,207,207,1.0,2/2,IV,,F,I,IV,,IV,,,M
617.75,0.25,1235.5,0.5,14838,6,68,5,n2877-1,207,207,,,,,,,,,,,,
618.0,0.75,1236.0,1.5,14844,18,69,5,n2885-1,208,208,1.0,2/2,iii(4),,F,I,iii(4),,iii,,,m
618.25,0.25,1236.5,0.5,14850,6,83,1,n2880-1,208,208,,,,,,,,,,,,
618.5,0.75,1237.0,1.5,14856,18,84,1,n2881-1,208,208,1.0,2/2,iii,,F,I,iii,,iii,,,m
618.75,0.25,1237.5,0.5,14862,6,66,5,n2886-1,208,208,,,,,,,,,,,,
619.0,4.0,1238.0,8.0,14868,96,67,5,n2887-1,208,208,1.0,2/2,ii(4),V,F,I,ii(4),,ii,,,m
619.25,0.25,1238.5,0.5,14874,6,81,1,n2882-1,208,208,,,,,,,,,,,,
619.5,0.25,1239.0,0.5,14880,6,82,1,n2883-1,208,208,0.5,2/2,ii],V7],F,I,ii,,ii,,,m
619.75,0.25,1239.5,0.5,14886,6,61,6,n2890-1,208,208,0.5,2/2,#viio7/vi,,F,I,#viio7/vi,,#vii,,,o7
619.75,0.25,1239.5,0.5,14886,6,82,1,n2884-1,208,208,,,,,,,,,,,,
620.0,4.0,1240.0,8.0,14892,96,62,6,n2897-1,209,209,4.0,2/2,V(64)/ii,,F,I,V(64)/ii,,V,,,M
620.0,0.75,1240.0,1.5,14892,18,82,1,n2891-1,209,209,,,,,,,,,,,,
620.75,0.25,1241.5,0.5,14910,6,84,1,n2892-1,209,209,,,,,,,,,,,,
621.0,0.5,1242.0,1.0,14916,12,86,1,n2893-1,209,209,,,,,,,,,,,,
621.5,0.25,1243.0,0.5,14928,6,84,1,n2894-1,209,209,,,,,,,,,,,,
621.75,0.25,1243.5,0.5,14934,6,82,1,n2895-1,209,209,,,,,,,,,,,,
622.0,0.5,1244.0,1.0,14940,12,81,1,n2898-1,210,210,1.0,2/2,V(4)/ii,,F,I,V(4)/ii,,V,,,M
622.5,1.0,1245.0,2.0,14952,24,87,1,n2899-1,210,210,1.0,2/2,V(b94)/ii,,F,I,V(b94)/ii,,V,,,M
623.0,1.0,1246.0,2.0,14964,24,66,5,n2903-1,210,210,1.0,2/2,V(b9)/ii,,F,I,V(b9)/ii,,V,,,M
623.5,0.25,1247.0,0.5,14976,6,86,1,n2900-1,210,210,1.0,2/2,V7/ii,,F,I,V7/ii,,V,,,Mm7
623.75,0.25,1247.5,0.5,14982,6,84,1,n2901-1,210,210,,,,,,,,,,,,
624.0,0.5,1248.0,1.0,14988,12,67,5,n2913-1,211,211,1.0,2/2,ii|IAC},,F,I,ii,,ii,IAC,},m
624.0,0.25,1248.0,0.5,14988,6,82,1,n2905-1,211,211,,,,,,,,,,,,
