onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,globalkey,localkey,chord,numeral,cadence,phraseend,chord_type
169.33333,0.16666667,169.33333,0.16666667,8128,8,67,1,n885-1,45,45,,,,,,,,,,
169.5,0.16666667,169.5,0.16666667,8136,8,65,1,n886-1,45,45,,,,,,,,,,
169.66667,0.16666667,169.66667,0.16666667,8144,8,64,1,n887-1,45,45,,,,,,,,,,
169.83333,0.16666667,169.83333,0.16666667,8152,8,70,1,n888-1,45,45,,,,,,,,,,
170.0,1.0,170.0,1.0,8160,48,57,6,n901-1,46,46,2.0,2/4,I6,Bb,V,I6,I,,,M
170.0,1.0,170.0,1.0,8160,48,60,5,n900-1,46,46,,,,,,,,,,
170.0,0.16666667,170.0,0.16666667,8160,8,67,1,n892-1,46,46,,,,,,,,,,
170.16667,0.16666667,170.16667,0.16666667,8168,8,65,1,n893-1,46,46,,,,,,,,,,
170.33333,0.16666667,170.33333,0.16666667,8176,8,69,1,n894-1,46,46,,,,,,,,,,
170.5,0.16666667,170.5,0.16666667,8184,8,67,1,n895-1,46,46,,,,,,,,,,
170.66667,0.16666667,170.66667,0.16666667,8192,8,65,1,n896-1,46,46,,,,,,,,,,
170.83333,0.16666667,170.83333,0.16666667,8200,8,72,1,n897-1,46,46,,,,,,,,,,
171.0,0.5,171.0,0.5,8208,24,69,1,n898-1,46,46,,,,,,,,,,
172.0,1.0,172.0,1.0,8256,48,46,5,n916-1,47,47,1.0,2/4,ii6,Bb,V,ii6,ii,,,m
172.0,1.0,172.0,1.0,8256,48,50,5,n917-1,47,47,,,,,,,,,,
172.0,1.0,172.0,1.0,8256,48,55,5,n918-1,47,47,,,,,,,,,,
172.0,0.16666667,172.0,0.16666667,8256,8,67,1,n902-1,47,47,,,,,,,,,,
172.16667,0.16666667,172.16667,0.16666667,8264,8,70,1,n903-1,47,47,,,,,,,,,,
172.33333,0.16666667,172.33333,0.16666667,8272,8,74,1,n904-1,47,47,,,,,,,,,,
172.5,0.16666667,172.5,0.16666667,8280,8,79,1,n905-1,47,47,,,,,,,,,,
172.66667,0.16666667,172.66667,0.16666667,8288,8,82,1,n906-1,47,47,,,,,,,,,,
172.83333,0.16666667,172.83333,0.16666667,8296,8,86,1,n907-1,47,47,,,,,,,,,,
173.0,1.0,173.0,1.0,8304,48,48,6,n921-1,47,47,0.5,2/4,V(64),Bb,V,V(64),V,,,M
173.0,0.5,173.0,0.5,8304,24,57,5,n919-1,47,47,,,,,,,,,,
173.0,0.25,173.0,0.25,8304,12,84,1,n909-1,47,47,,,,,,,,,,
173.0,0.0,173.0,0.0,8304,0,86,1,n908-1,47,47,,,,,,,,,,
173.25,0.125,173.25,0.125,8316,6,82,1,n910-1,47,47,,,,,,,,,,
173.375,0.125,173.375,0.125,8322,6,81,1,n911-1,47,47,,,,,,,,,,
173.5,0.0,173.5,0.0,8328,0,81,1,n912-1,47,47,,,,,,,,,,
173.5,0.5,173.5,0.5,8328,24,58,5,n920-1,47,47,0.5,2/4,V7,Bb,V,V7,V,,,Mm7
173.5,0.25,173.5,0.25,8328,12,79,1,n913-1,47,47,,,,,,,,,,
173.75,0.125,173.75,0.125,8340,6,77,1,n914-1,47,47,,,,,,,,,,
173.875,0.125,173.875,0.125,8346,6,76,1,n915-1,47,47,,,,,,,,,,
174.0,0.16666667,174.0,0.16666667,8352,8,53,5,n924-1,48,48,1.0,2/4,I|PAC}{,Bb,V,I,I,PAC,}{,M
174.0,1.0,174.0,1.0,8352,48,77,1,n922-1,48,48,,,,,,,,,,
174.16667,0.16666667,174.16667,0.16666667,8360,8,55,5,n925-1,48,48,,,,,,,,,,
174.33333,0.16666667,174.33333,0.16666667,8368,8,57,5,n926-1,48,48,,,,,,,,,,
174.5,0.16666667,174.5,0.16666667,8376,8,58,5,n927-1,48,48,,,,,,,,,,
174.66667,0.16666667,174.66667,0.16666667,8384,8,60,5,n928-1,48,48,,,,,,,,,,
174.83333,0.16666667,174.83333,0.16666667,8392,8,62,5,n929-1,48,48,,,,,,,,,,
175.0,0.16666667,175.0,0.16666667,8400,8,63,5,n930-1,48,48,1.0,2/4,V7/IV,Bb,V,V7/IV,V,,,Mm7
175.16667,0.16666667,175.16667,0.16666667,8408,8,62,5,n931-1,48,48,,,,,,,,,,
175.33333,0.16666667,175.33333,0.16666667,8416,8,60,5,n932-1,48,48,,,,,,,,,,
175.5,0.16666667,175.5,0.16666667,8424,8,58,5,n933-1,48,48,,,,,,,,,,
175.66667,0.16666667,175.66667,0.16666667,8432,8,57,5,n934-1,48,48,,,,,,,,,,
175.83333,0.16666667,175.83333,0.16666667,8440,8,55,5,n935-1,48,48,,,,,,,,,,
176.0,1.0,176.0,1.0,8448,48,54,5,n948-1,49,49,2.0,2/4,#viio7/ii,Bb,V,#viio7/ii,#vii,,,o7
176.16667,0.16666667,176.16667,0.16666667,8456,8,81,1,n937-1,49,49,,,,,,,,,,
176.33333,0.16666667,176.33333,0.16666667,8464,8,82,1,n938-1,49,49,,,,,,,,,,
176.5,0.16666667,176.5,0.16666667,8472,8,84,1,n939-1,49,49,,,,,,,,,,
176.66667,0.16666667,176.66667,0.16666667,8480,8,78,1,n940-1,49,49,,,,,,,,,,
176.83333,0.16666667,176.83333,0.16666667,8488,8,79,1,n941-1,49,49,,,,,,,,,,
177.0,0.16666667,177.0,0.16666667,8496,8,81,1,n942-1,49,49,,,,,,,,,,
177.16667,0.16666667,177.16667,0.16666667,8504,8,72,1,n943-1,49,49,,,,,,,,,,
177.33333,0.16666667,177.33333,0.16666667,8512,8,74,1,n944-1,49,49,,,,,,,,,,
177.5,0.16666667,177.5,0.16666667,8520,8,75,1,n945-1,49,49,,,,,,,,,,
177.66667,0.16666667,177.66667,0.16666667,8528,8,69,1,n946-1,49,49,,,,,,,,,,
177.83333,0.16666667,177.83333,0.16666667,8536,8,72,1,n947-1,49,49,,,,,,,,,,
178.0,0.16666667,178.0,0.16666667,8544,8,55,5,n951-1,50,50,1.0,2/4,vi.i,Bb,vi,i,i,,,m
178.0,1.0,178.0,1.0,8544,48,70,1,n950-1,50,50,,,,,,,,,,
178.16667,0.16666667,178.16667,0.16666667,8552,8,58,5,n952-1,50,50,,,,,,,,,,
178.33333,0.16666667,178.33333,0.16666667,8560,8,60,5,n953-1,50,50,,,,,,,,,,
178.5,0.16666667,178.5,0.16666667,8568,8,62,5,n954-1,50,50,,,,,,,,,,
178.66667,0.16666667,178.66667,0.16666667,8576,8,65,5,n955-1,50,50,,,,,,,,,,
178.83333,0.16666667,178.83333,0.16666667,8584,8,67,5,n956-1,50,50,,,,,,,,,,
179.0,0.16666667,179.0,0.16666667,8592,8,68,5,n957-1,50,50,1.0,2/4,V7/VI,Bb,vi,V7/VI,V,,,Mm7
179.16667,0.16666667,179.16667,0.16666667,8600,8,67,5,n958-1,50,50,,,,,,,,,,
179.33333,0.16666667,179.33333,0.16666667,8608,8,65,5,n959-1,50,50,,,,,,,,,,
179.5,0.16666667,179.5,0.16666667,8616,8,63,5,n960-1,50,50,,,,,,,,,,
179.66667,0.16666667,179.66667,0.16666667,8624,8,62,5,n961-1,50,50,,,,,,,,,,
179.83333,0.16666667,179.83333,0.16666667,8632,8,60,5,n962-1,50,50,,,,,,,,,,
180.0,1.0,180.0,1.0,8640,48,59,5,n975-1,51,51,2.0,2/4,#viio7/iv,Bb,vi,#viio7/iv,#vii,,,o7
180.16667,0.16666667,180.16667,0.16666667,8648,8,74,1,n964-1,51,51,,,,,,,,,,
180.33333,0.16666667,180.33333,0.16666667,8656,8,75,1,n965-1,51,51,,,,,,,,,,
180.5,0.16666667,180.5,0.16666667,8664,8,77,1,n966-1,51,51,,,,,,,,,,
180.66667,0.16666667,180.66667,0.16666667,8672,8,71,1,n967-1,51,51,,,,,,,,,,
180.83333,0.16666667,180.83333,0.16666667,8680,8,72,1,n968-1,51,51,,,,,,,,,,
181.0,0.16666667,181.0,0.16666667,8688,8,74,1,n969-1,51,51,,,,,,,,,,
181.16667,0.16666667,181.16667,0.16666667,8696,8,65,1,n970-1,51,51,,,,,,,,,,
181.33333,0.16666667,181.33333,0.16666667,8704,8,67,1,n971-1,51,51,,,,,,,,,,
181.5,0.16666667,181.5,0.16666667,8712,8,68,1,n972-1,51,51,,,,,,,,,,
181.66667,0.16666667,181.66667,0.16666667,8720,8,62,1,n973-1,51,51,,,,,,,,,,
181.83333,0.16666667,181.83333,0.16666667,8728,8,65,1,n974-1,51,51,,,,,,,,,,
182.0,0.16666667,182.0,0.16666667,8736,8,48,5,n979-1,52,52,1.0,2/4,IV,Bb,vi,IV,IV,,,M
182.0,1.0,182.0,1.0,8736,48,64,1,n977-1,52,52,,,,,,,,,,
182.16667,0.16666667,182.16667,0.16666667,8744,8,50,5,n980-1,52,52,,,,,,,,,,
182.33333,0.16666667,182.33333,0.16666667,8752,8,52,5,n981-1,52,52,,,,,,,,,,
182.5,0.16666667,182.5,0.16666667,8760,8,53,5,n982-1,52,52,,,,,,,,,,
182.66667,0.16666667,182.66667,0.16666667,8768,8,55,5,n983-1,52,52,,,,,,,,,,
182.83333,0.16666667,182.83333,0.16666667,8776,8,57,5,n984-1,52,52,,,,,,,,,,
183.0,0.16666667,183.0,0.16666667,8784,8,58,5,n985-1,52,52,1.0,2/4,V7/VII,Bb,vi,V7/VII,V,,,Mm7
183.16667,0.16666667,183.16667,0.16666667,8792,8,57,5,n986-1,52,52,,,,,,,,,,
183.33333,0.16666667,183.33333,0.16666667,8800,8,55,5,n987-1,52,52,,,,,,,,,,
183.5,0.16666667,183.5,0.16666667,8808,8,53,5,n988-1,52,52,,,,,,,,,,
183.66667,0.16666667,183.66667,0.16666667,8816,8,52,5,n989-1,52,52,,,,,,,,,,
183.83333,0.16666667,183.83333,0.16666667,8824,8,50,5,n990-1,52,52,,,,,,,,,,
184.0,0.5,184.0,0.5,8832,24,49,5,n1013-1,53,53,2.0,2/4,viio7/V,Bb,vi,viio7/V,vii,,,o7
184.16667,0.16666667,184.16667,0.16666667,8840,8,79,1,n992-1,53,53,,,,,,,,,,
184.16667,0.16666667,184.16667,0.16666667,8840,8,82,1,n993-1,53,53,,,,,,,,,,
184.33333,0.16666667,184.33333,0.16666667,8848,8,78,1,n994-1,53,53,,,,,,,,,,
184.33333,0.16666667,184.33333,0.16666667,8848,8,81,1,n995-1,53,53,,,,,,,,,,
184.5,0.16666667,184.5,0.16666667,8856,8,82,1,n997-1,53,53,,,,,,,,,,
184.5,0.16666667,184.5,0.16666667,8856,8,79,1,n996-1,53,53,,,,,,,,,,
184.66667,0.16666667,184.66667,0.16666667,8864,8,78,1,n998-1,53,53,,,,,,,,,,
184.66667,0.16666667,184.66667,0.16666667,8864,8,81,1,n999-1,53,53,,,,,,,,,,
184.83333,0.16666667,184.83333,0.16666667,8872,8,79,1,n1000-1,53,53,,,,,,,,,,
184.83333,0.16666667,184.83333,0.16666667,8872,8,82,1,n1001-1,53,53,,,,,,,,,,
185.0,0.5,185.0,0.5,8880,24,61,5,n1015-1,53,53,,,,,,,,,,
185.16667,0.16666667,185.16667,0.16666667,8888,8,67,1,n1003-1,53,53,,,,,,,,,,
185.16667,0.16666667,185.16667,0.16666667,8888,8,70,1,n1004-1,53,53,,,,,,,,,,
185.33333,0.16666667,185.33333,0.16666667,8896,8,69,1,n1006-1,53,53,,,,,,,,,,
185.33333,0.16666667,185.33333,0.16666667,8896,8,66,1,n1005-1,53,53,,,,,,,,,,
185.5,0.16666667,185.5,0.16666667,8904,8,67,1,n1007-1,53,53,,,,,,,,,,
185.5,0.16666667,185.5,0.16666667,8904,8,70,1,n1008-1,53,53,,,,,,,,,,
185.66667,0.16666667,185.66667,0.16666667,8912,8,66,1,n1009-1,53,53,,,,,,,,,,
185.66667,0.16666667,185.66667,0.16666667,8912,8,69,1,n1010-1,53,53,,,,,,,,,,
185.83333,0.16666667,185.83333,0.16666667,8920,8,67,1,n1011-1,53,53,,,,,,,,,,
185.83333,0.16666667,185.83333,0.16666667,8920,8,70,1,n1012-1,53,53,,,,,,,,,,
186.0,0.5,186.0,0.5,8928,24,50,5,n1023-1,54,54,0.5,2/4,V,Bb,vi,V,V,,,M
186.0,0.5,186.0,0.5,8928,24,62,5,n1024-1,54,54,,,,,,,,,,
186.0,0.5,186.0,0.5,8928,24,66,1,n1017-1,54,54,,,,,,,,,,
186.0,0.5,186.0,0.5,8928,24,69,1,n1018-1,54,54,,,,,,,,,,
186.5,0.5,186.5,0.5,8952,24,48,5,n1025-1,54,54,1.5,2/4,#viio43,Bb,vi,#viio43,#vii,,,o7
186.5,0.5,186.5,0.5,8952,24,60,5,n1026-1,54,54,,,,,,,,,,
186.5,0.5,186.5,0.5,8952,24,66,1,n1019-1,54,54,,,,,,,,,,
186.5,0.5,186.5,0.5,8952,24,69,1,n1020-1,54,54,,,,,,,,,,
186.5,0.5,186.5,0.5,8952,24,75,1,n1021-1,54,54,,,,,,,,,,
188.0,0.125,188.0,0.125,9024,6,74,1,n1028-1,55,55,,,,,,,,,,
188.0,1.0,188.0,1.0,9024,48,58,5,n1045-1,55,55,,,,,,,,,,
188.0,1.0,188.0,1.0,9024,48,46,5,n1044-1,55,55,1.5,2/4,i6,Bb,vi,i6,i,,,m
188.125,0.125,188.125,0.125,9030,6,79,1,n1029-1,55,55,,,,,,,,,,
188.25,0.125,188.25,0.125,9036,6,78,1,n1030-1,55,55,,,,,,,,,,
188.375,0.125,188.375,0.125,9042,6,79,1,n1031-1,55,55,,,,,,,,,,
188.5,0.125,188.5,0.125,9048,6,81,1,n1032-1,55,55,,,,,,,,,,
188.625,0.125,188.625,0.125,9054,6,79,1,n1033-1,55,55,,,,,,,,,,
188.75,0.125,188.75,0.125,9060,6,78,1,n1034-1,55,55,,,,,,,,,,
188.875,0.125,188.875,0.125,9066,6,79,1,n1035-1,55,55,,,,,,,,,,
189.0,0.125,189.0,0.125,9072,6,82,1,n1036-1,55,55,,,,,,,,,,
189.125,0.125,189.125,0.125,9078,6,79,1,n1037-1,55,55,,,,,,,,,,
189.25,0.125,189.25,0.125,9084,6,78,1,n1038-1,55,55,,,,,,,,,,
189.375,0.125,189.375,0.125,9090,6,79,1,n1039-1,55,55,,,,,,,,,,
189.5,0.5,189.5,0.5,9096,24,48,5,n1047-1,55,55,0.5,2/4,iv,Bb,vi,iv,iv,,,m
189.5,0.5,189.5,0.5,9096,24,60,5,n1048-1,55,55,,,,,,,,,,
189.5,0.125,189.5,0.125,9096,6,75,1,n1040-1,55,55,,,,,,,,,,
189.625,0.125,189.625,0.125,9102,6,79,1,n1041-1,55,55,,,,,,,,,,
189.75,0.125,189.75,0.125,9108,6,78,1,n1042-1,55,55,,,,,,,,,,
189.875,0.125,189.875,0.125,9114,6,79,1,n1043-1,55,55,,,,,,,,,,
190.0,1.0,190.0,1.0,9120,48,46,5,n1065-1,56,56,1.5,2/4,i6,Bb,vi,i6,i,,,m
190.0,1.0,190.0,1.0,9120,48,58,5,n1066-1,56,56,,,,,,,,,,
190.0,0.125,190.0,0.125,9120,6,74,1,n1049-1,56,56,,,,,,,,,,
190.125,0.125,190.125,0.125,9126,6,79,1,n1050-1,56,56,,,,,,,,,,
190.25,0.125,190.25,0.125,9132,6,78,1,n1051-1,56,56,,,,,,,,,,
190.375,0.125,190.375,0.125,9138,6,79,1,n1052-1,56,56,,,,,,,,,,
190.5,0.125,190.5,0.125,9144,6,81,1,n1053-1,56,56,,,,,,,,,,
190.625,0.125,190.625,0.125,9150,6,79,1,n1054-1,56,56,,,,,,,,,,
190.75,0.125,190.75,0.125,9156,6,78,1,n1055-1,56,56,,,,,,,,,,
190.875,0.125,190.875,0.125,9162,6,79,1,n1056-1,56,56,,,,,,,,,,
191.0,0.125,191.0,0.125,9168,6,82,1,n1057-1,56,56,,,,,,,,,,
191.125,0.125,191.125,0.125,9174,6,79,1,n1058-1,56,56,,,,,,,,,,
191.25,0.125,191.25,0.125,9180,6,78,1,n1059-1,56,56,,,,,,,,,,
191.375,0.125,191.375,0.125,9186,6,79,1,n1060-1,56,56,,,,,,,,,,
191.5,0.5,191.5,0.5,9192,24,51,5,n1068-1,56,56,0.5,2/4,iv6,Bb,vi,iv6,iv,,,m
191.5,0.5,191.5,0.5,9192,24,63,5,n1069-1,56,56,,,,,,,,,,
191.5,0.125,191.5,0.125,9192,6,72,1,n1061-1,56,56,,,,,,,,,,
191.625,0.125,191.625,0.125,9198,6,79,1,n1062-1,56,56,,,,,,,,,,
191.75,0.125,191.75,0.125,9204,6,78,1,n1063-1,56,56,,,,,,,,,,
191.875,0.125,191.875,0.125,9210,6,79,1,n1064-1,56,56,,,,,,,,,,
192.0,0.125,192.0,0.125,9216,6,62,5,n1077-1,57,57,0.5,2/4,V(64),Bb,vi,V(64),V,,,M
192.0,0.25,192.0,0.25,9216,12,70,1,n1070-1,57,57,,,,,,,,,,
192.125,0.125,192.125,0.125,9222,6,67,5,n1078-1,57,57,,,,,,,,,,
192.25,0.125,192.25,0.125,9228,6,66,5,n1079-1,57,57,,,,,,,,,,
192.25,0.25,192.25,0.25,9228,12,79,1,n1071-1,57,57,,,,,,,,,,
192.375,0.125,192.375,0.125,9234,6,67,5,n1080-1,57,57,,,,,,,,,,
192.5,0.125,192.5,0.125,9240,6,62,5,n1081-1,57,57,0.5,2/4,V43/iv,Bb,vi,V43/iv,V,,,Mm7
192.5,0.25,192.5,0.25,9240,12,71,1,n1072-1,57,57,,,,,,,,,,
192.625,0.125,192.625,0.125,9246,6,67,5,n1082-1,57,57,,,,,,,,,,
192.75,0.125,192.75,0.125,9252,6,66,5,n1083-1,57,57,,,,,,,,,,
192.75,0.25,192.75,0.25,9252,12,77,1,n1073-1,57,57,,,,,,,,,,
192.875,0.125,192.875,0.125,9258,6,67,5,n1084-1,57,57,,,,,,,,,,
193.0,0.25,193.0,0.25,9264,12,72,1,n1074-1,57,57,,,,,,,,,,
193.0,0.125,193.0,0.125,9264,6,60,5,n1085-1,57,57,0.5,2/4,iv,Bb,vi,iv,iv,,,m
193.125,0.125,193.125,0.125,9270,6,67,5,n1086-1,57,57,,,,,,,,,,
193.25,0.125,193.25,0.125,9276,6,66,5,n1087-1,57,57,,,,,,,,,,
193.25,0.5,193.25,0.5,9276,24,75,1,n1075-1,57,57,,,,,,,,,,
193.375,0.125,193.375,0.125,9282,6,67,5,n1088-1,57,57,,,,,,,,,,
193.5,0.125,193.5,0.125,9288,6,59,5,n1089-1,57,57,0.5,2/4,V65/iv,Bb,vi,V65/iv,V,,,Mm7
193.625,0.125,193.625,0.125,9294,6,67,5,n1090-1,57,57,,,,,,,,,,
193.75,0.125,193.75,0.125,9300,6,66,5,n1091-1,57,57,,,,,,,,,,
193.75,0.25,193.75,0.25,9300,12,74,1,n1076-1,57,57,,,,,,,,,,
193.875,0.125,193.875,0.125,9306,6,67,5,n1092-1,57,57,,,,,,,,,,
194.0,0.125,194.0,0.125,9312,6,60,5,n1098-1,58,58,0.5,2/4,iv,Bb,vi,iv,iv,,,m
194.0,0.75,194.0,0.75,9312,36,75,1,n1093-1,58,58,,,,,,,,,,
194.125,0.125,194.125,0.125,9318,6,67,5,n1099-1,58,58,,,,,,,,,,
194.25,0.125,194.25,0.125,9324,6,66,5,n1100-1,58,58,,,,,,,,,,
194.375,0.125,194.375,0.125,9330,6,67,5,n1101-1,58,58,,,,,,,,,,
194.5,0.125,194.5,0.125,9336,6,60,5,n1102-1,58,58,0.5,2/4,iio6,Bb,vi,iio6,ii,,,o
194.625,0.125,194.625,0.125,9342,6,69,5,n1103-1,58,58,,,,,,,,,,
194.75,0.125,194.75,0.125,9348,6,74,1,n1094-1,58,58,,,,,,,,,,
194.75,0.125,194.75,0.125,9348,6,70,5,n1104-1,58,58,,,,,,,,,,
194.875,0.125,194.875,0.125,9354,6,69,5,n1105-1,58,58,,,,,,,,,,
194.875,0.125,194.875,0.125,9354,6,72,1,n1095-1,58,58,,,,,,,,,,
195.0,0.125,195.0,0.125,9360,6,62,5,n1106-1,58,58,0.5,2/4,V(64),Bb,vi,V(64),V,,,M
195.0,0.5,195.0,0.5,9360,24,70,1,n1096-1,58,58,,,,,,,,,,
195.125,0.125,195.125,0.125,9366,6,67,5,n1107-1,58,58,,,,,,,,,,
195.25,0.125,195.25,0.125,9372,6,66,5,n1108-1,58,58,,,,,,,,,,
195.375,0.125,195.375,0.125,9378,6,67,5,n1109-1,58,58,,,,,,,,,,
195.5,0.125,195.5,0.125,9384,6,62,5,n1110-1,58,58,0.5,2/4,V,Bb,vi,V,V,,,M
195.5,0.5,195.5,0.5,9384,24,69,1,n1097-1,58,58,,,,,,,,,,
195.625,0.125,195.625,0.125,9390,6,66,5,n1111-1,58,58,,,,,,,,,,
195.75,0.125,195.75,0.125,9396,6,64,5,n1112-1,58,58,,,,,,,,,,
195.875,0.125,195.875,0.125,9402,6,66,5,n1113-1,58,58,,,,,,,,,,
196.0,0.125,196.0,0.125,9408,6,55,5,n1121-1,59,59,0.5,2/4,i|IAC}{,Bb,vi,i,i,IAC,}{,m
196.0,0.25,196.0,0.25,9408,12,70,1,n1114-1,59,59,,,,,,,,,,
196.125,0.125,196.125,0.125,9414,6,67,5,n1122-1,59,59,,,,,,,,,,
196.25,0.125,196.25,0.125,9420,6,66,5,n1123-1,59,59,,,,,,,,,,
196.25,0.25,196.25,0.25,9420,12,79,1,n1115-1,59,59,,,,,,,,,,
196.375,0.125,196.375,0.125,9426,6,67,5,n1124-1,59,59,,,,,,,,,,
196.5,0.125,196.5,0.125,9432,6,62,5,n1125-1,59,59,0.5,2/4,V43/iv,Bb,vi,V43/iv,V,,,Mm7
196.5,0.25,196.5,0.25,9432,12,71,1,n1116-1,59,59,,,,,,,,,,
196.625,0.125,196.625,0.125,9438,6,67,5,n1126-1,59,59,,,,,,,,,,
196.75,0.125,196.75,0.125,9444,6,66,5,n1127-1,59,59,,,,,,,,,,
196.75,0.25,196.75,0.25,9444,12,77,1,n1117-1,59,59,,,,,,,,,,
196.875,0.125,196.875,0.125,9450,6,67,5,n1128-1,59,59,,,,,,,,,,
197.0,0.125,197.0,0.125,9456,6,60,5,n1129-1,59,59,0.5,2/4,iv,Bb,vi,iv,iv,,,m
197.0,0.25,197.0,0.25,9456,12,72,1,n1118-1,59,59,,,,,,,,,,
197.125,0.125,197.125,0.125,9462,6,67,5,n1130-1,59,59,,,,,,,,,,
197.25,0.125,197.25,0.125,9468,6,66,5,n1131-1,59,59,,,,,,,,,,
197.25,0.5,197.25,0.5,9468,24,75,1,n1119-1,59,59,,,,,,,,,,
197.375,0.125,197.375,0.125,9474,6,67,5,n1132-1,59,59,,,,,,,,,,
197.5,0.125,197.5,0.125,9480,6,59,5,n1133-1,59,59,0.5,2/4,V65/iv,Bb,vi,V65/iv,V,,,Mm7
197.625,0.125,197.625,0.125,9486,6,67,5,n1134-1,59,59,,,,,,,,,,
197.75,0.125,197.75,0.125,9492,6,66,5,n1135-1,59,59,,,,,,,,,,
197.75,0.25,197.75,0.25,9492,12,74,1,n1120-1,59,59,,,,,,,,,,
197.875,0.125,197.875,0.125,9498,6,67,5,n1136-1,59,59,,,,,,,,,,
198.0,0.75,198.0,0.75,9504,36,75,1,n1137-1,60,60,,,,,,,,,,
198.0,0.125,198.0,0.125,9504,6,60,5,n1142-1,60,60,0.5,2/4,iv,Bb,vi,iv,iv,,,m
198.125,0.125,198.125,0.125,9510,6,67,5,n1143-1,60,60,,,,,,,,,,
198.25,0.125,198.25,0.125,9516,6,66,5,n1144-1,60,60,,,,,,,,,,
198.375,0.125,198.375,0.125,9522,6,67,5,n1145-1,60,60,,,,,,,,,,
198.5,0.125,198.5,0.125,9528,6,60,5,n1146-1,60,60,0.5,2/4,iio6,Bb,vi,iio6,ii,,,o
198.625,0.125,198.625,0.125,9534,6,69,5,n1147-1,60,60,,,,,,,,,,
198.75,0.125,198.75,0.125,9540,6,70,5,n1148-1,60,60,,,,,,,,,,
198.75,0.125,198.75,0.125,9540,6,74,1,n1138-1,60,60,,,,,,,,,,
198.875,0.125,198.875,0.125,9546,6,69,5,n1149-1,60,60,,,,,,,,,,
198.875,0.125,198.875,0.125,9546,6,72,1,n1139-1,60,60,,,,,,,,,,
199.0,0.125,199.0,0.125,9552,6,62,5,n1150-1,60,60,0.5,2/4,V(64),Bb,vi,V(64),V,,,M
199.0,0.5,199.0,0.5,9552,24,70,1,n1140-1,60,60,,,,,,,,,,
199.125,0.125,199.125,0.125,9558,6,67,5,n1151-1,60,60,,,,,,,,,,
199.25,0.125,199.25,0.125,9564,6,66,5,n1152-1,60,60,,,,,,,,,,
199.375,0.125,199.375,0.125,9570,6,67,5,n1153-1,60,60,,,,,,,,,,
199.5,0.125,199.5,0.125,9576,6,62,5,n1154-1,60,60,0.5,2/4,V,Bb,vi,V,V,,,M
199.5,0.5,199.5,0.5,9576,24,69,1,n1141-1,60,60,,,,,,,,,,
199.625,0.125,199.625,0.125,9582,6,66,5,n1155-1,60,60,,,,,,,,,,
199.75,0.125,199.75,0.125,9588,6,64,5,n1156-1,60,60,,,,,,,,,,
199.875,0.125,199.875,0.125,9594,6,66,5,n1157-1,60,60,,,,,,,,,,
200.0,0.5,200.0,0.5,9600,24,67,1,n1158-1,61,61,2.0,2/4,i|PAC}{,Bb,vi,i,i,PAC,}{,m
200.25,0.25,200.25,0.25,9612,12,55,5,n1165-1,61,61,,,,,,,,,,
200.25,0.25,200.25,0.25,9612,12,58,5,n1166-1,61,61,,,,,,,,,,
200.5,0.5,200.5,0.5,9624,24,58,5,n1167-1,61,61,,,,,,,,,,
200.5,0.5,200.5,0.5,9624,24,62,5,n1168-1,61,61,,,,,,,,,,
200.75,0.25,200.75,0.25,9636,12,67,1,n1160-1,61,61,,,,,,,,,,
201.0,0.5,201.0,0.5,9648,24,70,1,n1161-1,61,61,,,,,,,,,,
201.25,0.25,201.25,0.25,9660,12,55,5,n1170-1,61,61,,,,,,,,,,
201.25,0.25,201.25,0.25,9660,12,58,5,n1171-1,61,61,,,,,,,,,,
201.5,0.5,201.5,0.5,9672,24,58,5,n1172-1,61,61,,,,,,,,,,
201.5,0.5,201.5,0.5,9672,24,62,5,n1173-1,61,61,,,,,,,,,,
201.75,0.25,201.75,0.25,9684,12,70,1,n1163-1,61,61,,,,,,,,,,
202.0,0.5,202.0,0.5,9696,24,75,1,n1174-1,62,62,2.0,2/4,I.IV6,Bb,I,IV6,IV,,,M
202.25,0.25,202.25,0.25,9708,12,55,5,n1181-1,62,62,,,,,,,,,,
202.25,0.25,202.25,0.25,9708,12,58,5,n1182-1,62,62,,,,,,,,,,
202.5,0.5,202.5,0.5,9720,24,63,5,n1184-1,62,62,,,,,,,,,,
202.5,0.5,202.5,0.5,9720,24,58,5,n1183-1,62,62,,,,,,,,,,
202.75,0.25,202.75,0.25,9732,12,75,1,n1176-1,62,62,,,,,,,,,,
203.0,0.5,203.0,0.5,9744,24,79,1,n1177-1,62,62,,,,,,,,,,
203.25,0.25,203.25,0.25,9756,12,55,5,n1186-1,62,62,,,,,,,,,,
203.25,0.25,203.25,0.25,9756,12,58,5,n1187-1,62,62,,,,,,,,,,
203.5,0.5,203.5,0.5,9768,24,58,5,n1188-1,62,62,,,,,,,,,,
203.5,0.5,203.5,0.5,9768,24,63,5,n1189-1,62,62,,,,,,,,,,
203.75,0.25,203.75,0.25,9780,12,79,1,n1179-1,62,62,,,,,,,,,,
204.0,2.0,204.0,2.0,9792,96,53,5,n1206-1,63,63,2.0,2/4,V43/IV,Bb,I,V43/IV,V,,,Mm7
204.0,2.0,204.0,2.0,9792,96,56,5,n1207-1,63,63,,,,,,,,,,
204.0,2.0,204.0,2.0,9792,96,58,5,n1208-1,63,63,,,,,,,,,,
