onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,volta,label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
265.5,0.5,265.5,0.5,2132,4,59,5,n906-1,69,69,,,,,,,,,,,,
265.5,0.5,265.5,0.5,2132,4,64,5,n907-1,69,69,,,,,,,,,,,,
265.5,0.5,265.5,0.5,2132,4,78,1,n899-1,69,69,,,,,,,,,,,,
265.5,0.5,265.5,0.5,2132,4,81,1,n900-1,69,69,,,,,,,,,,,,
266.0,0.0,266.0,0.0,2136,0,81,1,n909-1,70,70,,,,,,,,,,,,
266.0,0.5,266.0,0.5,2136,4,83,1,n910-1,70,70,,,,,,,,,,,,
266.0,0.5,266.0,0.5,2136,4,52,5,n917-1,70,70,,,,,,,,,,,,
266.0,0.0,266.0,0.0,2136,0,79,1,n908-1,70,70,,,,,,,,,,,,
266.5,0.5,266.5,0.5,2140,4,59,5,n918-1,70,70,,,,,,,,,,,,
266.5,0.5,266.5,0.5,2140,4,64,5,n919-1,70,70,,,,,,,,,,,,
266.5,0.5,266.5,0.5,2140,4,78,1,n911-1,70,70,,,,,,,,,,,,
266.5,0.5,266.5,0.5,2140,4,81,1,n912-1,70,70,,,,,,,,,,,,
267.0,0.5,267.0,0.5,2144,4,76,1,n913-1,70,70,,,,,,,,,,,,
267.0,0.5,267.0,0.5,2144,4,59,5,n920-1,70,70,,,,,,,,,,,,
267.0,0.5,267.0,0.5,2144,4,64,5,n921-1,70,70,,,,,,,,,,,,
267.0,0.5,267.0,0.5,2144,4,79,1,n914-1,70,70,,,,,,,,,,,,
267.5,0.5,267.5,0.5,2148,4,81,1,n916-1,70,70,,,,,,,,,,,,
267.5,0.5,267.5,0.5,2148,4,59,5,n922-1,70,70,,,,,,,,,,,,
267.5,0.5,267.5,0.5,2148,4,78,1,n915-1,70,70,,,,,,,,,,,,
267.5,0.5,267.5,0.5,2148,4,64,5,n923-1,70,70,,,,,,,,,,,,
268.0,0.5,268.0,0.5,2152,4,83,1,n926-1,71,71,,,,,,,,,,,,
268.0,0.0,268.0,0.0,2152,0,81,1,n925-1,71,71,,,,,,,,,,,,
268.0,0.5,268.0,0.5,2152,4,52,5,n933-1,71,71,,,,,,,,,,,,
268.0,0.0,268.0,0.0,2152,0,79,1,n924-1,71,71,,,,,,,,,,,,
268.5,0.5,268.5,0.5,2156,4,64,5,n935-1,71,71,,,,,,,,,,,,
268.5,0.5,268.5,0.5,2156,4,81,1,n928-1,71,71,,,,,,,,,,,,
268.5,0.5,268.5,0.5,2156,4,78,1,n927-1,71,71,,,,,,,,,,,,
268.5,0.5,268.5,0.5,2156,4,59,5,n934-1,71,71,,,,,,,,,,,,
269.0,0.5,269.0,0.5,2160,4,79,1,n930-1,71,71,,,,,,,,,,,,
269.0,0.5,269.0,0.5,2160,4,47,5,n936-1,71,71,0.5,2/4,,V(64),a,v,V(64),,V,,,M
269.0,0.5,269.0,0.5,2160,4,76,1,n929-1,71,71,,,,,,,,,,,,
269.5,0.5,269.5,0.5,2164,4,78,1,n932-1,71,71,,,,,,,,,,,,
269.5,0.5,269.5,0.5,2164,4,75,1,n931-1,71,71,,,,,,,,,,,,
269.5,0.5,269.5,0.5,2164,4,59,5,n937-1,71,71,0.5,2/4,,V,a,v,V,,V,,,M
270.0,1.0,270.0,1.0,2168,8,76,1,n938-1,72,72,,,,,,,,,,,,
270.0,1.0,270.0,1.0,2168,8,52,5,n939-1,72,72,1.0,2/4,,i|PAC},a,v,i,,i,PAC,},m
271.0,0.5,271.0,0.5,2176,4,69,1,n838-2,X6,64,9.0,2/4,,i.i{,a,i,i,,i,,{,m
271.0,0.0,271.0,0.0,2176,0,71,1,n837-2,X6,64,,,,,,,,,,,,
271.5,0.25,271.5,0.25,2180,2,68,1,n839-2,X6,64,,,,,,,,,,,,
271.75,0.25,271.75,0.25,2182,2,69,1,n840-2,X6,64,,,,,,,,,,,,
272.0,0.5,272.0,0.5,2184,4,72,1,n842-2,65,65,,,,,,,,,,,,
272.0,0.5,272.0,0.5,2184,4,57,5,n848-2,65,65,,,,,,,,,,,,
272.5,0.5,272.5,0.5,2188,4,60,5,n849-2,65,65,,,,,,,,,,,,
272.5,0.5,272.5,0.5,2188,4,64,5,n850-2,65,65,,,,,,,,,,,,
273.0,0.5,273.0,0.5,2192,4,64,5,n852-2,65,65,,,,,,,,,,,,
273.0,0.5,273.0,0.5,2192,4,72,1,n845-2,65,65,,,,,,,,,,,,
273.0,0.5,273.0,0.5,2192,4,60,5,n851-2,65,65,,,,,,,,,,,,
273.0,0.0,273.0,0.0,2192,0,74,1,n844-2,65,65,,,,,,,,,,,,
273.5,0.5,273.5,0.5,2196,4,60,5,n853-2,65,65,,,,,,,,,,,,
273.5,0.5,273.5,0.5,2196,4,64,5,n854-2,65,65,,,,,,,,,,,,
273.5,0.25,273.5,0.25,2196,2,71,1,n846-2,65,65,,,,,,,,,,,,
273.75,0.25,273.75,0.25,2198,2,72,1,n847-2,65,65,,,,,,,,,,,,
274.0,0.5,274.0,0.5,2200,4,57,5,n861-2,66,66,,,,,,,,,,,,
274.0,0.5,274.0,0.5,2200,4,76,1,n855-2,66,66,,,,,,,,,,,,
274.5,0.5,274.5,0.5,2204,4,64,5,n863-2,66,66,,,,,,,,,,,,
274.5,0.5,274.5,0.5,2204,4,60,5,n862-2,66,66,,,,,,,,,,,,
275.0,0.0,275.0,0.0,2208,0,77,1,n857-2,66,66,,,,,,,,,,,,
275.0,0.5,275.0,0.5,2208,4,76,1,n858-2,66,66,,,,,,,,,,,,
275.0,0.5,275.0,0.5,2208,4,64,5,n865-2,66,66,,,,,,,,,,,,
275.0,0.5,275.0,0.5,2208,4,60,5,n864-2,66,66,,,,,,,,,,,,
275.5,0.5,275.5,0.5,2212,4,64,5,n867-2,66,66,,,,,,,,,,,,
275.5,0.5,275.5,0.5,2212,4,60,5,n866-2,66,66,,,,,,,,,,,,
275.5,0.25,275.5,0.25,2212,2,75,1,n859-2,66,66,,,,,,,,,,,,
275.75,0.25,275.75,0.25,2214,2,76,1,n860-2,66,66,,,,,,,,,,,,
276.0,0.0,276.0,0.0,2216,0,83,1,n868-2,67,67,,,,,,,,,,,,
276.0,0.5,276.0,0.5,2216,4,81,1,n869-2,67,67,,,,,,,,,,,,
276.0,0.5,276.0,0.5,2216,4,57,5,n876-2,67,67,,,,,,,,,,,,
276.5,0.5,276.5,0.5,2220,4,64,5,n878-2,67,67,,,,,,,,,,,,
276.5,0.5,276.5,0.5,2220,4,60,5,n877-2,67,67,,,,,,,,,,,,
276.5,0.25,276.5,0.25,2220,2,80,1,n870-2,67,67,,,,,,,,,,,,
276.75,0.25,276.75,0.25,2222,2,81,1,n871-2,67,67,,,,,,,,,,,,
277.0,0.5,277.0,0.5,2224,4,57,5,n879-2,67,67,,,,,,,,,,,,
277.0,0.5,277.0,0.5,2224,4,81,1,n873-2,67,67,,,,,,,,,,,,
277.0,0.0,277.0,0.0,2224,0,83,1,n872-2,67,67,,,,,,,,,,,,
277.5,0.25,277.5,0.25,2228,2,80,1,n874-2,67,67,,,,,,,,,,,,
277.5,0.5,277.5,0.5,2228,4,60,5,n880-2,67,67,,,,,,,,,,,,
277.5,0.5,277.5,0.5,2228,4,64,5,n881-2,67,67,,,,,,,,,,,,
277.75,0.25,277.75,0.25,2230,2,81,1,n875-2,67,67,,,,,,,,,,,,
278.0,0.5,278.0,0.5,2232,4,57,5,n885-2,68,68,,,,,,,,,,,,
278.0,1.0,278.0,1.0,2232,8,84,1,n882-2,68,68,,,,,,,,,,,,
278.5,0.5,278.5,0.5,2236,4,60,5,n886-2,68,68,,,,,,,,,,,,
278.5,0.5,278.5,0.5,2236,4,64,5,n887-2,68,68,,,,,,,,,,,,
279.0,0.5,279.0,0.5,2240,4,60,5,n888-2,68,68,,,,,,,,,,,,
279.0,0.5,279.0,0.5,2240,4,64,5,n889-2,68,68,,,,,,,,,,,,
279.0,0.5,279.0,0.5,2240,4,81,1,n883-2,68,68,,,,,,,,,,,,
279.5,0.5,279.5,0.5,2244,4,60,5,n890-2,68,68,,,,,,,,,,,,
279.5,0.5,279.5,0.5,2244,4,64,5,n891-2,68,68,,,,,,,,,,,,
279.5,0.5,279.5,0.5,2244,4,84,1,n884-2,68,68,,,,,,,,,,,,
280.0,0.0,280.0,0.0,2248,0,81,1,n893-2,69,69,,,,,,,,,,,,
280.0,0.5,280.0,0.5,2248,4,83,1,n894-2,69,69,,,,,,,,,,,,
280.0,0.5,280.0,0.5,2248,4,52,5,n901-2,69,69,5.0,2/4,,v.i,a,v,i,,i,,,m
280.0,0.0,280.0,0.0,2248,0,79,1,n892-2,69,69,,,,,,,,,,,,
280.5,0.5,280.5,0.5,2252,4,59,5,n902-2,69,69,,,,,,,,,,,,
280.5,0.5,280.5,0.5,2252,4,64,5,n903-2,69,69,,,,,,,,,,,,
280.5,0.5,280.5,0.5,2252,4,78,1,n895-2,69,69,,,,,,,,,,,,
280.5,0.5,280.5,0.5,2252,4,81,1,n896-2,69,69,,,,,,,,,,,,
281.0,0.5,281.0,0.5,2256,4,76,1,n897-2,69,69,,,,,,,,,,,,
281.0,0.5,281.0,0.5,2256,4,59,5,n904-2,69,69,,,,,,,,,,,,
281.0,0.5,281.0,0.5,2256,4,79,1,n898-2,69,69,,,,,,,,,,,,
281.0,0.5,281.0,0.5,2256,4,64,5,n905-2,69,69,,,,,,,,,,,,
281.5,0.5,281.5,0.5,2260,4,64,5,n907-2,69,69,,,,,,,,,,,,
281.5,0.5,281.5,0.5,2260,4,59,5,n906-2,69,69,,,,,,,,,,,,
281.5,0.5,281.5,0.5,2260,4,78,1,n899-2,69,69,,,,,,,,,,,,
281.5,0.5,281.5,0.5,2260,4,81,1,n900-2,69,69,,,,,,,,,,,,
282.0,0.0,282.0,0.0,2264,0,81,1,n909-2,70,70,,,,,,,,,,,,
282.0,0.5,282.0,0.5,2264,4,52,5,n917-2,70,70,,,,,,,,,,,,
282.0,0.0,282.0,0.0,2264,0,79,1,n908-2,70,70,,,,,,,,,,,,
282.0,0.5,282.0,0.5,2264,4,83,1,n910-2,70,70,,,,,,,,,,,,
282.5,0.5,282.5,0.5,2268,4,81,1,n912-2,70,70,,,,,,,,,,,,
282.5,0.5,282.5,0.5,2268,4,78,1,n911-2,70,70,,,,,,,,,,,,
282.5,0.5,282.5,0.5,2268,4,59,5,n918-2,70,70,,,,,,,,,,,,
282.5,0.5,282.5,0.5,2268,4,64,5,n919-2,70,70,,,,,,,,,,,,
283.0,0.5,283.0,0.5,2272,4,79,1,n914-2,70,70,,,,,,,,,,,,
283.0,0.5,283.0,0.5,2272,4,76,1,n913-2,70,70,,,,,,,,,,,,
283.0,0.5,283.0,0.5,2272,4,64,5,n921-2,70,70,,,,,,,,,,,,
283.0,0.5,283.0,0.5,2272,4,59,5,n920-2,70,70,,,,,,,,,,,,
283.5,0.5,283.5,0.5,2276,4,64,5,n923-2,70,70,,,,,,,,,,,,
283.5,0.5,283.5,0.5,2276,4,78,1,n915-2,70,70,,,,,,,,,,,,
283.5,0.5,283.5,0.5,2276,4,59,5,n922-2,70,70,,,,,,,,,,,,
283.5,0.5,283.5,0.5,2276,4,81,1,n916-2,70,70,,,,,,,,,,,,
284.0,0.5,284.0,0.5,2280,4,83,1,n926-2,71,71,,,,,,,,,,,,
284.0,0.0,284.0,0.0,2280,0,81,1,n925-2,71,71,,,,,,,,,,,,
284.0,0.0,284.0,0.0,2280,0,79,1,n924-2,71,71,,,,,,,,,,,,
284.0,0.5,284.0,0.5,2280,4,52,5,n933-2,71,71,,,,,,,,,,,,
284.5,0.5,284.5,0.5,2284,4,64,5,n935-2,71,71,,,,,,,,,,,,
284.5,0.5,284.5,0.5,2284,4,81,1,n928-2,71,71,,,,,,,,,,,,
284.5,0.5,284.5,0.5,2284,4,59,5,n934-2,71,71,,,,,,,,,,,,
284.5,0.5,284.5,0.5,2284,4,78,1,n927-2,71,71,,,,,,,,,,,,
285.0,0.5,285.0,0.5,2288,4,47,5,n936-2,71,71,0.5,2/4,,V(64),a,v,V(64),,V,,,M
285.0,0.5,285.0,0.5,2288,4,76,1,n929-2,71,71,,,,,,,,,,,,
285.0,0.5,285.0,0.5,2288,4,79,1,n930-2,71,71,,,,,,,,,,,,
285.5,0.5,285.5,0.5,2292,4,78,1,n932-2,71,71,,,,,,,,,,,,
285.5,0.5,285.5,0.5,2292,4,59,5,n937-2,71,71,0.5,2/4,,V,a,v,V,,V,,,M
285.5,0.5,285.5,0.5,2292,4,75,1,n931-2,71,71,,,,,,,,,,,,
286.0,1.0,286.0,1.0,2296,8,52,5,n939-2,72,72,1.0,2/4,,i|PAC},a,v,i,,i,PAC,},m
286.0,1.0,286.0,1.0,2296,8,76,1,n938-2,72,72,,,,,,,,,,,,
287.0,0.5,287.0,0.5,2304,4,72,1,n940-1,X7,72,2.0,2/4,,i.III{,a,i,III,,III,,{,M
287.0,0.5,287.0,0.5,2304,4,76,1,n941-1,X7,72,,,,,,,,,,,,
287.5,0.5,287.5,0.5,2308,4,74,1,n942-1,X7,72,,,,,,,,,,,,
287.5,0.5,287.5,0.5,2308,4,77,1,n943-1,X7,72,,,,,,,,,,,,
288.0,0.5,288.0,0.5,2312,4,76,1,n945-1,73,73,,,,,,,,,,,,
288.0,0.5,288.0,0.5,2312,4,79,1,n946-1,73,73,,,,,,,,,,,,
288.0,0.5,288.0,0.5,2312,4,48,5,n953-1,73,73,,,,,,,,,,,,
288.5,0.5,288.5,0.5,2316,4,79,1,n948-1,73,73,,,,,,,,,,,,
288.5,0.5,288.5,0.5,2316,4,76,1,n947-1,73,73,,,,,,,,,,,,
288.5,0.5,288.5,0.5,2316,4,60,5,n954-1,73,73,,,,,,,,,,,,
289.0,0.0,289.0,0.0,2320,0,81,1,n949-1,73,73,,,,,,,,,,,,
289.0,0.5,289.0,0.5,2320,4,79,1,n950-1,73,73,,,,,,,,,,,,
289.0,0.5,289.0,0.5,2320,4,52,5,n955-1,73,73,1.0,2/4,,III6,a,i,III6,,III,,,M
289.5,0.25,289.5,0.25,2324,2,77,1,n951-1,73,73,,,,,,,,,,,,
289.5,0.5,289.5,0.5,2324,4,64,5,n956-1,73,73,,,,,,,,,,,,
289.75,0.25,289.75,0.25,2326,2,76,1,n952-1,73,73,,,,,,,,,,,,
290.0,1.0,290.0,1.0,2328,8,74,1,n957-1,74,74,,,,,,,,,,,,
290.0,0.5,290.0,0.5,2328,4,71,2,n962-1,74,74,,,,,,,,,,,,
290.0,1.0,290.0,1.0,2328,8,55,5,n964-1,74,74,1.0,2/4,,V/III|HC,a,i,V/III,,V,HC,,M
290.5,0.5,290.5,0.5,2332,4,67,2,n963-1,74,74,,,,,,,,,,,,
291.0,0.5,291.0,0.5,2336,4,72,1,n958-1,74,74,2.0,2/4,,III,a,i,III,,III,,,M
291.0,0.5,291.0,0.5,2336,4,76,1,n959-1,74,74,,,,,,,,,,,,
291.5,0.5,291.5,0.5,2340,4,77,1,n961-1,74,74,,,,,,,,,,,,
291.5,0.5,291.5,0.5,2340,4,74,1,n960-1,74,74,,,,,,,,,,,,
292.0,0.5,292.0,0.5,2344,4,76,1,n966-1,75,75,,,,,,,,,,,,
292.0,0.5,292.0,0.5,2344,4,48,5,n974-1,75,75,,,,,,,,,,,,
292.0,0.5,292.0,0.5,2344,4,79,1,n967-1,75,75,,,,,,,,,,,,
292.5,0.5,292.5,0.5,2348,4,76,1,n968-1,75,75,,,,,,,,,,,,
292.5,0.5,292.5,0.5,2348,4,60,5,n975-1,75,75,,,,,,,,,,,,
292.5,0.5,292.5,0.5,2348,4,79,1,n969-1,75,75,,,,,,,,,,,,
293.0,0.5,293.0,0.5,2352,4,52,5,n976-1,75,75,1.0,2/4,,III6,a,i,III6,,III,,,M
293.0,0.5,293.0,0.5,2352,4,79,1,n971-1,75,75,,,,,,,,,,,,
293.0,0.0,293.0,0.0,2352,0,81,1,n970-1,75,75,,,,,,,,,,,,
293.5,0.5,293.5,0.5,2356,4,64,5,n977-1,75,75,,,,,,,,,,,,
293.5,0.25,293.5,0.25,2356,2,77,1,n972-1,75,75,,,,,,,,,,,,
293.75,0.25,293.75,0.25,2358,2,76,1,n973-1,75,75,,,,,,,,,,,,
294.0,1.0,294.0,1.0,2360,8,71,1,n978-1,76,76,,,,,,,,,,,,
294.0,1.0,294.0,1.0,2360,8,74,1,n979-1,76,76,,,,,,,,,,,,
294.0,1.0,294.0,1.0,2360,8,55,5,n984-1,76,76,1.0,2/4,,V/III|HC,a,i,V/III,,V,HC,,M
295.0,0.5,295.0,0.5,2368,4,69,1,n980-1,76,76,2.0,2/4,,i,a,i,i,,i,,,m
295.0,0.5,295.0,0.5,2368,4,72,1,n981-1,76,76,,,,,,,,,,,,
295.5,0.5,295.5,0.5,2372,4,71,1,n982-1,76,76,,,,,,,,,,,,
295.5,0.5,295.5,0.5,2372,4,74,1,n983-1,76,76,,,,,,,,,,,,
296.0,0.5,296.0,0.5,2376,4,72,1,n986-1,77,77,,,,,,,,,,,,
296.0,0.5,296.0,0.5,2376,4,45,5,n994-1,77,77,,,,,,,,,,,,
296.0,0.5,296.0,0.5,2376,4,76,1,n987-1,77,77,,,,,,,,,,,,
296.5,0.5,296.5,0.5,2380,4,57,5,n995-1,77,77,,,,,,,,,,,,
296.5,0.5,296.5,0.5,2380,4,72,1,n988-1,77,77,,,,,,,,,,,,
296.5,0.5,296.5,0.5,2380,4,76,1,n989-1,77,77,,,,,,,,,,,,
297.0,0.5,297.0,0.5,2384,4,48,5,n996-1,77,77,1.0,2/4,,i6,a,i,i6,,i,,,m
297.0,0.5,297.0,0.5,2384,4,76,1,n991-1,77,77,,,,,,,,,,,,
297.0,0.0,297.0,0.0,2384,0,77,1,n990-1,77,77,,,,,,,,,,,,
297.5,0.5,297.5,0.5,2388,4,60,5,n997-1,77,77,,,,,,,,,,,,
297.5,0.25,297.5,0.25,2388,2,74,1,n992-1,77,77,,,,,,,,,,,,
297.75,0.25,297.75,0.25,2390,2,72,1,n993-1,77,77,,,,,,,,,,,,
298.0,1.0,298.0,1.0,2392,8,71,1,n998-1,78,78,,,,,,,,,,,,
298.0,0.5,298.0,0.5,2392,4,68,2,n1003-1,78,78,,,,,,,,,,,,
298.0,1.0,298.0,1.0,2392,8,52,5,n1005-1,78,78,1.0,2/4,,V|HC,a,i,V,,V,HC,,M
298.5,0.5,298.5,0.5,2396,4,64,2,n1004-1,78,78,,,,,,,,,,,,
299.0,0.5,299.0,0.5,2400,4,72,1,n1000-1,78,78,,,,,,,,,,,,
299.0,0.5,299.0,0.5,2400,4,69,1,n999-1,78,78,2.0,2/4,,i,a,i,i,,i,,,m
299.5,0.5,299.5,0.5,2404,4,74,1,n1002-1,78,78,,,,,,,,,,,,
299.5,0.5,299.5,0.5,2404,4,71,1,n1001-1,78,78,,,,,,,,,,,,
300.0,0.5,300.0,0.5,2408,4,45,5,n1015-1,79,79,,,,,,,,,,,,
300.0,0.5,300.0,0.5,2408,4,72,1,n1007-1,79,79,,,,,,,,,,,,
300.0,0.5,300.0,0.5,2408,4,76,1,n1008-1,79,79,,,,,,,,,,,,
300.5,0.5,300.5,0.5,2412,4,76,1,n1010-1,79,79,,,,,,,,,,,,
300.5,0.5,300.5,0.5,2412,4,72,1,n1009-1,79,79,,,,,,,,,,,,
300.5,0.5,300.5,0.5,2412,4,57,5,n1016-1,79,79,,,,,,,,,,,,
301.0,0.0,301.0,0.0,2416,0,77,1,n1011-1,79,79,,,,,,,,,,,,
301.0,0.5,301.0,0.5,2416,4,76,1,n1012-1,79,79,,,,,,,,,,,,
301.0,0.5,301.0,0.5,2416,4,48,5,n1017-1,79,79,1.0,2/4,,i6,a,i,i6,,i,,,m
301.5,0.25,301.5,0.25,2420,2,74,1,n1013-1,79,79,,,,,,,,,,,,
301.5,0.5,301.5,0.5,2420,4,60,5,n1018-1,79,79,,,,,,,,,,,,
301.75,0.25,301.75,0.25,2422,2,72,1,n1014-1,79,79,,,,,,,,,,,,
302.0,1.0,302.0,1.0,2424,8,71,1,n1020-1,80,80,,,,,,,,,,,,
302.0,1.0,302.0,1.0,2424,8,68,1,n1019-1,80,80,,,,,,,,,,,,
302.0,1.0,302.0,1.0,2424,8,52,5,n1025-1,80,80,1.0,2/4,,V|HC},a,i,V,,V,HC,},M
303.0,0.5,303.0,0.5,2432,4,69,1,n1022-1,80,80,7.0,2/4,,i{,a,i,i,,i,,{,m
303.0,0.0,303.0,0.0,2432,0,71,1,n1021-1,80,80,,,,,,,,,,,,
303.5,0.25,303.5,0.25,2436,2,68,1,n1023-1,80,80,,,,,,,,,,,,
303.75,0.25,303.75,0.25,2438,2,69,1,n1024-1,80,80,,,,,,,,,,,,
304.0,0.5,304.0,0.5,2440,4,72,1,n1027-1,81,81,,,,,,,,,,,,
304.0,0.5,304.0,0.5,2440,4,57,5,n1033-1,81,81,,,,,,,,,,,,
304.5,0.5,304.5,0.5,2444,4,60,5,n1034-1,81,81,,,,,,,,,,,,
304.5,0.5,304.5,0.5,2444,4,64,5,n1035-1,81,81,,,,,,,,,,,,
305.0,0.0,305.0,0.0,2448,0,74,1,n1029-1,81,81,,,,,,,,,,,,
305.0,0.5,305.0,0.5,2448,4,60,5,n1036-1,81,81,,,,,,,,,,,,
305.0,0.5,305.0,0.5,2448,4,72,1,n1030-1,81,81,,,,,,,,,,,,
305.0,0.5,305.0,0.5,2448,4,64,5,n1037-1,81,81,,,,,,,,,,,,
305.5,0.25,305.5,0.25,2452,2,71,1,n1031-1,81,81,,,,,,,,,,,,
305.5,0.5,305.5,0.5,2452,4,60,5,n1038-1,81,81,,,,,,,,,,,,
305.5,0.5,305.5,0.5,2452,4,64,5,n1039-1,81,81,,,,,,,,,,,,
305.75,0.25,305.75,0.25,2454,2,72,1,n1032-1,81,81,,,,,,,,,,,,
306.0,0.5,306.0,0.5,2456,4,57,5,n1046-1,82,82,,,,,,,,,,,,
306.0,0.5,306.0,0.5,2456,4,76,1,n1040-1,82,82,,,,,,,,,,,,
306.5,0.5,306.5,0.5,2460,4,64,5,n1048-1,82,82,,,,,,,,,,,,
306.5,0.5,306.5,0.5,2460,4,60,5,n1047-1,82,82,,,,,,,,,,,,
307.0,0.5,307.0,0.5,2464,4,60,5,n1049-1,82,82,,,,,,,,,,,,
307.0,0.5,307.0,0.5,2464,4,76,1,n1043-1,82,82,,,,,,,,,,,,
307.0,0.0,307.0,0.0,2464,0,77,1,n1042-1,82,82,,,,,,,,,,,,
307.0,0.5,307.0,0.5,2464,4,64,5,n1050-1,82,82,,,,,,,,,,,,
307.5,0.5,307.5,0.5,2468,4,64,5,n1052-1,82,82,,,,,,,,,,,,
307.5,0.25,307.5,0.25,2468,2,75,1,n1044-1,82,82,,,,,,,,,,,,
307.5,0.5,307.5,0.5,2468,4,60,5,n1051-1,82,82,,,,,,,,,,,,
307.75,0.25,307.75,0.25,2470,2,76,1,n1045-1,82,82,,,,,,,,,,,,
308.0,0.5,308.0,0.5,2472,4,81,1,n1054-1,83,83,,,,,,,,,,,,
308.0,0.0,308.0,0.0,2472,0,83,1,n1053-1,83,83,,,,,,,,,,,,
308.0,0.5,308.0,0.5,2472,4,57,5,n1061-1,83,83,,,,,,,,,,,,
308.5,0.5,308.5,0.5,2476,4,60,5,n1062-1,83,83,,,,,,,,,,,,
308.5,0.25,308.5,0.25,2476,2,80,1,n1055-1,83,83,,,,,,,,,,,,
308.5,0.5,308.5,0.5,2476,4,64,5,n1063-1,83,83,,,,,,,,,,,,
308.75,0.25,308.75,0.25,2478,2,81,1,n1056-1,83,83,,,,,,,,,,,,
309.0,0.5,309.0,0.5,2480,4,81,1,n1058-1,83,83,,,,,,,,,,,,
309.0,0.0,309.0,0.0,2480,0,83,1,n1057-1,83,83,,,,,,,,,,,,
309.0,0.5,309.0,0.5,2480,4,57,5,n1064-1,83,83,,,,,,,,,,,,
309.5,0.25,309.5,0.25,2484,2,80,1,n1059-1,83,83,,,,,,,,,,,,
309.5,0.5,309.5,0.5,2484,4,60,5,n1065-1,83,83,,,,,,,,,,,,
309.5,0.5,309.5,0.5,2484,4,64,5,n1066-1,83,83,,,,,,,,,,,,
309.75,0.25,309.75,0.25,2486,2,81,1,n1060-1,83,83,,,,,,,,,,,,
310.0,0.5,310.0,0.5,2488,4,53,5,n1070-1,84,84,2.0,2/4,,Ger6,a,i,Ger6,Ger,vii,,,Ger
310.0,1.0,310.0,1.0,2488,8,84,1,n1067-1,84,84,,,,,,,,,,,,
310.5,0.5,310.5,0.5,2492,4,57,5,n1071-1,84,84,,,,,,,,,,,,
310.5,0.5,310.5,0.5,2492,4,63,5,n1072-1,84,84,,,,,,,,,,,,
311.0,0.5,311.0,0.5,2496,4,81,1,n1068-1,84,84,,,,,,,,,,,,
311.0,0.5,311.0,0.5,2496,4,63,5,n1074-1,84,84,,,,,,,,,,,,
311.0,0.5,311.0,0.5,2496,4,57,5,n1073-1,84,84,,,,,,,,,,,,
311.5,0.5,311.5,0.5,2500,4,63,5,n1076-1,84,84,,,,,,,,,,,,
311.5,0.5,311.5,0.5,2500,4,57,5,n1075-1,84,84,,,,,,,,,,,,
311.5,0.5,311.5,0.5,2500,4,83,1,n1069-1,84,84,,,,,,,,,,,,
312.0,0.5,312.0,0.5,2504,4,84,1,n1077-1,85,85,,,,,,,,,,,,
312.0,0.5,312.0,0.5,2504,4,52,5,n1081-1,85,85,1.0,2/4,,V(64),a,i,V(64),,V,,,M
312.5,0.5,312.5,0.5,2508,4,64,5,n1083-1,85,85,,,,,,,,,,,,
312.5,0.5,312.5,0.5,2508,4,57,5,n1082-1,85,85,,,,,,,,,,,,
312.5,0.5,312.5,0.5,2508,4,83,1,n1078-1,85,85,,,,,,,,,,,,
313.0,0.5,313.0,0.5,2512,4,50,5,n1084-1,85,85,1.0,2/4,,#viio43,a,i,#viio43,,#vii,,,o7
313.0,0.5,313.0,0.5,2512,4,81,1,n1079-1,85,85,,,,,,,,,,,,
313.5,0.5,313.5,0.5,2516,4,53,5,n1085-1,85,85,,,,,,,,,,,,
313.5,0.5,313.5,0.5,2516,4,59,5,n1086-1,85,85,,,,,,,,,,,,
313.5,0.5,313.5,0.5,2516,4,80,1,n1080-1,85,85,,,,,,,,,,,,
314.0,0.5,314.0,0.5,2520,4,81,1,n1087-1,86,86,,,,,,,,,,,,
314.0,0.5,314.0,0.5,2520,4,48,5,n1091-1,86,86,1.0,2/4,,i6,a,i,i6,,i,,,m
314.5,0.5,314.5,0.5,2524,4,57,5,n1093-1,86,86,,,,,,,,,,,,
314.5,0.5,314.5,0.5,2524,4,52,5,n1092-1,86,86,,,,,,,,,,,,
314.5,0.5,314.5,0.5,2524,4,76,1,n1088-1,86,86,,,,,,,,,,,,
315.0,0.5,315.0,0.5,2528,4,50,5,n1094-1,86,86,1.0,2/4,,iio6,a,i,iio6,,ii,,,o
315.0,0.5,315.0,0.5,2528,4,77,1,n1089-1,86,86,,,,,,,,,,,,
315.5,0.5,315.5,0.5,2532,4,59,5,n1096-1,86,86,,,,,,,,,,,,
315.5,0.5,315.5,0.5,2532,4,74,1,n1090-1,86,86,,,,,,,,,,,,
315.5,0.5,315.5,0.5,2532,4,53,5,n1095-1,86,86,,,,,,,,,,,,
316.0,0.5,316.0,0.5,2536,4,52,5,n1101-1,87,87,1.0,2/4,,V(64),a,i,V(64),,V,,,M
316.0,0.5,316.0,0.5,2536,4,57,5,n1102-1,87,87,,,,,,,,,,,,
316.0,1.0,316.0,1.0,2536,8,72,1,n1097-1,87,87,,,,,,,,,,,,
316.5,0.5,316.5,0.5,2540,4,52,5,n1103-1,87,87,,,,,,,,,,,,
