xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,phraseend,phrase_type
9,9,117.5,1.0,117.5,1.0,2820,24,74,1,n127-2,,,,,,0
9,9,117.75,0.25,117.75,0.25,2826,6,53,5,n138-2,,,,,,0
9,9,118.0,0.25,118.0,0.25,2832,6,51,5,n139-2,,,,,,0
9,9,118.25,0.25,118.25,0.25,2838,6,53,5,n140-2,,,,,,0
9,9,118.5,0.25,118.5,0.25,2844,6,82,1,n128-2,,,,,,0
9,9,118.5,0.25,118.5,0.25,2844,6,56,5,n141-2,,,,,,0
9,9,118.75,0.25,118.75,0.25,2850,6,80,1,n129-2,,,,,,0
9,9,118.75,0.25,118.75,0.25,2850,6,53,5,n142-2,,,,,,0
9,9,119.0,0.25,119.0,0.25,2856,6,79,1,n130-2,,,,,,0
9,9,119.0,0.25,119.0,0.25,2856,6,51,5,n143-2,,,,,,0
9,9,119.25,0.25,119.25,0.25,2862,6,53,5,n144-2,,,,,,0
9,9,119.25,0.25,119.25,0.25,2862,6,77,1,n131-2,,,,,,0
9,9,119.5,0.25,119.5,0.25,2868,6,56,5,n145-2,,,,,,0
9,9,119.5,0.25,119.5,0.25,2868,6,75,1,n132-2,,,,,,0
9,9,119.75,0.25,119.75,0.25,2874,6,53,5,n146-2,,,,,,0
9,9,119.75,0.25,119.75,0.25,2874,6,74,1,n133-2,,,,,,0
10,10,120.0,0.0,120.0,0.0,2880,0,77,1,n147-2,,,,,,0
10,10,120.0,0.25,120.0,0.25,2880,6,51,5,n158-2,I,,,,,0
10,10,120.0,0.75,120.0,0.75,2880,18,75,1,n148-2,,,,,,0
10,10,120.25,0.25,120.25,0.25,2886,6,55,5,n159-2,,,,,,0
10,10,120.5,0.25,120.5,0.25,2892,6,58,5,n160-2,,,,,,0
10,10,120.75,0.125,120.75,0.125,2898,3,74,1,n149-2,,,,,,0
10,10,120.75,0.25,120.75,0.25,2898,6,55,5,n161-2,,,,,,0
10,10,120.875,0.125,120.875,0.125,2901,3,72,1,n150-2,,,,,,0
10,10,121.0,0.25,121.0,0.25,2904,6,51,5,n162-2,,,,,,0
10,10,121.0,0.5,121.0,0.5,2904,12,70,1,n151-2,,,,,,0
10,10,121.25,0.25,121.25,0.25,2910,6,55,5,n163-2,,,,,,0
10,10,121.5,0.5,121.5,0.5,2916,12,67,1,n152-2,,,,,,0
10,10,121.5,0.5,121.5,0.5,2916,12,70,1,n153-2,,,,,,0
10,10,121.5,0.25,121.5,0.25,2916,6,58,5,n164-2,,,,,,0
10,10,121.75,0.25,121.75,0.25,2922,6,55,5,n165-2,,,,,,0
10,10,122.0,0.25,122.0,0.25,2928,6,51,5,n166-2,,,,,,0
10,10,122.0,0.5,122.0,0.5,2928,12,67,1,n154-2,,,,,,0
10,10,122.0,0.5,122.0,0.5,2928,12,70,1,n155-2,,,,,,0
10,10,122.25,0.25,122.25,0.25,2934,6,55,5,n167-2,,,,,,0
10,10,122.5,0.25,122.5,0.25,2940,6,58,5,n168-2,,,,,,0
10,10,122.5,0.5,122.5,0.5,2940,12,70,1,n157-2,,,,,,0
10,10,122.5,0.5,122.5,0.5,2940,12,67,1,n156-2,,,,,,0
10,10,122.75,0.25,122.75,0.25,2946,6,55,5,n169-2,,,,,,0
11,11,123.0,0.5,123.0,0.5,2952,12,75,1,n170-2,,,,,,0
11,11,123.0,2.0,123.0,2.0,2952,48,68,2,n178-2,,,,,,0
11,11,123.0,0.25,123.0,0.25,2952,6,51,5,n179-2,viio6(2),,,,,0
11,11,123.25,0.25,123.25,0.25,2958,6,53,5,n180-2,,,,,,0
11,11,123.5,1.0,123.5,1.0,2964,24,74,1,n171-2,,,,,,0
11,11,123.5,0.25,123.5,0.25,2964,6,56,5,n181-2,viio6,,,,,0
11,11,123.75,0.25,123.75,0.25,2970,6,53,5,n182-2,,,,,,0
11,11,124.0,0.25,124.0,0.25,2976,6,51,5,n183-2,,,,,,0
11,11,124.25,0.25,124.25,0.25,2982,6,53,5,n184-2,,,,,,0
11,11,124.5,0.25,124.5,0.25,2988,6,82,1,n172-2,,,,,,0
11,11,124.5,0.25,124.5,0.25,2988,6,56,5,n185-2,,,,,,0
11,11,124.75,0.25,124.75,0.25,2994,6,53,5,n186-2,,,,,,0
11,11,124.75,0.25,124.75,0.25,2994,6,80,1,n173-2,,,,,,0
11,11,125.0,0.25,125.0,0.25,3000,6,51,5,n187-2,,,,,,0
11,11,125.0,0.25,125.0,0.25,3000,6,79,1,n174-2,,,,,,0
11,11,125.25,0.25,125.25,0.25,3006,6,53,5,n188-2,,,,,,0
11,11,125.25,0.25,125.25,0.25,3006,6,77,1,n175-2,,,,,,0
11,11,125.5,0.25,125.5,0.25,3012,6,56,5,n189-2,,,,,,0
11,11,125.5,0.25,125.5,0.25,3012,6,75,1,n176-2,,,,,,0
11,11,125.75,0.25,125.75,0.25,3018,6,53,5,n190-2,,,,,,0
11,11,125.75,0.25,125.75,0.25,3018,6,74,1,n177-2,,,,,,0
12,12,126.0,1.0,126.0,1.0,3024,24,51,5,n206-2,I],,,,,0
12,12,126.0,1.0,126.0,1.0,3024,24,55,5,n207-2,,,,,,0
12,12,126.0,0.5,126.0,0.5,3024,12,75,1,n191-2,,,,,,0
12,12,126.5,0.0,126.5,0.0,3036,0,74,1,n194-2,,,,,,0
12,12,126.5,0.125,126.5,0.125,3036,3,75,1,n195-2,,,,,,0
12,12,126.5,0.0,126.5,0.0,3036,0,75,1,n193-2,,,,,,0
12,12,126.5,0.0,126.5,0.0,3036,0,77,1,n192-2,,,,,,0
12,12,126.625,0.125,126.625,0.125,3039,3,77,1,n196-2,,,,,,0
12,12,126.75,0.125,126.75,0.125,3042,3,79,1,n197-2,,,,,,0
12,12,126.875,0.125,126.875,0.125,3045,3,75,1,n198-2,,,,,,0
12,12,127.0,0.5,127.0,0.5,3048,12,70,1,n199-2,,,,,,0
12,12,127.5,0.5,127.5,0.5,3060,12,55,5,n209-2,I6,,,,,0
12,12,127.5,0.5,127.5,0.5,3060,12,58,5,n210-2,,,,,,0
12,12,127.5,0.5,127.5,0.5,3060,12,67,1,n200-2,,,,,,0
12,12,127.5,0.5,127.5,0.5,3060,12,70,1,n201-2,,,,,,0
12,12,128.0,0.5,128.0,0.5,3072,12,56,5,n211-2,ii6,,,,,0
12,12,128.0,0.5,128.0,0.5,3072,12,60,5,n212-2,,,,,,0
12,12,128.0,0.5,128.0,0.5,3072,12,65,1,n202-2,,,,,,0
12,12,128.0,0.5,128.0,0.5,3072,12,68,1,n203-2,,,,,,0
12,12,128.5,0.5,128.5,0.5,3084,12,63,1,n204-2,,,,,,0
12,12,128.5,0.5,128.5,0.5,3084,12,67,1,n205-2,,,,,,0
12,12,128.5,0.5,128.5,0.5,3084,12,57,5,n213-2,vii%7/V,,,,,0
12,12,128.5,0.5,128.5,0.5,3084,12,60,5,n214-2,,,,,,0
13,13,129.0,1.0,129.0,1.0,3096,24,58,5,n220-2,V(64)},1.0,3/4,,},3
13,13,129.0,1.0,129.0,1.0,3096,24,63,2,n218-2,,,,,,0
13,13,129.0,0.75,129.0,0.75,3096,18,70,1,n215-2,,,,,,0
13,13,129.75,0.25,129.75,0.25,3114,6,67,1,n216-2,,,,,,0
13,13,130.0,1.0,130.0,1.0,3120,24,62,2,n219-2,V|HC,,,,,0
13,13,130.0,1.0,130.0,1.0,3120,24,65,1,n217-2,,,,,,0
13,13,130.5,0.5,130.5,0.5,3132,12,58,5,n222-2,,,,,,0
13,13,131.0,0.5,131.0,0.5,3144,12,53,5,n223-2,,,,,,0
13,13,131.5,0.5,131.5,0.5,3156,12,50,5,n224-2,,,,,,0
14,14,132.0,0.5,132.0,0.5,3168,12,46,5,n233-2,V.I{,2.0,3/4,,{,1
14,14,132.0,0.0,132.0,0.0,3168,0,65,1,n225-2,,,,,,0
14,14,132.0,1.5,132.0,1.5,3168,36,77,1,n226-2,,,,,,0
14,14,132.5,0.5,132.5,0.5,3180,12,50,5,n234-2,,,,,,0
14,14,133.0,0.5,133.0,0.5,3192,12,53,5,n235-2,,,,,,0
14,14,133.5,0.5,133.5,0.5,3204,12,58,5,n236-2,,,,,,0
14,14,133.5,0.125,133.5,0.125,3204,3,75,1,n227-2,,,,,,0
14,14,133.625,0.125,133.625,0.125,3207,3,74,1,n228-2,,,,,,0
14,14,133.75,0.125,133.75,0.125,3210,3,72,1,n229-2,,,,,,0
14,14,133.875,0.125,133.875,0.125,3213,3,70,1,n230-2,,,,,,0
14,14,134.0,1.0,134.0,1.0,3216,24,65,5,n237-2,,,,,,0
14,14,134.0,0.5,134.0,0.5,3216,12,69,1,n231-2,,,,,,0
14,14,134.0,0.5,134.0,0.5,3216,12,63,6,n238-2,V2,,,,,0
14,14,134.5,0.5,134.5,0.5,3228,12,62,6,n239-2,I6,,,,,0
14,14,134.5,0.5,134.5,0.5,3228,12,70,1,n232-2,,,,,,0
15,15,135.0,0.5,135.0,0.5,3240,12,60,5,n249-2,viio6,,,,,0
15,15,135.0,0.5,135.0,0.5,3240,12,63,5,n250-2,,,,,,0
15,15,135.0,0.5,135.0,0.5,3240,12,72,1,n240-2,,,,,,0
15,15,135.5,0.5,135.5,0.5,3252,12,58,5,n251-2,I,,,,,0
15,15,135.5,0.5,135.5,0.5,3252,12,62,5,n252-2,,,,,,0
15,15,135.5,0.125,135.5,0.125,3252,3,75,1,n241-2,,,,,,0
15,15,135.625,0.125,135.625,0.125,3255,3,74,1,n242-2,,,,,,0
15,15,135.75,0.125,135.75,0.125,3258,3,72,1,n243-2,,,,,,0
15,15,135.875,0.125,135.875,0.125,3261,3,74,1,n244-2,,,,,,0
15,15,136.0,0.5,136.0,0.5,3264,12,75,1,n245-2,,,,,,0
15,15,136.0,1.0,136.0,1.0,3264,24,60,5,n254-2,,,,,,0
15,15,136.0,1.0,136.0,1.0,3264,24,57,5,n253-2,V65,,,,,0
15,15,136.5,0.5,136.5,0.5,3276,12,65,1,n246-2,,,,,,0
15,15,137.0,0.5,137.0,0.5,3288,12,65,1,n247-2,,,,,,0
15,15,137.5,0.5,137.5,0.5,3300,12,65,1,n248-2,,,,,,0
16,16,138.0,1.5,138.0,1.5,3312,36,75,1,n256-2,V7,,,,,0
16,16,138.5,0.5,138.5,0.5,3324,12,53,5,n264-2,,,,,,0
16,16,139.0,0.5,139.0,0.5,3336,12,57,5,n265-2,,,,,,0
16,16,139.5,0.5,139.5,0.5,3348,12,60,5,n266-2,,,,,,0
16,16,139.5,0.125,139.5,0.125,3348,3,77,1,n257-2,,,,,,0
16,16,139.625,0.125,139.625,0.125,3351,3,75,1,n258-2,,,,,,0
16,16,139.75,0.125,139.75,0.125,3354,3,74,1,n259-2,,,,,,0
16,16,139.875,0.125,139.875,0.125,3357,3,72,1,n260-2,,,,,,0
16,16,140.0,0.5,140.0,0.5,3360,12,62,5,n267-2,I6,,,,,0
16,16,140.0,0.5,140.0,0.5,3360,12,70,1,n261-2,,,,,,0
16,16,140.5,0.5,140.5,0.5,3372,12,69,1,n262-2,,,,,,0
16,16,140.5,0.5,140.5,0.5,3372,12,72,2,n263-2,,,,,,0
16,16,140.5,1.0,140.5,1.0,3372,24,65,6,n269-2,,,,,,0
16,16,140.5,0.5,140.5,0.5,3372,12,63,5,n268-2,V2,,,,,0
17,17,141.0,0.5,141.0,0.5,3384,12,62,5,n279-2,I,,,,,0
17,17,141.0,0.5,141.0,0.5,3384,12,70,2,n276-2,,,,,,0
17,17,141.0,0.5,141.0,0.5,3384,12,74,1,n270-2,,,,,,0
17,17,141.5,0.125,141.5,0.125,3396,3,77,1,n271-2,,,,,,0
17,17,141.5,0.5,141.5,0.5,3396,12,60,5,n281-2,V43,,,,,0
17,17,141.5,0.5,141.5,0.5,3396,12,63,5,n282-2,,,,,,0
17,17,141.5,0.5,141.5,0.5,3396,12,72,2,n277-2,,,,,,0
17,17,141.625,0.125,141.625,0.125,3399,3,75,1,n272-2,,,,,,0
17,17,141.75,0.125,141.75,0.125,3402,3,74,1,n273-2,,,,,,0
17,17,141.875,0.125,141.875,0.125,3405,3,75,1,n274-2,,,,,,0
17,17,142.0,0.5,142.0,0.5,3408,12,74,2,n278-2,,,,,,0
17,17,142.0,0.5,142.0,0.5,3408,12,62,5,n284-2,,,,,,0
17,17,142.0,0.5,142.0,0.5,3408,12,77,1,n275-2,,,,,,0
17,17,142.0,0.5,142.0,0.5,3408,12,58,5,n283-2,I,,,,,0
17,17,142.5,0.5,142.5,0.5,3420,12,46,5,n285-2,,,,,,0
17,17,143.0,0.5,143.0,0.5,3432,12,46,5,n286-2,,,,,,0
17,17,143.5,0.5,143.5,0.5,3444,12,46,5,n287-2,,,,,,0
18,18,144.0,1.5,144.0,1.5,3456,36,80,1,n288-2,viio/IV,,,,,0
18,18,144.5,0.5,144.5,0.5,3468,12,50,5,n296-2,,,,,,0
18,18,145.0,0.5,145.0,0.5,3480,12,53,5,n297-2,,,,,,0
18,18,145.5,0.5,145.5,0.5,3492,12,56,5,n298-2,,,,,,0
18,18,145.5,0.125,145.5,0.125,3492,3,79,1,n289-2,,,,,,0
18,18,145.625,0.125,145.625,0.125,3495,3,77,1,n290-2,,,,,,0
18,18,145.75,0.125,145.75,0.125,3498,3,75,1,n291-2,,,,,,0
18,18,145.875,0.125,145.875,0.125,3501,3,74,1,n292-2,,,,,,0
18,18,146.0,0.5,146.0,0.5,3504,12,75,1,n293-2,,,,,,0
18,18,146.0,0.5,146.0,0.5,3504,12,55,5,n299-2,IV6,,,,,0
18,18,146.5,0.5,146.5,0.5,3516,12,77,1,n294-2,,,,,,0
18,18,146.5,0.5,146.5,0.5,3516,12,50,5,n300-2,V6/IV,,,,,0
19,19,147.0,1.5,147.0,1.5,3528,36,78,1,n301-2,IV(#2),,,,,0
19,19,147.5,0.5,147.5,0.5,3540,12,58,5,n310-2,,,,,,0
19,19,147.5,0.5,147.5,0.5,3540,12,51,5,n309-2,,,,,,0
19,19,148.0,0.5,148.0,0.5,3552,12,58,5,n312-2,,,,,,0
19,19,148.0,0.5,148.0,0.5,3552,12,51,5,n311-2,,,,,,0
19,19,148.5,0.5,148.5,0.5,3564,12,59,5,n314-2,,,,,,0
19,19,148.5,0.5,148.5,0.5,3564,12,51,5,n313-2,ii6(#7),,,,,0
19,19,148.5,0.25,148.5,0.25,3564,6,80,1,n302-2,,,,,,0
19,19,148.75,0.25,148.75,0.25,3570,6,79,1,n303-2,,,,,,0
19,19,149.0,0.5,149.0,0.5,3576,12,60,5,n316-2,,,,,,0
19,19,149.0,0.5,149.0,0.5,3576,12,51,5,n315-2,ii6,,,,,0
19,19,149.0,0.25,149.0,0.25,3576,6,77,1,n304-2,,,,,,0
19,19,149.25,0.25,149.25,0.25,3582,6,75,1,n305-2,,,,,,0
19,19,149.5,0.5,149.5,0.5,3588,12,57,5,n318-2,,,,,,0
19,19,149.5,0.25,149.5,0.25,3588,6,74,1,n306-2,,,,,,0
19,19,149.5,0.5,149.5,0.5,3588,12,51,5,n317-2,viio64,,,,,0
19,19,149.75,0.25,149.75,0.25,3594,6,72,1,n307-2,,,,,,0
20,20,150.0,0.16666667,150.0,0.16666667,3600,4,77,2,n324-2,,,,,,0
20,20,150.0,0.5,150.0,0.5,3600,12,58,5,n332-2,,,,,,0
20,20,150.0,0.5,150.0,0.5,3600,12,50,5,n331-2,I6,,,,,0
20,20,150.16667,0.16666667,150.16667,0.16666667,3604,4,76,2,n325-2,,,,,,0
20,20,150.33333,0.16666667,150.33333,0.16666667,3608,4,77,2,n326-2,,,,,,0
20,20,150.5,0.5,150.5,0.5,3612,12,51,5,n333-2,IV,,,,,0
20,20,150.5,0.16666667,150.5,0.16666667,3612,4,79,2,n327-2,,,,,,0
20,20,150.5,0.5,150.5,0.5,3612,12,58,5,n334-2,,,,,,0
20,20,150.66667,0.16666667,150.66667,0.16666667,3616,4,67,2,n328-2,,,,,,0
20,20,150.83333,0.16666667,150.83333,0.16666667,3620,4,75,2,n329-2,,,,,,0
20,20,151.0,0.5,151.0,0.5,3624,12,53,5,n335-2,V(64),,,,,0
20,20,151.0,0.5,151.0,0.5,3624,12,62,5,n336-2,,,,,,0
20,20,151.0,1.0,151.0,1.0,3624,24,70,1,n319-2,,,,,,0
20,20,151.5,0.5,151.5,0.5,3636,12,53,5,n337-2,,,,,,0
20,20,151.5,0.5,151.5,0.5,3636,12,62,5,n338-2,,,,,,0
20,20,152.0,0.25,152.0,0.25,3648,6,74,1,n320-2,,,,,,0
20,20,152.0,1.0,152.0,1.0,3648,24,69,2,n330-2,,,,,,0
20,20,152.0,0.5,152.0,0.5,3648,12,53,5,n339-2,V7,,,,,0
20,20,152.0,0.5,152.0,0.5,3648,12,63,5,n340-2,,,,,,0
20,20,152.25,0.25,152.25,0.25,3654,6,72,1,n321-2,,,,,,0
20,20,152.5,0.25,152.5,0.25,3660,6,70,1,n322-2,,,,,,0
20,20,152.5,0.5,152.5,0.5,3660,12,63,5,n342-2,,,,,,0
20,20,152.5,0.5,152.5,0.5,3660,12,53,5,n341-2,,,,,,0
20,20,152.75,0.25,152.75,0.25,3666,6,72,1,n323-2,,,,,,0
21,21,153.0,0.25,153.0,0.25,3672,6,58,5,n351-2,I|PAC}{,1.0,3/4,,}{,2
21,21,153.0,0.25,153.0,0.25,3672,6,62,5,n352-2,,,,,,0
21,21,153.0,1.0,153.0,1.0,3672,24,70,1,n343-2,,,,,,0
21,21,153.25,0.25,153.25,0.25,3678,6,58,5,n353-2,,,,,,0
21,21,153.5,0.25,153.5,0.25,3684,6,62,5,n354-2,,,,,,0
21,21,153.75,0.25,153.75,0.25,3690,6,65,5,n355-2,,,,,,0
21,21,154.0,0.25,154.0,0.25,3696,6,63,5,n356-2,V2,,,,,0
21,21,154.25,0.25,154.25,0.25,3702,6,65,5,n357-2,,,,,,0
21,21,154.5,0.25,154.5,0.25,3708,6,62,5,n358-2,I6,,,,,0
21,21,154.5,0.5,154.5,0.5,3708,12,70,1,n345-2,,,,,,0
21,21,154.5,0.5,154.5,0.5,3708,12,77,1,n346-2,,,,,,0
21,21,154.75,0.25,154.75,0.25,3714,6,65,5,n359-2,,,,,,0
21,21,155.0,0.25,155.0,0.25,3720,6,60,5,n360-2,V64,,,,,0
21,21,155.0,0.5,155.0,0.5,3720,12,72,1,n347-2,,,,,,0
21,21,155.0,0.5,155.0,0.5,3720,12,77,1,n348-2,,,,,,0
21,21,155.25,0.25,155.25,0.25,3726,6,65,5,n361-2,,,,,,0
21,21,155.5,0.25,155.5,0.25,3732,6,58,5,n362-2,I,,,,,0
21,21,155.5,0.5,155.5,0.5,3732,12,74,1,n349-2,,,,,,0
21,21,155.5,0.5,155.5,0.5,3732,12,77,1,n350-2,,,,,,0
21,21,155.75,0.25,155.75,0.25,3738,6,65,5,n363-2,,,,,,0
22,22,156.0,0.625,156.0,0.625,3744,15,77,1,n364-2,,,,,,0
22,22,156.0,1.0,156.0,1.0,3744,24,75,2,n373-2,,,,,,0
22,22,156.0,0.25,156.0,0.25,3744,6,57,5,n377-2,V65,,,,,0
22,22,156.25,0.25,156.25,0.25,3750,6,60,5,n378-2,,,,,,0
22,22,156.5,0.25,156.5,0.25,3756,6,63,5,n379-2,,,,,,0
22,22,156.625,0.125,156.625,0.125,3759,3,79,1,n366-2,,,,,,0
22,22,156.75,0.25,156.75,0.25,3762,6,62,5,n380-2,,,,,,0
22,22,156.75,0.125,156.75,0.125,3762,3,77,1,n367-2,,,,,,0
22,22,156.875,0.125,156.875,0.125,3765,3,76,1,n368-2,,,,,,0
22,22,157.0,0.25,157.0,0.25,3768,6,60,5,n381-2,,,,,,0
22,22,157.0,0.5,157.0,0.5,3768,12,77,1,n369-2,,,,,,0
22,22,157.25,0.25,157.25,0.25,3774,6,58,5,n382-2,,,,,,0
22,22,157.5,0.5,157.5,0.5,3780,12,77,1,n370-2,,,,,,0
22,22,157.5,0.25,157.5,0.25,3780,6,57,5,n383-2,,,,,,0
22,22,157.5,0.5,157.5,0.5,3780,12,69,2,n374-2,,,,,,0
22,22,157.75,0.25,157.75,0.25,3786,6,55,5,n384-2,,,,,,0
22,22,158.0,0.25,158.0,0.25,3792,6,53,5,n385-2,,,,,,0
22,22,158.0,0.5,158.0,0.5,3792,12,70,2,n375-2,,,,,,0
22,22,158.0,0.5,158.0,0.5,3792,12,79,1,n371-2,,,,,,0
22,22,158.25,0.25,158.25,0.25,3798,6,55,5,n386-2,,,,,,0
22,22,158.5,0.25,158.5,0.25,3804,6,51,5,n387-2,V2,,,,,0
22,22,158.5,0.5,158.5,0.5,3804,12,72,2,n376-2,,,,,,0
22,22,158.5,0.5,158.5,0.5,3804,12,81,1,n372-2,,,,,,0
22,22,158.75,0.25,158.75,0.25,3810,6,53,5,n388-2,,,,,,0
23,23,159.0,1.0,159.0,1.0,3816,24,70,2,n401-2,,,,,,0
23,23,159.0,0.25,159.0,0.25,3816,6,50,5,n402-2,I6,,,,,0
23,23,159.0,0.625,159.0,0.625,3816,15,82,1,n389-2,,,,,,0
23,23,159.25,0.25,159.25,0.25,3822,6,53,5,n403-2,,,,,,0
23,23,159.5,0.25,159.5,0.25,3828,6,58,5,n404-2,,,,,,0
23,23,159.625,0.125,159.625,0.125,3831,3,84,1,n391-2,,,,,,0
23,23,159.75,0.125,159.75,0.125,3834,3,86,1,n392-2,,,,,,0
23,23,159.75,0.25,159.75,0.25,3834,6,53,5,n405-2,,,,,,0
23,23,159.875,0.125,159.875,0.125,3837,3,82,1,n393-2,,,,,,0
23,23,160.0,0.5,160.0,0.5,3840,12,77,1,n394-2,,,,,,0
23,23,160.0,0.5,160.0,0.5,3840,12,62,5,n406-2,,,,,,0
23,23,160.5,0.5,160.5,0.5,3852,12,58,5,n407-2,I,,,,,0
23,23,160.5,0.5,160.5,0.5,3852,12,62,5,n408-2,,,,,,0
23,23,160.5,0.5,160.5,0.5,3852,12,74,1,n395-2,,,,,,0
23,23,160.5,0.5,160.5,0.5,3852,12,77,1,n396-2,,,,,,0
23,23,161.0,0.5,161.0,0.5,3864,12,60,5,n409-2,viio6,,,,,0
23,23,161.0,0.5,161.0,0.5,3864,12,72,1,n397-2,,,,,,0
23,23,161.0,0.5,161.0,0.5,3864,12,63,5,n410-2,,,,,,0
23,23,161.0,0.5,161.0,0.5,3864,12,75,1,n398-2,,,,,,0
23,23,161.5,0.5,161.5,0.5,3876,12,62,5,n411-2,I6,,,,,0
23,23,161.5,0.5,161.5,0.5,3876,12,65,5,n412-2,,,,,,0
23,23,161.5,0.5,161.5,0.5,3876,12,70,1,n399-2,,,,,,0
23,23,161.5,0.5,161.5,0.5,3876,12,74,1,n400-2,,,,,,0
24,24,162.0,1.0,162.0,1.0,3888,24,63,5,n425-2,ii6,,,,,0
24,24,162.0,1.0,162.0,1.0,3888,24,67,5,n426-2,,,,,,0
24,24,162.0,0.625,162.0,0.625,3888,15,72,1,n413-2,,,,,,0
24,24,162.625,0.125,162.625,0.125,3903,3,74,1,n415-2,,,,,,0
24,24,162.75,0.125,162.75,0.125,3906,3,75,1,n416-2,,,,,,0
24,24,162.875,0.125,162.875,0.125,3909,3,72,1,n417-2,,,,,,0
24,24,163.0,0.5,163.0,0.5,3912,12,79,1,n418-2,,,,,,0
24,24,163.5,0.5,163.5,0.5,3924,12,75,1,n420-2,,,,,,0
24,24,163.5,0.5,163.5,0.5,3924,12,60,5,n427-2,,,,,,0
24,24,163.5,0.5,163.5,0.5,3924,12,51,6,n430-2,,,,,,0
24,24,163.5,0.5,163.5,0.5,3924,12,67,1,n419-2,,,,,,0
24,24,164.0,0.5,164.0,0.5,3936,12,62,5,n428-2,,,,,,0
24,24,164.0,0.5,164.0,0.5,3936,12,65,1,n421-2,,,,,,0
24,24,164.0,1.0,164.0,1.0,3936,24,53,6,n431-2,V(64),,,,,0
24,24,164.0,0.5,164.0,0.5,3936,12,70,1,n422-2,,,,,,0
24,24,164.5,0.5,164.5,0.5,3948,12,63,5,n429-2,V7,,,,,0
24,24,164.5,0.5,164.5,0.5,3948,12,69,1,n423-2,,,,,,0
24,24,164.5,0.5,164.5,0.5,3948,12,72,1,n424-2,,,,,,0
25,25,165.0,0.75,165.0,0.75,3960,18,72,2,n441-2,,,,,,0
25,25,165.0,1.0,165.0,1.0,3960,24,69,1,n432-2,,,,,,0
25,25,165.0,1.25,165.0,1.25,3960,30,58,6,n452-2,I(974)},1.0,3/4,,},3
25,25,165.0,1.0,165.0,1.0,3960,24,63,5,n443-2,,,,,,0
25,25,165.75,0.25,165.75,0.25,3978,6,73,2,n442-2,,,,,,0
25,25,166.0,0.25,166.0,0.25,3984,6,62,5,n444-2,I|IAC,,,,,0
25,25,166.0,0.5,166.0,0.5,3984,12,70,1,n433-2,,,,,,0
25,25,166.0,0.5,166.0,0.5,3984,12,74,1,n434-2,,,,,,0
25,25,166.25,0.25,166.25,0.25,3990,6,58,5,n445-2,,,,,,0
25,25,166.5,0.25,166.5,0.25,3996,6,62,5,n446-2,I6{,0.5,3/4,,{,1
25,25,166.5,0.5,166.5,0.5,3996,12,70,1,n435-2,,,,,,0
25,25,166.5,0.5,166.5,0.5,3996,12,77,1,n436-2,,,,,,0
25,25,166.75,0.25,166.75,0.25,4002,6,65,5,n447-2,,,,,,0
25,25,167.0,0.5,167.0,0.5,4008,12,72,1,n437-2,,,,,,0
25,25,167.0,0.5,167.0,0.5,4008,12,77,1,n438-2,,,,,,0
25,25,167.0,0.25,167.0,0.25,4008,6,63,5,n448-2,V2,,,,,0
25,25,167.25,0.25,167.25,0.25,4014,6,62,5,n449-2,,,,,,0
25,25,167.5,0.25,167.5,0.25,4020,6,60,5,n450-2,I,,,,,0
25,25,167.5,0.5,167.5,0.5,4020,12,74,1,n439-2,,,,,,0
25,25,167.5,0.5,167.5,0.5,4020,12,77,1,n440-2,,,,,,0
25,25,167.75,0.25,167.75,0.25,4026,6,58,5,n451-2,,,,,,0
26,26,168.0,0.25,168.0,0.25,4032,6,57,5,n467-2,V65,,,,,0
26,26,168.0,1.0,168.0,1.0,4032,24,75,2,n463-2,,,,,,0
26,26,168.0,0.625,168.0,0.625,4032,15,77,1,n454-2,,,,,,0
26,26,168.25,0.25,168.25,0.25,4038,6,60,5,n468-2,,,,,,0
26,26,168.5,0.25,168.5,0.25,4044,6,63,5,n469-2,,,,,,0
26,26,168.625,0.125,168.625,0.125,4047,3,79,1,n456-2,,,,,,0
26,26,168.75,0.25,168.75,0.25,4050,6,62,5,n470-2,,,,,,0
26,26,168.75,0.125,168.75,0.125,4050,3,77,1,n457-2,,,,,,0
26,26,168.875,0.125,168.875,0.125,4053,3,76,1,n458-2,,,,,,0
26,26,169.0,0.25,169.0,0.25,4056,6,60,5,n471-2,,,,,,0
26,26,169.0,0.5,169.0,0.5,4056,12,77,1,n459-2,,,,,,0
26,26,169.25,0.25,169.25,0.25,4062,6,58,5,n472-2,,,,,,0
26,26,169.5,0.25,169.5,0.25,4068,6,57,5,n473-2,,,,,,0
26,26,169.5,0.5,169.5,0.5,4068,12,69,2,n464-2,,,,,,0
26,26,169.5,0.5,169.5,0.5,4068,12,77,1,n460-2,,,,,,0
26,26,169.75,0.25,169.75,0.25,4074,6,55,5,n474-2,,,,,,0
26,26,170.0,0.5,170.0,0.5,4080,12,79,1,n461-2,,,,,,0
26,26,170.0,0.5,170.0,0.5,4080,12,70,2,n465-2,,,,,,0
26,26,170.0,0.25,170.0,0.25,4080,6,53,5,n475-2,,,,,,0
26,26,170.25,0.25,170.25,0.25,4086,6,55,5,n476-2,,,,,,0
26,26,170.5,0.5,170.5,0.5,4092,12,72,2,n466-2,,,,,,0
26,26,170.5,0.5,170.5,0.5,4092,12,81,1,n462-2,,,,,,0
